Unnamed: 0,sentence,label,score
0,"economic forecasts were lowered sharply, and analysts feared that even these downward-revised projections might be undone by a significant retrenchment in aggregate demand.",LABEL_0,0.9984174370765686
1,"although economic growth was relatively well maintained over the past year, several forces have continued to weigh on the economy: the lengthy adjustment of capital spending, the fallout from the revelations of corporate malfeasance, the further decline in equity values, and heightened geopolitical risks.",LABEL_0,0.9988003373146057
2,"faced with falling equity prices, uncertainty about future employment prospects, and the emergence of the terrorist threat, consumer spending has slowed over the course of the past year but has not slumped as some had earlier feared it might.",LABEL_0,0.9985455870628357
3,tax cuts and extended unemployment insurance provided a timely boost to disposable income.,LABEL_0,0.8527054786682129
4,these incentives were an enormous success in supporting--indeed increasing--the demand for new cars and trucks.,LABEL_1,0.9877749681472778
5,"however, it will bear watching to see whether this most recent softening is a payback for borrowed earlier strength in sales or whether it represents some weakening in the underlying pace of demand.",LABEL_0,0.6575503945350647
6,"stimulated by mortgage interest rates that are at lows not seen in decades, home sales and housing starts have remained strong.",LABEL_0,0.9848107695579529
7,"moreover, the underlying demand for new housing units has received support from an expanding population, in part resulting from high levels of immigration.",LABEL_1,0.9901977777481079
8,"besides sustaining the demand for new construction, mortgage markets have also been a powerful stabilizing force over the past two years of economic distress by facilitating the extraction of some of the equity that homeowners had built up over the years.",LABEL_0,0.9510456323623657
9,"that said, it is important to recognize that the extraction of equity from homes has been a significant support to consumption during a period when other asset prices were declining sharply.",LABEL_2,0.9923621416091919
10,"were it not for this phenomenon, economic activity would have been notably weaker in the wake of the decline in the value of household financial assets.",LABEL_0,0.9982610940933228
11,executives consistently report that in today’s intensely competitive global marketplace it is no longer feasible to raise prices in order to improve profitability.,LABEL_2,0.8989837765693665
12,"there are many alternatives for most products, and with technology driving down the cost of acquiring information, buyers today can (and do) easily shift to the low-price seller.",LABEL_0,0.7909982204437256
13,"moreover, for equipment with active secondary markets, such as computers and networking gear, productivity may also have been boosted by a reallocation to firms that could use the equipment more efficiently.",LABEL_2,0.9833272695541382
14,"unlike cutting fat, which permanently elevates the levels of productivity, these gains in output per hour are often temporary, as more demanding workloads eventually begin to tax workers and impede efficiency.",LABEL_1,0.9109073877334595
15,"but the impressive performance of productivity also appears to support the view that the step-up in the pace of structural productivity growth that occurred in the latter part of the 1990s has not, as yet, faltered.",LABEL_2,0.9187206625938416
16,"indeed, the high growth of productivity during the past year merely extends recent experience.",LABEL_2,0.9067492485046387
17,"although we cannot know with certainty until the books are closed, the growth of productivity since 1995 appears to be among the largest in decades.",LABEL_2,0.6413596868515015
18,"arguably, the pickup in productivity growth since 1995 reflects largely the ongoing incorporation of innovations in computing and communications technologies into the capital stock and business practices.",LABEL_2,0.9705439209938049
19,"indeed, the transition to the higher permanent level of productivity associated with these innovations is likely not yet completed.",LABEL_2,0.9930260181427002
20,"however, history does raise some warning flags concerning the length of time that productivity growth remains elevated.",LABEL_1,0.9959331154823303
21,gains in productivity remained quite rapid for years after the innovations that followed the surge in inventions a century ago.,LABEL_2,0.9683301448822021
22,"but in other episodes, the period of elevated growth of productivity was shorter.",LABEL_2,0.9880666732788086
23,"hence, policymakers have no substitute for continued close surveillance of the evolution of productivity during this current period of significant innovation.",LABEL_2,0.9986942410469055
