Unnamed: 0,sentence,label,score
0,"although there is no direct information on trends in cash use, statistics on the growth in the use of noncash payment methods suggest some substitution away from cash in recent years.",LABEL_2,0.7774645090103149
1,the united states mint issues circulating coins that the reserve banks purchase at face value and record as assets on their balance sheets.2 the reserve banks distribute new and circulated coin to depository institutions to meet the public's demand and take as deposits coin that exceeds the public's needs.,LABEL_0,0.6561449766159058
2,currency developments trends in currency demand the federal reserve measures demand for u.s. currency by the amount of currency in circulation.,LABEL_2,0.9842732548713684
3,"from 1980 to 2009, currency in circulation increased an average of 7.0 percent per year from $124.8 billion to $888.3 billion, as shown in chart 1.5 domestic demand for currency is largely based on the use of currency for transactions and is influenced primarily by income levels, prices of goods and services, the availability of alternative payment methods, and the opportunity cost of holding currency in lieu of an interest-bearing asset.",LABEL_2,0.6102651953697205
4,"in the united states, demand (in terms of number of notes) for smaller denominations ($1s through $20s) exceeds demand for larger denominations ($50s and $100s).",LABEL_1,0.9498334527015686
5,"in contrast, foreign demand is influenced primarily by the political and economic uncertainties associated with certain foreign currencies, which contrast with the u.s. dollar's historically relatively high degree of stability.",LABEL_0,0.8551123142242432
6,"in the 1990s, currency in circulation grew at an average annual growth rate of approximately 7.7 percent, resulting primarily from increases in foreign demand and a surge in demand at the end of the decade.7 as shown in chart 2, during the decade beginning in 2000, the average annual growth rate of currency in circulation moderated to about 5.3 percent (which is a rate consistent with growth during the 1960s).",LABEL_1,0.5694848299026489
7,"as reflected in chart 3, however, annual growth rates began to decline in 2001 and significantly declined to below one percent in 2008 (through august).",LABEL_0,0.9203903079032898
8,demand slowed over this period partly because the value of the dollar decreased against many other major currencies; international markets gained trust in their own economies and national currencies; electronic payments displaced some cash usage; and the effect of the recent recession.,LABEL_0,0.997263491153717
9,"this decline was reversed, however, beginning in september 2008, as currency demand increased significantly as a result of the financial crisis.",LABEL_0,0.9887309670448303
10,"currency growth increased substantially, from 0.8 percent year-to-date through august 2008 to 7.7 percent for full-year 2008.",LABEL_1,0.8430131077766418
11,"as the effects of the financial crisis persisted, strong growth continued in 2009; currency in circulation increased from $775 billion at the end of 2007 to almost $900 billion by year-end 2009.",LABEL_1,0.9841454029083252
12,"although domestic demand appears to have increased briefly in the fall of 2008, the increase of the fdic deposit insurance limit and other government actions to address the crisis allayed domestic concerns and demand seems to have returned quickly to normal levels.",LABEL_1,0.8445478081703186
13,the majority of the growth rate increase was driven by demand for $100 notes internationally.,LABEL_1,0.9933192133903503
14,"the federal reserve requested that the bep accelerate the board's print order for $100 notes during this period so that the reserve banks could continue meeting international demand.8 although payments of $100 notes abroad have returned to normal levels, most of the currency the reserve banks paid into circulation during the financial crisis remains in circulation as reserve bank receipts from circulation remain historically weak.",LABEL_0,0.9974632263183594
15,"today, the reserve banks' national cash product office (cpo) manages coin nationally for the federal reserve system, taking into account the reserve banks' input regarding local estimates of coin demand.",LABEL_2,0.9975361227989197
16,the reserve banks ensure sufficient inventories are positioned at each office and coin terminal to meet the forecasted demand.,LABEL_0,0.7673517465591431
