Unnamed: 0,sentence,label,score
0,"about 1.4 million workers have been added to nonfarm payrolls in the first six months of the year, and the unemployment rate fell to 5.3 percent in june.",LABEL_1,0.9921730160713196
1,"even though the u.s. economy is using its productive resources intensively, inflation has remained quiescent.",LABEL_2,0.8079507946968079
2,"the core inflation rate, measured by the consumer price index less food and energy prices, at a 2.8 percent annual rate over the first six months of the year, is about 1/2 percentage point slower than the same period one year ago.",LABEL_2,0.9981288909912109
3,"while increases in energy prices have boosted the overall cpi inflation rate to 3.5 percent thus far in 1996, a partial reversal of the jump in petroleum product prices observed in the first half appears to be in train.",LABEL_1,0.8376502990722656
4,i shall be discussing in greater detail later some possible reasons for this favorable inflation experience and offering some thoughts about how long it might last.,LABEL_2,0.9957439303398132
5,economic activity thus far this year has turned out to be better than many analysts expected.,LABEL_2,0.7628563642501831
6,intermediate- and longer-term interest rates were low.,LABEL_0,0.9961181282997131
7,"among the influences accounting for this were optimism about prospective budget-deficit reduction, small easings of the stance of monetary policy in the second half of 1995 and early 1996, and the possibility of a further moderation in credit demands owing to a potentially soft economy.",LABEL_0,0.9992405772209167
8,"looking forward, there are a number of reasons to expect demands to moderate and economic activity to settle back toward a more sustainable pace in the months ahead.",LABEL_2,0.9979336261749268
9,intermediate- and longer-term interest rates have risen from 1 to 1-1/4 percentage points since january.,LABEL_1,0.997889518737793
10,"the rise in the dollar helps to keep down price pressures, but it also tends to divert domestic demand toward imported goods and damp exports some.",LABEL_1,0.9959834218025208
11,"third, the support to economic growth provided by expenditures on durable goods, both for household consumption and business fixed investment, is likely to wane in coming quarters.",LABEL_0,0.9973127841949463
12,"five years after the business-cycle trough, however, we should expect that this pent-up demand has been largely exhausted.",LABEL_2,0.9913359880447388
13,the business sector has been adding considerably to capacity; opportunities to invest profitably in new capital should be increasing less rapidly as final demand slows some.,LABEL_2,0.9955573081970215
14,"while these are all good reasons to anticipate that economic growth will moderate some, the timing and extent of that downshift are uncertain.",LABEL_0,0.9878692030906677
15,"we have not, as yet, seen much effect of the rise in interest rates on, for example, the housing market.",LABEL_1,0.8741946816444397
16,"in many other aspects, financial market conditions remain quite supportive to domestic spending, and the economies of many foreign countries are showing signs of achieving more solid growth, which should help support our export sales.",LABEL_2,0.9984655976295471
17,"the recent behavior of inflation there are, to be sure, legitimate questions about how much margin in resource utilization currently exists.",LABEL_2,0.8750708699226379
