Unnamed: 0,sentence,label,score
0,"falling home prices and rising mortgage delinquencies had led to major losses at many financial institutions, strained conditions in financial markets and the slowdown of the broader economy.",LABEL_0,0.9991639852523804
1,"tight credit conditions, the ongoing housing contraction, and elevated energy prices were seen as likely to weigh on economic growth for some quarters.",LABEL_1,0.9588028192520142
2,"equity prices dropped sharply, the cost of short-term credit--where available--spiked even further upward, and liquidity dried up in many markets.",LABEL_1,0.9952415823936462
3,a marked increase in the demand for safe assets--a flight to quality--sent the yield on treasury bills to virtually zero.,LABEL_0,0.9987117648124695
4,"by further reducing asset values and potentially restricting the flow of credit to households and businesses, these developments posed a direct threat to economic growth.",LABEL_0,0.998979926109314
5,this authority was granted by congress during the great depression in 1932 when the unavailability of credit severely undermined the economy and resulted in substantial economic stress and extremely high unemployment.,LABEL_0,0.9992319941520691
6,the initial interest rate charged on the facility was comparable to the rate being negotiated by private lenders with aig during mid- september and was approved by the board.,LABEL_1,0.9735772609710693
7,"the interest rate on the reserve bank loan, approved by the board, was 100 basis points above the repo rate on the relevant collateral type.",LABEL_1,0.9983037114143372
8,"a further downgrade in the ratings of aig would have resulted in substantial new liquidity demands, due in part to increased collateral calls and other contractual obligations that would be triggered by a ratings downgrade.",LABEL_0,0.9925833940505981
9,"the board authorized the new york reserve bank to extend credit to ml ii to partially fund the acquisition, at then-current market prices, of the rmbs held in connection with the subsidiaries' securities lending program.",LABEL_0,0.9049205780029297
10,ml ii then acquired for an aggregate price of about $20.5 billion rmbs with a par value of about $39.3 billion.,LABEL_2,0.7767663598060608
11,these funds were used by ml iii to acquire cdos with a par value of about $62 billion for a purchase price of about $29 billion.,LABEL_2,0.8732399344444275
12,"at the time of these loans, the financial markets in general and aig in particular continued to experience unprecedented stresses and aig continued to be unable to raise funds in those markets.2 five members of the board voted to authorize the loans and the interest rates on the loans.",LABEL_0,0.9984128475189209
13,"as part of the november restructuring, the board also reduced the interest rate and undrawn funds fee on the revolving credit facility and extended the facility's maturity from two to five years.",LABEL_0,0.9971523880958557
