Unnamed: 0,sentence,label,score
0,"over the first part of the year, we experienced further gains in output and employment, subdued prices, and moderate long-term interest rates.",LABEL_0,0.7579973340034485
1,"with labor markets very tight and domestic final demand retaining considerable momentum, the risks of a pickup in inflation remain significant.",LABEL_1,0.9991088509559631
2,"moreover, the economic and financial troubles in asian economies are now demonstrably restraining demands for u.s. goods and services--and those troubles could intensify and spread further.",LABEL_0,0.9983645081520081
3,"however, should pressures on labor resources begin to show through more impressively in cost increases, policy action may need to counter any associated tendency for prices to accelerate before it undermines this extraordinary expansion.",LABEL_1,0.9990118145942688
4,"recent developments when i appeared before your committee in february, i noted that a key question for monetary policy was whether the consequences of the turmoil in asia would be sufficient to check inflationary tendencies that might otherwise result from the strength of domestic spending and tightening labor markets.",LABEL_0,0.6178115010261536
5,"although some signs pointed to stepped-up increases in productivity, the speed at which the demand for goods and services had been growing clearly exceeded the rate of expansion of the economy's long-run potential to produce.",LABEL_1,0.9968962669372559
6,"however, it appeared likely that the difficulties being encountered by asian economies, by cutting into u.s. exports, would be a potentially important factor slowing the growth of aggregate demand in the united states.",LABEL_0,0.9959564805030823
7,"the growth of real gdp not only failed to slow, it climbed further, to about a 5-1/2 percent annual rate in the first quarter, according to the current national income accounts.",LABEL_1,0.9631285667419434
8,"domestic private demand for goods and services--including personal consumption expenditures, business investment, and residential expenditures--was exceptionally strong.",LABEL_1,0.9959309697151184
9,"evidently, optimism about jobs, incomes, and profits, high and rising wealth-to-income ratios, low financing costs, and falling prices for high-tech goods fed the appetites of households and businesses for consumer durables and capital equipment.",LABEL_2,0.9478989243507385
10,"in addition, inventory investment contributed significantly to growth in the first quarter; indeed, the growth of stocks of materials and goods outpaced that of overall output by a wide margin during the first quarter, adding 1 percentage points to the annualized growth rate of gdp.",LABEL_2,0.7165205478668213
11,"although accumulation of some products likely was unintended, surveys indicate that much of the stockbuilding probably reflected firms' confidence in the prospects for continued growth.",LABEL_2,0.9688804745674133
12,"as evidence piled up that the economy continued to run hot during the winter, the federal reserve's concerns about inflationary pressures mounted.",LABEL_1,0.9986929893493652
13,"domestic demand clearly had more underlying momentum than we had anticipated, supported in part by financial conditions that were quite accommodative.",LABEL_0,0.9990390539169312
14,"credit remained extremely easy for most borrowers to obtain; intermediate- and long-term interest rates were at relatively low levels; equity prices soared higher, despite some disappointing earnings reports; and growth in the monetary aggregates was rapid.",LABEL_1,0.8223007917404175
15,"indeed, the crises in asia, by lowering longer-term u.s. interest rates--through stronger preferences for dollar investments and expectations of slower growth ahead--and by reducing commodity prices, probably added to the positive forces boosting domestic spending in the first half, especially in the interest-sensitive housing sector.",LABEL_0,0.999106764793396
16,"the robust expansion of demand tightened labor markets further, giving additional impetus to the upward trend in labor costs.",LABEL_1,0.9982537627220154
17,"inflation was low--though, given the lags with which monetary policy affects the economy and prices, we had to be mainly concerned not with conditions at the moment but with those likely to prevail many months ahead.",LABEL_2,0.9679841995239258
18,"in these circumstances, the federal open market committee elected in march to move to a state of heightened alert against inflation, but left the stance of policy unchanged.",LABEL_1,0.9924466609954834
19,"although national income and product data for the second quarter have not yet been published, growth of u.s. output appears to have slowed sharply.",LABEL_0,0.7053530216217041
20,"and underlying trends in domestic final demand have remained strong, imparting impetus to the continuing economic expansion.",LABEL_1,0.7723933458328247
21,"and growth of industrial output was dropping off from its brisk pace of 1997, importantly reflecting the deceleration in world demand for manufactured goods that resulted from the asian economic difficulties.",LABEL_0,0.9939525127410889
22,"the civilian unemployment rate dropped to a bit below 4-1/2 percent in the second quarter, its lowest level in three decades.",LABEL_0,0.9965845942497253
23,"but, at least through the first quarter, the effects of a rising wage bill on production costs were moderated by strong gains in productivity.",LABEL_1,0.9252289533615112
24,"indeed, inflation stayed remarkably damped during the first quarter.",LABEL_1,0.9879259467124939
25,"the consumer price index as well as broader measures of prices indicate that inflation moved down further, even as the economy strengthened.",LABEL_0,0.9987683296203613
26,"although declining oil prices contributed to this development, pricing leverage in the goods-producing sector more generally was held in check by reduced demand from asia that, among other things, has led to a softening of commodity prices, a strong dollar that has contributed to bargain prices on many imports, and rising industrial capacity.",LABEL_1,0.7240867018699646
27,"service price inflation, less influenced by international events, has remained steady at about a 3 percent rate since before the beginning of the crisis.",LABEL_2,0.998411238193512
28,some elements in the goods price mix clearly were transitory.,LABEL_2,0.9990625977516174
29,"indeed, the more recent price data suggest that overall consumer price inflation moved up in the second quarter.",LABEL_1,0.9991248250007629
30,"in any event, it would be a mistake for monetary policy makers to focus on any single index in gauging inflation pressures in the economy.",LABEL_2,0.9889214634895325
31,"although much public attention is directed to the cpi, the federal reserve monitors a wide variety of aggregate price measures.",LABEL_2,0.9933916926383972
32,"price pressures appear especially absent in some of the measures in the national income accounts, which are available through the first quarter.",LABEL_2,0.9803803563117981
33,"the chain-weight price index for personal consumption expenditures excluding food and energy, for example, rose 1.5 percent over the year ending in the first quarter, considerably less than the 2.3 percent rise in the core cpi over the same period.",LABEL_2,0.9980880618095398
34,"an even broader price measure, that for overall gdp, rose 1.4 percent.",LABEL_1,0.9829567670822144
35,"taken together, while the various price indexes show some differences, the basic message is that inflation to date has remained low.",LABEL_2,0.9989824891090393
36,"evidence of accelerated productivity has been bolstering expectations of future corporate earnings, thereby fueling still further increases in equity values, and the improvements in productivity have been helping to reduce inflation.",LABEL_1,0.9536169171333313
37,"in the context of subdued price increases and generally supportive credit conditions, rising equity values have provided impetus to spending and, in turn, the expansion of output, employment, and productivity-enhancing capital investment.",LABEL_1,0.8464333415031433
38,"the essential precondition for the emergence, and persistence, of this virtuous cycle is arguably the decline in the rate of inflation to near price stability.",LABEL_2,0.8787118196487427
39,"in recent years, continued low product price inflation and expectations that it will persist have promoted stability in financial markets and fostered perceptions that the degree of risk in the financial outlook has been moving ever lower.",LABEL_0,0.9990634322166443
40,and low mortgage interest rates have allowed many households to purchase homes and to refinance outstanding debt.,LABEL_0,0.9991695284843445
41,the reduction in debt servicing costs has contributed to an apparent stabilization of the financial strains on the household sector that seemed to emerge a couple of years ago and has buoyed consumer demand.,LABEL_2,0.9014341235160828
