,sentence
0,"The information reviewed at the April meeting, which included the advance data on the national income and product accounts for the first quarter, indicated that economic growth had remained weak so far this year."
1,"Core consumer price inflation had slowed in recent months, but overall inflation remained elevated."
2,Labor demand continued to weaken in March.
3,Private payroll employment fell in March at a rate similar to that in January and February.
4,The unemployment rate rose to 5.
5,"Real disposable personal income also grew slowly in the first quarter, restrained by rapidly rising prices for energy and food."
6,"The ratio of household wealth to disposable income appeared to have moved down again in the first quarter, damped by the appreciable net decline in broad equity prices over that period and by further reductions in house prices."
7,The recent softening in residential housing demand was consistent with reports of tighter credit conditions for both prime and nonprime borrowers.
8,"Indicators suggested that the demand for commercial properties had fallen off substantially from record levels last year, and commercial property prices appeared to be decelerating."
9,The U. S. international trade deficit widened in February.
10,"Imports rose sharply, more than offsetting continued robust growth of exports."
11,Real economic growth in the major advanced foreign economies was estimated to have slowed further in the first quarter and consumer and business sentiment was generally down.
12,"In the euro area, growth was estimated to have remained subdued in the first quarter, with Germany and France faring better than Italy and Spain."
13,"Available data for Canada indicated a continued substantial drag from exports in the first quarter, although domestic demand appeared relatively robust."
14,"In emerging market economies, economic growth slowed some in the fourth quarter and was estimated to have held about steady in the first quarter."
15,"In emerging Asia, real economic growth was estimated to have picked up in the first quarter from a robust pace in the fourth quarter, led by brisk expansions in China and Singapore."
16,"The pace of expansion in Latin America likely declined some in the first quarter, largely because the Mexican economy slowed in the wake of softer growth in the United States."
17,Headline inflation in the United States was elevated in March.
18,"Although the increase in food prices slowed in March relative to earlier in the year, energy prices rose sharply."
19,"Excluding these categories, core inflation rose at a relatively subdued rate again in March."
20,The core personal consumption expenditures (PCE) price index increased at a somewhat more moderate rate in the first quarter than in the fourth quarter of 2007.
21,"Survey measures of households' expectations for year-ahead inflation rose further in early April, but survey measures of longer-term inflation expectations moved relatively little."
22,The employment cost index for hourly compensation continued to rise at a moderate rate in the first quarter.
23,"The Committee's statement noted that recent information indicated that the outlook for economic activity had weakened further; growth in consumer spending had slowed, and labor markets had softened."
24,"It also indicated that financial markets remained under considerable stress, and that the tightening of credit conditions and the deepening of the housing contraction were likely to weigh on economic growth over the next few quarters."
25,"Inflation had been elevated, and some indicators of inflation expectations had risen, but the Committee expected inflation to moderate in coming quarters, reflecting a projected leveling-out of energy and other commodity prices and an easing of pressures on resource utilization."
26,"Still, the Committee noted that uncertainty about the inflation outlook had increased, and that it would be necessary to continue to monitor inflation developments carefully."
27,"The Committee said that its action, combined with those taken earlier, including measures to foster market liquidity, should help to promote moderate growth over time and to mitigate the risks to economic activity."
28,"The Committee noted, however, that downside risks to growth remained, and indicated that it would act in a timely manner as needed to promote sustainable economic growth and price stability."
29,"In addition, the Primary Dealer Credit Facility drew substantial demand through late March, although the amount outstanding subsequently declined somewhat."
30,"Early in the period, historically low interest rates on Treasury bills and on general-collateral Treasury repurchase agreements indicated a considerable demand for safe-haven assets."
31,"Broad stock price indexes increased markedly over the intermeeting period, mainly in response to earnings reports and announcements of recapitalizations from major financial institutions that evidently lessened investors' concerns about the possibility of severe difficulties materializing at those firms."
32,The increases in these components were also supported by declines in opportunity costs stemming from monetary policy easing.
33,"Over the intermeeting period, the expected path of monetary policy over the next year as measured by money market futures rates moved up significantly on net, apparently because economic data releases and announcements by large financial firms imparted greater confidence among investors about the prospects for the economy's performance in coming quarters."
34,"Futures rates also moved up in response to both the Committee's decision to lower the target for the federal funds rate by 75 basis points at the March 18 meeting, which was a somewhat smaller reduction than market participants had expected, and the Committee's accompanying statement, which reportedly conveyed more concern about inflation than had been anticipated."
35,"Consistent with the higher expected path for policy and easing of safe-haven demands, yields on nominal Treasury coupon securities rose substantially over the period, and the Treasury yield curve flattened."
36,"Measures of inflation compensation for the next five years derived from yields on inflation-indexed Treasury securities were quite volatile around the time of the March FOMC meeting and on balance increased somewhat over the intermeeting period, although they remained in the lower portion of their range over the past several months."
37,"Measures of longer-term inflation compensation declined, returning to around the middle of their recent elevated range."
38,"In the forecast prepared for this meeting, the staff made little change to its projection for the growth of real gross domestic product (GDP) in 2008 and 2009."
39,The available indicators of recent economic activity had come in close to the staff's expectations and had continued to suggest that a substantial softening in economic activity was under way.
