,sentence
0,The Committee then turned to a discussion of the economic outlook and the implementation of monetary policy over the intermeeting period ahead.
1,The information reviewed at this meeting suggested that economic activity was expanding at a more moderate pace than earlier in the year.
2,"Even though expansion in employment had slowed considerably in recent months, labor markets remained extremely tight by historical standards, and some measures of labor compensation had accelerated."
3,"With productivity also continuing to accelerate, unit labor costs had changed little and measures of core price inflation had increased only mildly."
4,Total nonfarm payroll employment dropped appreciably in July after a small increase in June.
5,"Manufacturing employment, by contrast, had risen on net since the early spring after a lengthy decline."
6,The civilian unemployment rate remained at 4.
7,The recent deceleration in consumer spending occurred against the background of moderate growth of real disposable income in recent quarters and little net change in stock market valuations thus far this year.
8,"The U. S. trade deficit in goods and services changed little in June from its May level, but the deficit for the second quarter as a whole was appreciably larger than its average for the first quarter."
9,"The available information indicated that economic expansion was vigorous in both foreign industrial countries and major developing countries in the second quarter, but recent information pointed to some slowing of growth in these countries."
10,Recent data suggested that price inflation had picked up slightly.
11,"Consumer prices, as measured in the CPI, jumped in June in response to a surge in energy prices but climbed only modestly further in July when energy prices changed little."
12,"Excluding the food and energy components, consumer prices rose moderately in both months."
13,"For the twelve months ended in July, core CPI prices increased somewhat more than in the previous twelve-month period."
14,"When measured by the PCE chain-price index, however, the acceleration in core consumer prices during the last four quarters was very small."
15,Producer prices exhibited a pattern that was generally similar to that of consumer prices.
16,"Prices of all finished goods jumped in June and were unchanged in July, and core producer prices were unchanged on balance in the June-July period."
17,"For the twelve months ended in July, core producer prices rose slightly more than in the previous twelve-month period."
18,"In reaching this decision, the members cited increasing though still tentative indications of some slowing in aggregate demand from an unsustainably elevated pace and the likelihood that the policy tightening actions implemented earlier had not yet exerted their full retarding effects on spending."
19,"The members agreed, however, that the statement accompanying the announcement of their decision should continue to underscore their view that the risks remained weighted mainly in the direction of rising inflation."
20,"Other interest rates generally moved lower over the period, extending declines that had begun during the spring."
21,"Factors contributing to the most recent reductions included economic data releases that were viewed, on balance, as confirming earlier indications that demand growth was slowing to a more sustainable pace and that price pressures would remain damped, thereby lessening or potentially obviating further tightening of monetary policy."
22,Most broad indexes of stock market prices rose somewhat over the period since the June meeting.
23,"In foreign exchange markets, the trade-weighted value of the dollar increased on net against an index of major currencies, even though interest rate differentials moved against assets denominated in dollars relative to those of other industrial countries."
