,sentence
0,It could also reinforce the Committee's communications indicating that the FOMC was flexible in its plans for balance sheet normalization and that the process of balance sheet normalization would remain consistent with the attainment of the Federal Reserve's monetary policy objectives.
1,"However, the longer-run level of reserves and size of the balance sheet would ultimately be determined by long-term demand for Federal Reserve liabilities."
2,"The staff noted that, once balance sheet runoff ended, the average level of reserves would tend to decline gradually, in line with trend growth in the Federal Reserve's nonreserve liabilities, until the Committee chose to resume growth of the balance sheet in order to maintain a level of reserves consistent with efficient and effective policy implementation."
3,Participants judged that ending the runoff of securities holdings at the end of September would reduce uncertainty about the Federal Reserve's plans for its securities holdings and would be consistent with the Committee's decision at its January 2019 meeting to continue implementing monetary policy in a regime of ample reserves.
4,Participants commented on considerations related to allowing the average level of reserves to decline in line with trend growth in nonreserve liabilities for a time after the end of balance sheet runoff.
5,"Several participants preferred to stabilize the average level of reserves by resuming purchases of Treasury securities relatively soon after the end of runoff, because they saw little benefit to further declines in reserve balances or because they thought the Committee should minimize the risk of interest rate volatility that could occur if the supply of reserves dropped below a point consistent with efficient and effective implementation of policy."
6,"Some others preferred to allow the average level of reserves to continue to decline for a longer time after balance sheet runoff ends because such declines could allow the Committee to learn more about underlying reserve demand, because they judged that such a process was not likely to result in excessive volatility in money market rates, or because they judged that moving to lower levels of reserves was more consistent with the Committee's previous communications indicating that it would hold no more securities than necessary for implementing monetary policy efficiently and effectively."
7,"Participants noted that the eventual resumption of purchases of securities to keep pace with growth in demand for the Federal Reserve's liabilities, whenever it occurred, would be a normal part of operations to maintain the ample-reserves monetary policy implementation regime and would not represent a change in the stance of monetary policy."
8,"Some participants suggested that, at future meetings, the Committee should discuss the potential benefits and costs of tools that might reduce reserve demand or support interest rate control."
9,"At its January meeting, the Committee stated that it intends to continue to implement monetary policy in a regime in which an ample supply of reserves ensures that control over the level of the federal funds rate and other short-term interest rates is exercised primarily through the setting of the Federal Reserve's administered rates and in which active management of the supply of reserves is not required."
10,The average level of reserves after the FOMC has concluded the reduction of its aggregate securities holdings at the end of September will likely still be somewhat above the level of reserves necessary to efficiently and effectively implement monetary policy.
11,"During such a period, persistent gradual increases in currency and other non-reserve liabilities would be accompanied by corresponding gradual declines in reserve balances to a level consistent with efficient and effective implementation of monetary policy."
12,"Once that point is reached, the Committee will begin increasing its securities holdings to keep pace with trend growth of the Federal Reserve's non-reserve liabilities and maintain an appropriate level of reserves in the system."
13,"In Europe, measures announced by the European Central Bank (ECB) in March, including an extension of forward guidance on interest rates and the announcement of another round of targeted long-term refinancing operations, were followed by a decline in euro-area equity markets, particularly bank stocks, as well as declines in euro-area rates."
14,"Market contacts attributed the price reaction to a perception that the measures were not as stimulative as might have been expected, given downward revisions in the ECB's growth and inflation forecasts."
15,"In China, authorities moved toward an easier fiscal and monetary stance; China's aggregate credit growth had rebounded slightly in recent months relative to the declining trend observed last year."
16,"Consistent with ongoing investor uncertainty over the outcome, risk reversals on the pound-dollar currency pair continued to point to higher demand for protection against pound depreciation relative to the dollar."
17,The effective federal funds rate (EFFR) continued to be very stable at a level equal to the interest rate on excess reserves.
18,"The deputy manager also discussed the transition to a long-run regime of ample reserves, following the Committee's January announcement that it intends to continue to implement monetary policy in such a regime."
19,"In doing so, the Desk will need to assess banks' demand for reserves as well as forecast other Federal Reserve liabilities and plan operations to maintain a supply of reserves sufficient to ensure that control over short-term interest rates is exercised primarily through the setting of administered rates."
20,"On the one hand, a lower minimum operating level might increase the risk of excessive interest rate volatility."
21,"On the other hand, a lower minimum operating level could provide more opportunities to learn about underlying reserve demand or could be viewed as more consistent with moving to the smallest securities holdings necessary for efficient and effective monetary policy implementation."
22,"Staff Review of the Economic Situation The information available for the March 19-20 meeting indicated that labor market conditions remained strong, al­though growth in real gross domestic product (GDP) appeared to have slowed markedly in the first quarter of this year from its solid fourth-quarter pace."
23,"Consumer price inflation, as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE), was somewhat below 2 percent in December, held down in part by recent declines in consumer energy prices, while PCE price inflation for items other than food and energy was close to 2 percent; more recent readings on PCE price inflation were delayed by the earlier federal government shutdown."
24,Survey-based measures of longer-run inflation expectations were little changed on balance.
25,"Increases in total nonfarm payroll employment remained solid, on average, in recent months; employment rose only a little in February but had expanded strongly in January."
26,"The national unemployment rate edged down, on net, over the past two months to 3."
27,"8 percent in February, and both the labor force participation rate and the employment-to-population ratio rose slightly on balance."
28,"The unemployment rates for African Americans, Asians, and Hispanics in February were at or below their levels at the end of the previous economic expansion, though persistent differentials in unemployment rates across groups remained."
29,"The rate of private-sector job openings in January was the same as its fourth-quarter average and remained elevated, while the rate of quits edged up in January; the four-week moving average of initial claims for unemployment insurance benefits through early March was still near historically low levels."
30,"The employment cost index for private-sector workers increased 3 percent over the 12 months ending in December, somewhat faster than a year earlier."
31,"Key factors that influence consumer spending--including a low unemployment rate, ongoing gains in real labor compensation, and still elevated measures of households' net worth--were supportive of a pickup in consumer spending to a solid pace in the near term."
32,"Real residential investment appeared to be softening further in the first quarter, likely reflecting, in part, decreases in the affordability of housing arising from both the net increase in mortgage interest rates over the past year and ongoing house price appreciation."
33,The nominal U. S. international trade deficit narrowed in November before widening in December to the largest deficit since 2008.
34,The BEA estimated that the change in net exports was a drag of about 1/4 percentage point on the rate of real GDP growth in the fourth quarter.
35,"Total U. S. consumer prices, as measured by the PCE price index, increased 1."
36,"7 percent over the 12 months ending in December, slightly slower than a year earlier, as consumer energy prices declined a little and consumer food prices rose only modestly."
37,"Core PCE price inflation, which excludes changes in consumer food and energy prices, was 1."
38,The consumer price index (CPI) rose 1.
39,"5 percent over the 12 months ending in February, while core CPI inflation was 2."
40,"Recent readings on survey-based measures of longer-run inflation expectations--including those from the Michigan survey, the Blue Chip Economic Indicators, and the Desk's Survey of Primary Dealers and Survey of Market Participants--were little changed on balance."
41,Economic growth in foreign economies slowed further in the fourth quarter.
42,"In the advanced foreign economies (AFEs), recent data suggested that economic activity, especially in the manufacturing sector, remained subdued in the first quarter of this year."
43,"Inflation in foreign economies slowed further early this year, partly reflecting lower retail energy prices across both AFEs and EMEs."
44,Market participants cited accommodative monetary policy communications and optimism for a trade deal between the United States and China as factors that contributed to the improvement.
