,sentence
0,"to simplify a complex history, earlier attempts to stabilize the monetary arrangements of the united states had frequently been roiled by perceived conflicts of interest between (on the one hand) the farmers and tradespeople of main street america, who believed that they were most advantaged by policies of easy credit, and (on the other hand) the financial barons of wall street, who, as creditors and bondholders, preferred ""hard-money,"" low-inflation policies."
1,"when the system was founded, its principal legal purpose was to provide ""an elastic currency,"" by which was meant a supply of credit that could fluctuate as needed to meet seasonal and other changes in credit demand."
2,"the seasonal fluctuations that had characterized short-term interest rates before the founding of the fed were almost immediately eliminated, removing a source of stress from the banking system and the economy.1 the federal reserve today retains important responsibilities for banking and financial stability, but its formal policy objectives have become much broader."
3,"its current mandate, set formally in law in 1977 and reaffirmed in 2000, requires the federal reserve to pursue three objectives through its conduct of monetary policy: maximum employment, stable prices, and moderate long-term interest rates."
4,one of my goals today is to consider the relationships among the three apparently disparate objectives of monetary policy.
5,"in particular, i will argue for what i believe has become the consensus view, that the mandated goals of price stability and maximum employment are almost entirely complementary."
6,"central bankers, economists, and other knowledgeable observers around the world agree that price stability both contributes importantly to the economy's growth and employment prospects in the longer term and moderates the variability of output and employment in the short to medium term."
7,"notably, during the 1960s and early 1970s, some policymakers appeared to believe that price stability and high employment were substitutes, not complements."
8,"specifically, some influential voices of the time argued that, by accepting higher inflation, policymakers could bring about a permanently lower rate of unemployment.2 as i will discuss a bit later, the demise of the view that higher inflation promotes employment in favor of the modern consensus that low inflation and strong employment are complementary goals resulted from the constructive interplay between academic research and practical policymaking experience, an interplay that significantly improved policy outcomes and economic welfare in the united states."
9,the dual role of price stabilityprice stability plays a dual role in modern central banking: it is both an end and a means of monetary policy.
10,"as one of the fed's mandated objectives, price stability itself is an end, or goal, of policy."
11,"fundamentally, price stability preserves the integrity and purchasing power of the nation's money."
12,"when prices are stable, people can hold money for transactions and other purposes without having to worry that inflation will eat away at the real value of their money balances."
13,"equally important, stable prices allow people to rely on the dollar as a measure of value when making long-term contracts, engaging in long-term planning, or borrowing or lending for long periods."
14,"as economist martin feldstein has frequently pointed out, price stability also permits tax laws, accounting rules, and the like to be expressed in dollar terms without being subject to distortions arising from fluctuations in the value of money.3 economists like to argue that money belongs in the same class as the wheel and the inclined plane among ancient inventions of great social utility."
15,price stability allows that invention to work with minimal friction.
16,"in principle, the problem of inflation could be reduced by the practice of indexing dollar payments such as interest and wages to the price level, but people seem to find indexing costly and avoid it when they can."
17,"it is interesting and instructive, for example, that the indexation of wages to prices in labor contracts has always been quite limited in the united states; some indexation was used during the high-inflation 1970s but the practice has been substantially reduced since then."
18,"moreover, some countries that adopted indexing during high-inflation periods, such as brazil and israel, largely abandoned the practice when inflation receded."
19,"borrowers and lenders likewise seem to prefer to contract in dollar terms, although inflation-indexed financial instruments have gained wider acceptance in recent years."
20,"the savings and loan crisis of the 1980s, which cost u.s. taxpayers roughly $150 billion, is an example of the kind of problem that can arise in the absence of price stability."
21,"an important source of the s&l crisis was the unexpected inflation of the 1970s, which greatly reduced the real value of mortgage loans made by the s&ls in an earlier, low-inflation era."
22,"although price stability is an end of monetary policy, it is also a means by which policy can achieve its other objectives."
23,"in the jargon, price stability is both a goal and an intermediate target of policy."
24,"as i will discuss, when prices are stable, both economic growth and stability are likely to be enhanced, and long-term interest rates are likely to be moderate."
25,"thus, even a policymaker who places relatively less weight on price stability as a goal in its own right should be careful to maintain price stability as a means of advancing other critical objectives."
26,let me elaborate briefly on the relationship between price stability and the other two goals of monetary policy.
27,"first, price stability promotes efficiency and long-term growth by providing a monetary and financial environment in which economic decisions can be made and markets can operate without concern about unpredictable fluctuations in the purchasing power of money."
28,"as i have already noted, the dollar provides a reasonably secure gauge of real economic values only when inflation is low and stable."
29,"high and variable inflation degrades the quality of the signals coming from the price system, as producers and consumers find it difficult to distinguish price changes arising from changes in product supplies and demands from changes arising from general inflation."
30,"because prices constitute a market economy's fundamental means of conveying information, the increased noise associated with high inflation erodes the effectiveness of the market system."
31,"high inflation also complicates long-term economic planning, creating incentives for households and firms to shorten their horizons and to spend resources in managing inflation risk rather than focusing on the most productive activities."
32,research is not definitive about the extent to which price stability enhances economic growth.
33,"we do not have controlled experiments in macroeconomics, and inflation and growth are both endogenous variables that respond jointly to many factors."
34,"nevertheless, i am confident that the effect is positive and see the international experience as at least consistent with the view that, in combination with other sound policies, the maintenance of price stability has quite significant benefits for efficiency and growth."
35,"that view appears to be widely shared among policymakers, as governments around the world have made extensive efforts to bring inflation down over the past two decades or so, with substantial success."
36,"more recently, the evidence has mounted not only that low and stable inflation is beneficial for growth and employment in the long-term but also that it contributes importantly to greater stability of output and employment in the short to medium term."
37,"specifically, during the past twenty years or so, in the united states and other industrial countries the volatility of both inflation and output have significantly decreased--a phenomenon known to economists as the great moderation (bernanke, 2004)."
38,"this finding challenges some conventional economic views, according to which greater stability of inflation can be achieved only by allowing greater fluctuations in output and employment."
39,"the key to explaining why price stability promotes stability in both output and employment is the realization that, when inflation itself is well-controlled, then the public's expectations of inflation will also be low and stable."
40,"in a virtuous circle, stable inflation expectations help the central bank to keep inflation low even as it retains substantial freedom to respond to disturbances to the broader economy."
41,this mechanism can be illustrated by comparing the effects of the recent rise in oil prices to the effects of the oil price increases of the 1970s.
42,"thirty years ago, the public's expectations of inflation were not well anchored."
43,"with little confidence that the fed would keep inflation low and stable, the public at that time reacted to the oil price increases by anticipating that inflation would rise still further."
44,"a destabilizing wage-price spiral ensued as firms and workers competed to ""keep up"" with inflation."
45,"the fed, attempting to gain control of the deteriorating inflation situation, raised interest rates sharply; however, initially at least, these increases proved insufficient to control inflation or inflation expectations, and they added substantially to the volatility of output and employment."
46,"the episode highlights the crucial importance of keeping inflation expectations low and stable, which can be done only if inflation itself is low and stable."
47,"by contrast, the oil price increases of recent years appear to have had only a limited effect on core inflation (that is, inflation in the prices of goods other than energy and food), nor do they appear to have generated significant macroeconomic volatility."
48,"but, the crucial difference from the 1970s, in my view, is that today inflation expectations are low and stable (as shown, for example, by many surveys and a variety of financial indicators)."
49,"oil price increases in the past few years, unlike in the 1970s, have not fed through to any great extent into longer-term inflation expectations and core inflation, as the public has shown confidence that any increases in inflation will be temporary and that, in the long run, inflation will remain low."
50,"as a result, the fed has not had to raise interest rates sharply as it did in the 1970s but instead has been able to pursue a policy that is more gradual and predictable."
51,"of course, the relatively benign state of inflation expectations we enjoy today has not come automatically."
52,"the anchoring of inflation expectations in a narrow range has been the product of fed policies that have kept actual inflation low in recent years, clear communication of those policies, and an institutional commitment to price stability."
53,"price stability also contributes to the third component of the fed's mandate, the objective of moderate long-term interest rates."
54,"as first pointed out by the economist irving fisher, interest rates will tend to move in tandem with changes in expected inflation, as lenders require compensation for the loss in purchasing power of their principal over the period of the loan."
55,"when inflation is expected to be low, lenders will require less compensation, and thus interest rates will tend to be low as well."
56,"in addition, because price stability and the associated macroeconomic stability reduce the risks of holding long-term bonds and other securities, price stability may also reduce the premiums that lenders charge for bearing risk, lowering the overall level of rates."
57,"the origins of the modern consensus on price stabilityi have briefly laid out the modern consensus that price stability, besides being desirable in itself, tends also to increase economic growth and stability."
58,"at that time, the ascendant paradigm was that society faced a long-term tradeoff between price stability and high employment."
59,"the 1960s' idea that greater prosperity could be achieved if only we were willing to accept higher inflation had its origins in an academic study, although the author likely did not intend that outcome."
60,"phillips, using british data, showed that historically inflation had tended to be high in years in which unemployment was low."
61,"in the decade following the publication of his paper, his empirical finding was sometimes interpreted (including, for example, by members of the kennedy and johnson administrations) as showing that policymakers could choose (permanently) lower unemployment if they were willing to accept (permanently) higher inflation in exchange."
62,"scholars disagree somewhat about the extent to which policymakers of the time tried actively to take advantage of this supposed tradeoff, but these ideas likely provided part of the intellectual rationale that made the authorities willing to allow inflation to rise throughout the 1960s and in the early 1970s."
63,"their key contribution was to observe that, if inflation expectations react to changes in actual inflation in an economically reasonable way, then any tradeoff between inflation and unemployment would be short-lived at best."
64,"to illustrate their argument, let us suppose that firms and workers set nominal wages once a year but that, sometime during the year, the prices of firms' output rise unexpectedly as a result of stronger-than-expected demand."
65,"the combination of higher prices for their output and fixed nominal wages would raise the profitability of increasing production; thus, assuming that more workers are available at the previously fixed wage, firms would respond to the rise in prices by adding workers."
66,"over a short period, then, higher inflation might bring lower unemployment, consistent with the empirical results found by phillips."
67,"however, this logic applies only during the period in which wages and workers' expectations of inflation are fixed."
68,"if inflation were to rise persistently, friedman and phelps argued, workers' expectations of inflation would not remain unchanged but would adjust to match the actual rate of inflation."
69,higher inflation expectations would in turn lead workers to bargain for commensurate raises in nominal wages to preserve the real value of their earnings.
70,"with nominal wages rising as well as prices, firms would no longer have an incentive to hire additional workers, and employment would return to its normal level."
71,"an attempt to stimulate the economy by choosing a permanently higher level of inflation could thus not succeed, according to this analysis; such an attempt would leave the economy with higher inflation but a level of employment no different than it would have been otherwise."
72,"in particular, among the seminal contributions of the friedman and phelps analyses was the identification of the key role of inflation expectations in determining the behavior of the economy, a point that remains central to our thinking today."
73,"the inflationary policies of the 1960s led not to permanently lower unemployment, as the permanent-tradeoff theory predicted, but instead to persistently higher inflation with no improvement in unemployment."
74,"for example, in the 1970s, core inflation averaged 6 percent, compared with 2-1/4 percent in the 1960s, and unemployment in the 1970s averaged 6-1/4 percent, compared with the 4-3/4 percent rate in the 1960s."
75,"the volatility of output and (especially) inflation both increased, as the fed struggled to contain inflation expectations."
