,sentence
0,"certainly, that has been the u.s. experience for the past year and a half: real economic activity has been steadily recovering overall, but the speed and strength of the rebound have been restrained by significant financial headwinds."
1,"indicators of hiring and job openings have continued to rise in recent months, and, more recently, new claims for unemployment insurance have begun falling again."
2,"still, 18 months into recovery, there are more than 7 million fewer jobs in the economy than there were just prior to the recession, and the unemployment rate remains stubbornly close to its peak."
3,american families have not experienced such a prolonged and severe period of unemployment since the early 1980s.
4,"importantly, while earlier gains in factory production were supported largely by the rebuilding of business inventories, the recent increases represent a strengthening in domestic demand for domestically produced goods."
5,"moreover, with the recovery in economic activity abroad, exports have also been providing a boost to our manufacturing sector."
6,"personal consumption expenditures (pce), adjusted for inflation, increased at an annual rate of 3-3/4 percent between june and november, with sales increasing across a relatively broad range of consumer goods and services."
7,"nonetheless, even with the recent pickup, consumer spending has not provided its usual cyclical boost to the recovery, as households have been restrained by the substantial loss of wealth they sustained during the financial crisis, persistently high unemployment, and reduced availability of credit."
8,"the good news is that some of these restraints have been easing: rising stock prices have been helping rebuild household wealth, the ratio of debt to income has come down, and delinquency rates on consumer loans have been falling."
9,"surveys of bank lending indicate that banks are no longer tightening credit terms for loans to small businesses, but interest rates on small business loans remain high relative to market rates, and outstanding volumes of small loans to businesses continue to decline."
10,"house prices--even apart from sales of bank-owned properties--have been falling again, and many households appear to have lost confidence that prices will turn up anytime soon."
11,"and while low mortgage interest rates have contributed to strong refinancing activity, many households are still unable to qualify for the loans with the most favorable terms due to depressed home values, reduced income, or weaker credit scores."
12,"even after almost three years of declining investment in office and commercial structures, vacancy rates are still elevated and property prices remain weak."
13,"that said, some modest signs of improvement have surfaced: after having declined for two years, prices of commercial real estate, although still volatile, have changed little, on net, since the spring, and the number of property sale transactions has increased recently."
14,"the federal fiscal stimulus of the past two years helped shore up this sector, but did not prevent significant cutbacks in services and employment that were associated with the steep decline in revenues sustained during the recession."
15,"with the recovery proceeding at a moderate rate and the margin of economic slack quite wide, the underlying rate of inflation has been trending lower despite upward pressure from rising costs of energy and other commodities and rising prices of imported goods."
16,"in the 12 months ending in november, overall inflation in pce prices was 1.0 percent, and the 12-month change in core pce inflation, which excludes more-volatile food and energy costs, was just 0.8 percent."
17,"both measures show that inflation has drifted lower over the preceding year, and that slowing appears to have been broadly based."
18,"indeed, even after reviewing a number of measures of the underlying trend in inflation, i find it difficult to identify a single measure that doesn't show that inflation has drifted steadily lower."
19,"at the same time, longer-run inflation expectations still appear to be stable."
