,sentence
0,"measured on a fourth quarter to fourth quarter basis, it appears that gdp advanced around 3% and prices, measured by the chain price index for gdp, increased just above 2%."
1,"inflation in 1996, measured by the chain price index for gdp or the core cpi, was the lowest in 30 years."
2,"last year was the fifth consecutive year that inflation, measured by the chain gdp price index, was 2.6% or lower and the 5-year compound annual inflation rate is now 2.5%, the lowest since 1967."
3,"the extraordinary achievement of 1996, of course, was reaching such low levels of unemployment and inflation at the same time."
4,the 5.4% unemployment rate in 1996 was the lowest annual rate since 1988 and before that since 1973.
5,"specifically, the surprise was a decline in measures of core inflation for consumer and producer goods and in the inflation rate for the gdp price index during a year when the unemployment rate declined and averaged more than 1/2 percentage point below levels that in the past had been associated with stable inflation."
6,"in the second half of the year, growth slowed, the unemployment rate stabilized, and inflation remained well contained."
7,"as a result, the consensus forecast projects growth near trend and relatively stable inflation and unemployment rates."
8,the business cycle is not dead and monetary policy is certain to be challenged again.
9,"at the moment, trend growth near full employment appears to be a reasonable prospect in the year ahead."
10,"in particular, there remains some uncertainty as to whether the current unemployment rate will prove consistent with stable inflation over time and we need to pay some attention to the challenge of how we approach our longer-term goal of achieving and maintaining price stability."
