,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech pdf please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"november 11, 2016 u.s. monetary policy from an international perspective vice chairman stanley fischer at the 20th annual conference of the central bank of chile, santiago, chile (via videoconference) share accessible keys for video [space bar] toggles play/pause; [right/left arrows] seeks the video forwards and back (5 sec ); [up/down arrows] increase/decrease volume; [m] toggles mute on/off; [f] toggles fullscreen on/off (except ie 11); the [tab] key may be used in combination with the [enter/return] key to navigate and activate control buttons, such as caption on/off."
3,i am grateful for the invitation to speak to you today about how u.s. monetary policy affects the global economy and how foreign economic events affect u.s. monetary policy.
4,"given the importance of the united states in international trade and in the global financial system, the monetary policy actions of the federal reserve influence the global economy through a wide range of trade and financial channels."
5,"as i will discuss, each foreign economy may be affected quite differently by u.s. monetary policy actions, and each may view spillovers from u.s. monetary policy as desirable or undesirable."
6,"even so, i am reasonably confident that the spillovers from ongoing u.s. monetary policy normalization will generally prove manageable for foreign economies.1 while most of my discussion will focus on monetary policy spillovers, i will begin by underscoring a different aspect of the interconnectedness of the u.s. economy--namely, how foreign developments have an important influence on u.s. output and inflation, and hence on the conduct of u.s. monetary policy."
7,how foreign developments influence u.s. monetary policy the u.s. economy is affected significantly by foreign developments through both trade and financial channels.
8,"given that about one-eighth of the goods and services produced in the united states are exported, a sizable component of u.s. aggregate demand depends on foreign consumption and investment decisions, and hence ultimately on the economic health of foreign economies."
9,"the high degree of interconnectedness between domestic and foreign financial intermediaries--banks, the nonbank financial sector, and insurers, among others--means that developments in foreign financial markets tend to reverberate quickly back to the united states, including through changes in asset prices and risk tolerance."
10,"although financial conditions have improved markedly in the advanced foreign economies and their monetary policy has been highly accommodative, these economies have yet to break out from the tepid growth they have experienced since the global financial crisis."
11,growth in the emerging market economies has also been disappointingly slow.
12,"for example, gross domestic product (gdp) growth in latin america declined to zero last year, far below the 3 to 4 percent growth rates achieved in the first few years of this decade.2 the emerging market economies (emes) have weathered several bouts of financial market turbulence, including earlier this year, due to market concerns about economic growth in china and about its exchange rate system."
13,"with foreign growth relatively weak, the prospect of a gradual normalization of u.s. monetary policy contributed to a large appreciation of the dollar since mid-2014, with the real effective exchange value of the dollar rising around 17 percent."
14,these global developments materially slowed progress toward the federal reserve's employment and inflation objectives.
15,"the sizable appreciation of the dollar has been a substantial drag on u.s. exports over the past two years, and hence subtracted from economic growth."
16,"the stronger dollar, in concert with lower oil and other commodity prices, has also markedly reduced import price inflation and has been a factor keeping inflation well below the federal open market committee's (fomc) 2 percent goal.3 these developments have influenced the fomc's decisions to maintain a very accommodative monetary policy longer than members of the fomc had expected in 2014 and through the end of 2015."
17,"i am cautiously optimistic that the drag on the u.s. economy and inflation from past dollar appreciation may have mostly worked itself out, and that foreign economies are on a somewhat more secure footing that poses smaller downside risks to the u.s. economy."
18,"it is also possible that foreign economies may outperform forecasts, which would provide a boost to u.s. employment prospects and also to inflation."
19,"while forecasts are inherently uncertain, we will, as always, pay close attention to foreign developments, given their significant consequences for the u.s. economy, and take such developments into account in determining the appropriate stance of u.s. monetary policy."
20,key channels through which u.s. monetary policy affects foreign economies i have focused thus far on the effects of global developments on the u.s. economy and financial markets and argued that these developments may have an important influence on u.s. monetary policy actions.
21,i will next consider how u.s. monetary policy actions tend to affect foreign economies.
22,"spillovers from the policy actions of major central banks, including especially those of the federal reserve, have been the focus of analysis and debate for decades and have attracted considerable attention since the global financial crisis.4 foreign economies were affected when the fed engaged in unconventional monetary policy stimulus and will likely experience some effects of the fed's ongoing normalization of policy."
23,the federal reserve's focus on supporting domestic objectives for inflation and employment has sometimes been criticized as having potentially undesirable effects on the global economy.
24,it is indeed likely that the depreciation of the dollar that accompanied u.s. asset purchases and forward guidance reduced foreign net exports and thus weighed on foreign gdp through the exchange rate channel.
25,"however, our accommodative policies also increased u.s. domestic demand, a second key channel of transmission that operated to boost the net exports of our foreign trading partners."
26,"empirical estimates suggest that these countervailing effects roughly canceled each other out, on average, for our trading partners so that their net exports were not very much affected.6 moreover, insofar as our unconventional policies reduced global interest rates and boosted asset prices--a third channel that tended to expand foreign as well as domestic demand--these actions were probably mildly stimulative for the global economy."
27,"while foreign exports are hurt due to the implied appreciation of foreign currencies--reducing foreign gdp about 0.15 percent, according to their estimates--foreign exports are boosted by nearly the same amount due to the policy-induced expansion of u.s. domestic demand."
28,"however, given that the fall in u.s. interest rates tends to reduce foreign interest rates--at least on average--by around half as much, my colleagues concluded that u.s. monetary stimulus likely has noticeable positive spillovers to foreign economies."
29,economies with more open capital accounts and that keep their exchange rate relatively stable against the dollar experience larger positive effects on their gdp of an expansionary fed monetary policy action.
30,"the larger positive spillovers reflect the fact that their own interest rates move more in lockstep with u.s. interest rates, while the effects on their traded goods sector from the exchange rate channel are smaller."
31,"for example, hong kong, which has pegged its currency to the u.s. dollar at a fixed exchange rate since 1983, is an extreme illustration of an economy in which fed actions pass through almost one to one to domestic interest rates."
32,"conversely, spillovers from u.s. policy actions tend to be smaller to economies that have flexible exchange rates and adjust their policy rates based on domestic conditions; or, alternatively, to economies with less open capital accounts such as china."
33,most of the advanced foreign economies eventually welcomed the positive spillovers to their domestic output that were due to u.s. unconventional monetary policy easing.
34,"because these economies generally experienced slower recoveries than the united states as well as undesirably low inflation, their central banks also wanted to pursue highly accommodative policies and took complementary actions--including forward guidance and large-scale asset purchases--to spur economic recovery."
35,"output in many emes expanded rapidly during the recovery from the global financial crisis, fueled by strong capital inflows and a boom in oil and commodity prices."
36,"given that the fed's easing raised equity prices and strengthened the demand for risky assets around the globe, it probably contributed to the growing resource pressures in some of these economies."
37,emes had to choose between an accommodative monetary policy that was more in line with the united states and other advanced economies versus a tighter policy stance likely to cause their exchange rates to appreciate markedly and possibly cause a relatively sharp contraction in the tradable sectors of their economies.
38,"while the more accommodative stance had the attractive feature that it would lessen the hurt to the export sector, the downside was that it was more likely to lead to overheating and high inflation that could be costly to correct."
39,"my sense is that most eme central banks had considerable latitude to keep inflation near target and output near potential through maintaining a relatively tight policy, and thus to limit spillovers from easing by the advanced economies."
40,"but while i think that there is a strong case for focusing on a limited set of objectives, including to ensure that inflation expectations remain firmly anchored, it is also important to recognize the tough tradeoffs faced by eme central banks given their understandable desire to avoid causing a sharp slowdown in exports."
41,the tradeoff faced by eme central bankers helps illustrate some of the challenges posed by monetary policy divergence between the united states and other economies closely tied to it through economic and financial channels.
42,"moreover, the fed's monetary policy actions were reinforced by many steps to help safeguard the u.s. financial system and increase its resilience to shocks."
