,sentence
0,"but we have also been subjected to other shocks, the most immediately prominent ones being the oil and gas price surges of the past two years."
1,increased demand and lagging additions to productive capacity have combined to eliminate a significant amount of the slack in energy markets that was essential in containing energy prices between 1985 and 2000.
2,"reflecting a low short-term elasticity of demand, higher prices in recent months have slowed the growth of oil demand, but only modestly."
3,"that slowdown, coupled with expanded production also induced by the price firmness, required markets to absorb an unexpected pickup in the pace of inventory accumulation."
4,"the initial response was a marked drop in spot prices for light, sweet crude oil."
5,"but that drop left forward prices sufficiently above spot prices to create an above-normal rate of return for oil bought for inventory and hedged, even after storage and interest costs are accounted for."
6,"as i indicated in early april, this emerging condition could encourage the buildup of enough of an inventory buffer to damp the price frenzy."
7,"inventory accumulation is likely to continue unless demand rises, output declines, or we run out of storage capacity."
8,"in the united states, natural gas prices in recent weeks, seasonally adjusted, have come off their peak of early april, but those prices still remain significantly above the average level of 2004."
9,"working levels of gas inventories are seasonally moderate, but domestic dry gas production plus net imports has not expanded sufficiently over the past few years to have prevented a marked rise in price."
10,"the inexorable rise in residential and utility use has priced the more marginal industrial gas users partially out of the market and has induced significant gains in gas efficiency among a number of gas users, such as petroleum refineries, steel mills, and paper and board mills."
11,"* * * for both oil and natural gas, the inventory, production, and price outlook beyond the current episode will doubtless continue to reflect longer-term concerns."
12,much will depend on the response of demand to price over the longer run.
13,prices of spot crude oil and natural gas have risen sharply over the past year in response to constrained supply and the firming of overall demand.
14,"but if history is any guide, should higher prices persist, energy use over time will continue to decline relative to gross domestic product (gdp)."
15,"in the wake of sharply higher prices, the energy intensity of the united states economy has been reduced about half since the early 1970s."
16,"this more-modest rate of decline in energy intensity should not be surprising, given the generally lower level of real oil prices that prevailed between 1985 and 2000."
17,"with real energy prices again on the rise, more-rapid decreases in the intensity of use in the years ahead seem virtually inevitable."
18,"as would be expected, long-term demand elasticities have proved noticeably higher than those evident in the short term."
19,"for years, long-term prospects for oil and gas prices appeared benign."
20,"when choosing capital projects, businesses in the past could mostly look through short-run fluctuations in oil and natural gas prices, with an anticipation that moderate prices would prevail over the longer haul."
21,"* * * aside from uncertain demand, the resolution of current major geopolitical uncertainties will materially affect oil prices in the years ahead."
22,"the effect on oil prices, in turn, will significantly influence the levels of investment over the next decade in crude oil productive capacity and, only slightly less importantly, investment in refining facilities."
23,"unless those policies and political institutions and attitudes change, a greater proportion of the cash flow of producing countries will be needed for oil re-investment to ensure that capacity keeps up with projected world demand."
24,concerns about potential shortfalls in investment certainly have contributed to recent record-high long-term futures prices.
25,"but investment to convert reserves to productive capacity has fallen short of the levels required to match unexpected recent gains in demand, especially gains in china."
26,* * * the extraordinary uncertainties about oil prices of late are reminiscent of the early years of oil development.
27,"over the past few decades, crude oil prices have been determined largely by international market participants, especially opec."
28,"reportedly appalled by the volatility of crude oil prices in the early years of the petroleum industry, rockefeller endeavored with some success to control those prices."
29,"after the breakup of standard oil in 1911, pricing power remained with the united states--first with the u.s. oil companies and later with the texas railroad commission, which raised allowable output to suppress price spikes and cut output to prevent sharp price declines."
30,"however, that historical role came to an end in 1971, when excess crude oil capacity in the united states was finally absorbed by rising demand."
31,"during that period, posted crude oil prices at ras tanura, saudi arabia, rose to more than $11 per barrel, significantly above the $1.80 per barrel that had been unchanged from 1961 to 1970."
32,a further surge in oil prices accompanied the iranian revolution in 1979.
33,the higher prices of the 1970s brought to an abrupt end the extraordinary period of growth in u.s. consumption of oil and the increased intensity of its use that was so evident in the decades immediately following world war ii.
34,"between 1945 and 1973, consumption of petroleum products rose at a startling average annual rate of 4-1/2 percent, well in excess of growth of real gdp."
35,"although opec production quotas have been a significant factor in price determination for a third of a century, the story since 1973 has been as much about the power of markets as it has been about power over markets."
36,the signals provided by market prices have eventually resolved even the most seemingly insurmountable difficulties of inadequate domestic supply in the united states.
37,the gap projected between supply and demand in the immediate post-1973 period was feared by many to be so large that rationing would be the only practical solution.
38,"to be sure, mandated fuel-efficiency standards for cars and light trucks induced slower growth of gasoline demand."
39,"indeed, the number of small, fuel-efficient japanese cars that were imported into the united states markets rose throughout the 1970s as the price of oil moved higher."
40,"moreover, at that time, prices were expected to go still higher."
41,"our department of energy, for example, had baseline projections showing prices reaching $60 per barrel--the equivalent of about twice that amount in today's prices."
42,the failure of oil prices to rise as projected in the late 1970s is a testament to the power of markets and the technologies they foster.
43,"today, despite its recent surge, the average price of crude oil in real terms is still only three-quarters of the price peak of february 1981."
44,"moreover, the effect of the current surge in oil prices, though noticeable, is likely to prove less consequential to economic growth and inflation than in the 1970s."
45,"but, obviously, the risk of more-serious negative consequences would intensify if oil prices were to move materially higher."
46,"* * * u.s. natural gas prices have historically displayed greater volatility than prices of crude oil, doubtless reflecting, in part, the less-advanced development of price-damping global trade in natural gas."
47,significant upward pressure on prices has ensued.
48,"because international trade in natural gas has been insufficient to equalize prices across markets, u.s. natural gas prices since late 2002 have been notably higher, on average, than prices abroad."
49,the difficulties associated with inadequate domestic supplies will eventually be resolved as consumers and producers react to the signals provided by market prices.
50,this activity has accelerated sharply over the past few years as profitable arbitrage has emerged in natural gas prices across international markets.
51,"clearly, the gas trade has significant margin to exercise its price-damping opportunities."
52,"the larger question, of course, is what will increased world trade in lng and expanded u.s. import capacity do to natural gas prices in the united states?"
53,"during the past couple of years, when u.s. prices of natural gas hovered around $6 per million btu, import prices of lng in europe have ranged between $2 and $4, and those in japan and korea have generally been between $3 and $5."
54,"in the short run, exporters to the united states are likely to receive our domestic price, currently above $6 per million btu."
55,"but unless world gas markets tighten aggressively, competitive pressures will arbitrage the u.s. natural gas price down, possibly significantly, through increased imports."
56,"but because of inexorably rising demand, these improved technologies have been unable to prevent the underlying long-term prices of oil and natural gas in the united states from rising."
57,but at current market prices they have become competitive.
58,"according to projections from the energy information administration, most of the growth in the domestic supply of natural gas over the next twenty years will come from unconventional sources."
