,sentence
0,"namely, i will discuss the unconventional monetary policy tools used by the federal reserve since the start of the financial crisis and great recession and the role that those tools may play in addressing future economic challenges."
1,"nearly 10 years ago, with our nation mired in its worst economic and financial crisis since the great depression, the federal open market committee (fomc) confronted a key challenge to the pursuit of its congressionally mandated goals of maximum employment and price stability: how to support a weakening u.s. economy once our main conventional policy tool, the federal funds rate, had been lowered to essentially zero."
2,addressing that problem eventually led to a second challenge: how to ensure that we could scale back monetary policy accommodation in an orderly fashion once it was no longer needed.
3,"failure to meet either challenge would have significantly compromised our ability to foster maximum employment and price stability, leading to serious consequences for the livelihoods of millions of americans."
4,thanks in part to the monetary policy accommodation provided in the aftermath of the crisis--especially through enhanced forward rate guidance and large-scale asset purchases--the u.s. economy has made great strides.
5,"indeed, with the economy now operating near maximum employment and inflation expected to rise to the fomc's 2 percent objective over the next couple of years, the fomc has been scaling back the accommodation provided in response to the great recession."
6,"while i believe that influencing short-term interest rates should continue to be our primary monetary policy lever in normal times, our unconventional policy tools will likely be needed again should some future economic downturn drive short-term interest rates back to their effective lower bound."
7,"consequently, the probability that short-term interest rates may need to be reduced to their effective lower bound at some point is uncomfortably high, even in the absence of a major financial and economic crisis."
8,meeting the challenge of providing additional accommodation a substantial body of evidence suggests that the u.s. economy is much stronger today than it would have been without the unconventional monetary policy tools deployed by the federal reserve in response to the great recession.
9,two key tools were large-scale asset purchases and forward guidance about our intentions for the future path of short-term interest rates.
10,"the rationale for those tools was straightforward: given our inability to meaningfully lower short-term interest rates after they reached near-zero in late 2008, the fomc used increasingly explicit forward rate guidance and asset purchases to apply downward pressure on longer-term interest rates, which were still well above zero."
11,"longer-term interest rates reflect, in part, financial market participants' expectations of the future path of short-term interest rates."
12,"as a result, fomc communications that affect those expectations--such as the enhanced forward rate guidance provided in our post-meeting statements in the aftermath of the great recession--can affect longer-term interest rates.1 in addition, longer-term interest rates include a term premium, which is the compensation demanded by investors for bearing the interest rate risk associated with longer-term securities."
13,"when the federal reserve buys longer-term securities in the open market, the remaining stock of securities available for purchase by the public declines, which pushes the prices of those securities up and thus depresses their yields by lowering the term premiums embedded in those yields.2 several studies have found that our forward rate guidance and asset purchases did appreciably reduce longer-term interest rates.3 the fomc's goal in lowering longer-term interest rates was to help the u.s. economy recover from the recession and stem the disinflationary forces that emerged from it."
14,"indeed, the evidence strongly suggests that forward rate guidance and securities purchases--by substantially lowering borrowing costs for millions of american families and businesses and making overall financial conditions more accommodative--did help spur consumption and business spending, lower the unemployment rate, and stave off disinflationary pressures.4 other central banks also deployed unconventional policy tools in the years that followed the financial crisis.5 evidence accumulated from their experience also supports the notion that these tools have helped stimulate economic activity in their countries after their short-term interest rates were lowered to near-zero--and, in some cases, even below zero.6 meeting the challenge of scaling back accommodation by 2014, the u.s. economy was making notable progress toward the fomc's goals of maximum employment and price stability."
15,the unemployment rate had dropped to 6 percent by midyear--well below its great recession peak of 10 percent--and other measures of labor market conditions were also showing significant improvement.
16,"in addition, inflation, as measured by the change in the price index for personal consumption expenditures, had reached about 1-3/4 percent by mid-2014 after hovering around 1 percent in the fall of 2013."
17,"reflecting that progress, the federal reserve's focus was shifting from providing additional monetary policy accommodation to scaling it back.7 a key question for the fomc then was how to reduce the degree of accommodation in the context of a vastly expanded federal reserve balance sheet."
18,one possible approach was to start by reducing the federal reserve's securities holdings while short-term interest rates remained at the lower bound.
19,"we could allow securities to roll off the federal reserve's balance sheet and even sell securities, thereby putting upward pressure on long-term rates while calibrating the pace and configuration of the reduction in our holdings as warranted by our maximum employment and price stability objectives."
20,"eventually, once our securities holdings had shrunk sufficiently, the fomc could start nudging up its short-term interest rate target."
21,"given the lack of experience with reducing our asset holdings to scale back monetary policy accommodation and the need to carefully calibrate the removal of accommodation, the fomc opted to allow changes in the federal reserve's securities holdings to play a secondary role in the committee's normalization strategy."
22,"rather than balance sheet shrinkage, the fomc decided that its primary tool for scaling back monetary policy accommodation would be influencing short-term interest rates."
23,"as we explained in our ""normalization principles"" issued in september 2014, the fomc decided to maintain the overall size of the federal reserve's securities holdings at an elevated level until sometime after the fomc had begun to raise short-term interest rates.8 once normalization of the level of the federal funds rate was ""well under way"" and the committee judged that the economic expansion was strong enough that further increases in short-term interest rates were likely to be warranted, the fomc would gradually and predictably reduce the size of the balance sheet by allowing the federal reserve's securities holdings to ""run off""--that is, we would allow our balance sheet to shrink passively by not reinvesting all of the principal payments from our securities.9 one advantage of the fomc's chosen approach to scaling back accommodation is that both the fomc and the public have decades of experience with adjustments in short-term interest rates in response to changes in economic conditions."
24,"nonetheless, the post-crisis environment presented a new test to the fomc's ability to influence short-term interest rates."
25,other market interest rates would then increase accordingly.
26,having authority to pay interest on excess reserves means that the federal reserve can influence the federal funds rate and other short-term interest rates regardless of the amount of excess reserves in the banking system.
27,the mechanics of the new framework are straightforward: banks will generally only provide short-term funding at an interest rate around or above what they could earn at the fed.
28,"as a result, if the federal reserve raised the rate it paid, other short-term lending rates would likely rise as well.11 this new approach for raising short-term interest rates is working well: since december 2015, we have raised the interest paid on excess reserves and the target range for the federal funds rate by 100 basis points, and the effective federal funds rate has risen accordingly.12 a closer look at our balance sheet strategy in light of our recent decision to start reducing our securities holdings this month, i would like to discuss a few aspects of our balance sheet strategy.13 the fomc anticipated that its decision to maintain the size of the federal reserve's securities holdings at an elevated level until sometime after the beginning of rate hikes would keep some downward pressure on longer-term interest rates well after the end of its asset purchase programs."
29,"although estimates of the effect of our securities holdings on longer-term interest rates are subject to uncertainty, a recent study reported that the federal reserve's securities holdings were reducing the term premium on the 10-year treasury yield by roughly 1 percentage point at the end of 2016.14 the guidance that the fomc would eventually start a gradual and predictable reduction of the federal reserve's securities holdings implied that the downward pressure on longer-term yields would likely diminish over time as financial market participants came to expect that the start of balance sheet normalization was nearing."
30,"let me turn my attention briefly to the likely response of longer-term yields, which, as i have noted, reflect both a term premium component and expectations of the future path of short-term interest rates."
31,"if financial market participants perceived no change in the economic outlook and no intention on the part of the fomc to alter the overall stance of monetary policy, the fomc's inclination to leave the size of the balance sheet unchanged would be taken as an indication that the fomc would instead rely more on increases in short-term interest rates to scale back accommodation, resulting in a faster pace of short-term interest hikes."
32,"on net, longer-term yields may be little affected by this hypothetical scenario: while the decreased emphasis on balance sheet reduction would depress term premiums and hold longer-term yields lower, the expected faster pace of short-term interest rate increases would push longer-term yields higher.16 a key question for the future as the financial crisis and great recession fade into the past and the stance of monetary policy gradually returns to normal, a natural question concerns the possible future role of the unconventional policy tools we deployed after the onset of the crisis."
33,"my colleagues on the fomc and i believe that, whenever possible, influencing short-term interest rates by targeting the federal funds rate should be our primary tool."
34,"i believe their deployment should be considered again if our conventional tool reaches its limit--that is, when the federal funds rate has reached its effective lower bound and the u.s. economy still needs further monetary policy accommodation."
35,"recent studies suggest that the neutral level of the federal funds rate appears to be much lower than it was in previous decades.17 indeed, most fomc participants now assess the longer-run value of the neutral federal funds rate as only 2-3/4 percent or so, compared with around 4-1/4 percent just a few years ago.18 with a low neutral federal funds rate, there will typically be less scope for the fomc to reduce short-term interest rates in response to an economic downturn, raising the possibility that we may need to resort again to enhanced forward rate guidance and asset purchases to provide needed accommodation.19 of course, substantial uncertainty surrounds any estimates of the neutral level of short-term interest rates."
