,sentence
0,"the unemployment rate, which reached a high of 10 percent in the fall of 2009, has since come down 2-1/2 percentage points, to 7.5 percent in april."
1,"the increase in economic activity and the decline in the unemployment rate are, of course, welcome, but we still have a long way to go to reach what feels like a healthy economy."
2,"the gap between actual output and the economy's potential remains quite large, according to estimates from the congressional budget office, and the unemployment rate today remains well above levels seen prior to the recession, and well above the level that the committee thinks can be sustained once a full recovery has been achieved."
3,the step-up in growth in the first quarter partly reflected a rebound from last year's drought and hurricane sandy.
4,"smoothing through these factors, real gdp was about 1-3/4 percent above its year-earlier level in the first quarter, a modest gain that is about in line with the pace of growth during much of the recovery."
5,"recently, we see that overall demand has been strengthening, with both home sales and prices rising markedly in many areas."
6,"the increase in activity in the housing sector has been driven by historically low mortgage rates, growing optimism about future house prices, continued gains in the job market, and sizable purchases of homes by investors."
7,"elsewhere in the household sector, consumer spending--about two-thirds of overall final demand--has continued growing at a moderate pace."
8,"on the whole, families have benefited from the modest improvement in the labor market, and rising stock prices and rebounding home values have helped some households recoup part of the wealth they lost during the recession."
9,"however, overall wage growth has been anemic, and many households have not seen their circumstances improve materially."
10,"these currents of globalization and technological change continue on their path, making it more likely that workers who were laid off during the recession would be unable to find reemployment that is of comparable quality to their previous jobs.1 about two-thirds of all job losses in the recession were in middle-wage occupations--such as manufacturing, skilled construction, and office administration jobs--but these occupations have accounted for less than one-fourth of the job growth during the recovery.2 by contrast, lower-wage occupations, such as retail sales, food service, and other lower-paying service jobs, accounted for only one-fifth of job losses during the recession but more than one-half of total job gains during the recovery."
11,"indicators for capital investment in the months ahead, including new orders for durable capital goods and survey measures of business sentiment, suggest that growth in business spending on new equipment and software is likely to remain modest in the coming quarters."
12,"turning to the government sector, the legislated reduction in spending by the federal government is exerting a clear and continuing drag on economic activity."
13,"these cuts in federal spending are likely to be an important influence on the near-term prospects for economic growth, and i will say more about this issue in a moment."
14,"in contrast to the federal government, the budget outlook for state and local government continues to improve, and the drag on economic activity from this sector's cutbacks in spending has diminished considerably."
15,"reflecting some of these mixed influences, as i already noted, real gdp has been rising at a very modest rate, and the labor market has shown similarly modest gains over the past year, with the unemployment rate coming down about 1/2 percentage point."
16,"the gains in payroll employment over this period have been about in line with the decline in the unemployment rate, although, as is typical, the pace of job gains has been somewhat erratic in recent months."
17,"since the beginning of the year, the increases in payroll employment have averaged 196,000 per month, a little above the 183,000 average monthly gains observed during 2012."
18,"initial claims for unemployment insurance have declined since last summer, and the number of job openings appears to be increasing."
19,"turning to inflation, recent data show that price pressures have remained subdued."
