,sentence
0,"the second is the set of factors that have recently restrained inflation, despite persistent strong growth and a decline in the unemployment rate to the lowest level in a quarter century."
1,"the strength of the cyclical upswing kept monetary policy alert, but -- given the quiescence of inflation -- mostly on hold, during the last year."
2,"the continued robustness of the expansion into the fourth quarter, including further tightening of the labor market in october and november, might, in my judgment, have tilted the balance toward the case for additional monetary restraint, notwithstanding the continued excellent inflation readings."
3,"it has reinforced prospects for some spontaneous slowing of the economy, introduced a downside risk that had not previously been an important consideration in policy deliberations, and added an additional restraining force on inflation immediately ahead."
4,"the task of the federal reserve in the coming year will be importantly shaped by the magnitude of the downdraft from the asian crisis, how it interacts with the remaining cyclical strength in domestic demand, and the degree to which its effects on import and commodity prices help keep inflation in check."
5,"but before i return to the prospects for 1998 and the challenges for monetary policy, i will offer a retrospective on 1997."
6,"let me emphasize that the views i present this afternoon, both about the outlook and about monetary policy, are my own views and should not be interpreted as the views of the fomc."
7,the most dramatic feature of the 1997 macro experience was clearly the combination of faster-than-expected growth and lower-than-expected inflation.
8,"growth over 1997 probably exceeded 3 ½% from the fourth quarter of 1996 through the fourth quarter of 1997, while inflation, measured by the cpi, was only about 2% over the same period."
9,"in february of 1997, for example, the blue chip consensus forecast projected just 2% growth in gdp over 1997 and a 3% increase in the cpi."
10,"i would characterize the pace of output growth over 1997 as unsustainable, meaning that it was faster than the expansion of productive capacity and would ultimately be restrained going forward either by physical capacity constraints or by higher utilization rates, higher inflation, and policy tightening."
11,"the unemployment rate declined by about ¾ percentage point this past year, consistent with the observation that growth was above trend."
12,most estimates would put the actual unemployment rate at the end of the year perhaps ¾ percentage point below the nairu.
13,"but we clearly have not faced the usual consequence of over-taxing capacity constraints-- namely, an acceleration in prices."
14,"while wage gains did increase, albeit very modestly, over the year, inflation remained extraordinarily well contained."
15,"the analogy is to an economy where growth is neither too fast nor too slow, allowing a comfortable and peaceful expansion without inflationary overtones."
16,"in economic terms, goldilocks should be a story about a ""soft landing,"" a situation where growth slows to trend just as the economy reaches full employment and inflation stabilizes at a satisfactory level."
17,"but growth over 1997 did not slow to trend, and, as a result, the unemployment rate declined to a level where overheating would normally be evident."
18,yet we did not get the increase in inflation.
19,"the overall forecast errors for output growth and inflation, in such a model, can be described in terms of some combination of errors made by the model's equations and incorrect assumptions about variables imposed judgmentally on the forecast."
20,"or, the assumed path for oil and food prices might have turned out to be incorrect."
21,"it is a story of a coincidence of favorable surprises, one set yielding stronger-than-expected growth and another set restraining inflation."
22,"and, indeed, it may lean the forecast for 1998 toward slower growth and higher inflation, if one cannot identify another sequence of similarly fortunate shocks going forward."
23,"nearly every major component of aggregate demand came in stronger than fundamentals (i.e., the model equations) would have justified."
24,unexpected demand shocks are typically amplified by what is commonly referred to as the muliplier-accelerator process.
25,"that is, an unexpected demand shock results in higher output and income, which, in turn, further boosts consumption and investment, reinforcing the effect of the errors on income and output."
26,this is also part of the story of faster-than-expected output growth in 1997.
27,"but unexpected strength in aggregate demand is usually damped by more restrictive financial conditions, by some combination of monetary tightening and movements in longer-term interest rates."
28,"real long-term interest rates, measured using surveys of inflation expectations, were steady to declining over the year, likely reflecting a smaller-than-anticipated budget deficit and an unwinding of expectations of tighter monetary policy."
29,"nominal rates matter, too, especially for housing, and longer-term nominal rates fell, due to the lower-than-expected inflation."
30,"equity prices unexpectedly soared, reinforcing the strength of both consumption and investment."
31,"so, instead of financial conditions dampening the demand shocks, as would normally be the case, more supportive financial conditions actually reinforced them."
32,"financial conditions remained supportive partly because the better-than-expected inflation outcome kept the fed from raising the federal funds rate, except for the single ¼ percentage point move in march."
33,"the decline in inflation, in turn, reflected reinforcing effects of a sharp decline in energy prices, a significant slowing in the increase in food prices, and a further decline in core inflation."
34,overall cpi inflation was widely expected to slow because of a projected reversal of the sharp rise in oil prices over 1996.
35,"about one percentage point of the slowing of overall cpi inflation over 1997 was, in fact, due to the relative movements of food and energy prices over 1996 and 1997."
36,this was a somewhat sharper effect than was anticipated at the beginning of the year and accounts for a small part of the forecast error on inflation.
37,but the greater surprise was the decline in core inflation.
38,a major source of this error was the unexpected further appreciation of the dollar and thus the renewed decline in import prices.
39,continuing sharp declines in computer prices and the failure of medical benefit costs to rebound also contributed to the surprisingly favorable inflation outcome.
40,there was upward pressure on wage change from the low and declining unemployment rate and from the increases in the minimum wage.
41,but this was moderated by the effect on wage change of lower price inflation.
42,"there was also a sharp acceleration in productivity over 1997, which held down unit labor costs."
43,"in my view, most of this acceleration in productivity was cyclical, meaning it was in response to the faster pace of output growth."
44,"cyclical increases in productivity mainly, in my view, result in higher profits, rather than lower prices."
45,"but, there likely was some small moderating influence on inflation from such a cyclical increase in productivity."
46,"putting the story together, the stronger-than-expected growth is explained by unexpected strength in aggregate demand, reinforced by more supportive financial conditions."
47,"the excellent inflation outcome, in turn, is explained principally by a coincidence of favorable supply shocks."
48,"a second story that could also explain the 1997 pattern of faster-than-expected growth and lower-than-expected inflation is a structural change or a series of structural changes that ushered in a new era of faster economic growth, perhaps lower average unemployment rates, and lower inflation."
49,"i will focus specifically on the possibility of an increase in trend productivity growth, allowing faster output growth and, at least temporarily, slower inflation at the same time."
50,"in this story, part or all of the faster economic growth over 1997 is matched by faster growth in productive capacity, so it does not have inflationary consequences."
51,"in addition, if the increase in the productivity trend is unexpected, it will generally result in lower inflation for a while, as wage gains, based on the previous trend of productivity, are more than outpaced by the faster increase in productivity, lowering unit labor costs and hence inflation."
52,"this allows, in principle, faster real growth, lower unemployment rates, and lower inflation."
53,"an increase in the productivity trend, by raising the profitability of investment, also is consistent with an investment boom, strong corporate profits, and soaring equity prices."
54,"from my perspective, however, i do not see clear evidence of a break in the productivity trend in the data."
55,"as i noted earlier, i view the acceleration in productivity over 1997 as a normal cyclical phenomenon."
