,sentence
0,"the bank of israel moved from a single policymaker to a monetary policy committee in 2010, while i was governor there; more recently, central banks in india and new zealand have handed over monetary policy to committees."
1,"the federal open market committee (fomc) has been responsible for monetary policy decisions in the united states since it was established by the banking act of 1935, two decades after the founding of the fed itself.2 the movement toward committees reflects the advantages of committees in aggregating a wide range of information, perspectives, and models."
2,"despite the prevalence and importance of committees in modern central banking, the role of committees in the formulation of policy has not attracted nearly as much academic attention as has the research on monetary policy rules.3 the literature on monetary policy rules stretches back to at least adam smith and includes important contributions from david ricardo, knut wicksell, and milton friedman.more recently, john taylor has moved the research agenda forward with his eponymous rule, and a large number of academic papers have been written examining the effectiveness and robustness of policy rules.4 in contrast, as noted, study of the role of committees in making monetary policy has been fairly light, notwithstanding the insightful work of alan blinder and others.5 committees and rules may appear to be in opposition as approaches to policymaking."
3,"one might even argue that if a central bank ever converged on a single monetary rule, there would be no need for a monetary policy committee."
4,"in practice, the fed operates through a committee structure and considers the recommendations of a variety of monetary rules as we make monetary policy decisions."
5,"in contrast, the diversity of views that makes a committee work can sometimes pose a communications challenge, as the frequent complaints about the cacophony of messages coming out of the fomc illustrate.6 in the remainder of my discussion, i would like to elaborate on some of the features of committees that have contributed to their prevalence in monetary policymaking."
6,i will then discuss monetary policy rules and some of the difficulties in developing robust rules for policy.
7,why do almost all central banks make their monetary policy decisions in a committee?
8,"committees also tend to be less volatile or activist, imparting an inertia to policymaking that could be desirableâ€‘â€‘or perhaps undesirable when activism is required.8 finally, academic studies have shown that a combination of forecasts is more accurate, over time, than a single forecast.9 putting it all together, committees are, on average, likely to make better monetary policy decisions than individualsâ€‘â€‘an assertion that has received support from academic experiments in which undergraduate students played a part."
9,"notwithstanding the shift toward monetary policy committees, each central bank and its institutional structure reflects the politics and culture of the country that it serves (or ""countries"" in the case of the european central bank)."
10,robust rules for monetary policy i turn now to economic models and monetary policy rules.
