,sentence
0,such limits might reflect common forces buffeting economies around the world or the powerful transmission of shocks across borders through exchange rate and other financial channels that may have the effect of front-running monetary policy adjustments in the vicinity of the zero lower bound.
1,"put differently, predictions that u.s. monetary policy would chart a notably divergent path have been tempered by powerful crosscurrents from abroad.1 how different are underlying conditions?"
2,"the u.s. unemployment rate is now under 5 percent, compared with 10 percent at its recent peak."
3,"even so, there is evidence that some labor market slack still remains.2 the united kingdom has experienced a rapid drop in unemployment to 5.1 percent, as low as pre-crisis levels, and labor force participation has remained relatively strong."
4,"in contrast, unemployment in the euro area was 10-1/2 percent in the fourth quarter, down just 1-3/4 percentage points from its recent peak and still well above pre-crisis levels."
5,"accordingly, market participants have expected policy in the united states and the united kingdom to become less accommodative, while remaining very accommodative over the medium term in the euro area.3 in japan, expectations of monetary policy divergence have reflected japan's long period of disappointments on its inflation target to a greater extent than its remaining resource gap."
6,"japan's unemployment rate is 3.3 percent, already below the previous cyclical trough, and the international monetary fund estimates the output gap to have been the same in japan and the united states in 2015 at 1-1/2 percent."
7,"however, with inflation in japan previously having been near zero for an extended period and inflation expectations under pressure, the bank of japan's commitment to increasing inflation expectations and moving inflation up to its 2 percent target has led market participants to expect extremely accommodative monetary policy to persist for quite a while."
8,"currently, however, there are smaller differences among the major economies on measures of realized and expected inflation than there are on resource utilization."
9,"in 2015, the 12-month change in total personal consumption expenditures (pce) inflation in the united states was 0.6 percent, while headline inflation in the united kingdom, euro area, and japan were 0.2 percent."
10,all inflation rates are well below target.
11,"of course, to the extent that the downward pressure on global inflation is due to falling oil prices, this pressure would be expected to abate if oil prices stabilize."
12,"but even after removing energy prices, core pce inflation has come in consistently under the federal reserve's 2 percent target here in the united states and does not look very different from inflation in economies that are expected to maintain accommodative monetary policy for some time."
13,"core pce inflation, or inflation excluding food and energy prices, has remained stubbornly in the vicinity of 1-1/4 to 1-1/2 percent over the past three years in the united states, similar to the united kingdom and not very different from the roughly 1 percent core inflation in the euro area and japan."
14,we also see notable similarities in the recent deterioration in market measures of inflation expectations.
15,"while in the euro area, swaps-based inflation compensation has fallen about 3/4 percentage point since the middle of 2014 and is now around 1-1/2 percent at the five-year, five-year-ahead horizon, in the united states, swaps-based inflation compensation has fallen 1 full percentage point over the same period and is now at 1-3/4 percent."
16,"with realized and expected future inflation not showing large differences, the expectation of monetary policy divergence between the united states, on the one hand, and the united kingdom and the euro area, on the other, must rest to a large extent on remaining differences in resource utilization and expectations that inflation outcomes will diverge as a result of these differences."
17,"however, it is important to note that the extent of inflation divergence generated by differences in resource utilization across countries is likely much smaller now than it has been in earlier decades."
18,"recent research suggests a dramatic flattening of the phillips curve in recent decades.4 if this finding continues to hold true, resource utilization would need to differ more sharply across national economies to produce a noticeable difference in inflation."
19,"the persistence of relatively soft core pce inflation readings in the united states, despite a substantial improvement in employment, suggests we should be cautious in relying on the historical relationship between employment gains and stronger inflation in today's economy."
20,"moreover, the softening in market-based measures of inflation expectations and some hints of weakening in survey measures deserve our attention."
21,this deterioration in inflation expectations and a weakened link between labor market tightening and inflation--together with the asymmetry of policy in the vicinity of the lower bound--lead me to put a high premium on evidence that actual inflation is firming sustainably.
22,"putting these pieces of evidence together suggests that if core inflation remains below target in all major advanced economies and inflation expectations remain under pressure in many, i might expect policy divergence to remain more limited than previously predicted."
23,"common conditions to the extent that we are observing limited divergence in inflation outcomes and less divergence in realized policy paths than many anticipated, this could be attributable to common shocks or trends that cause economic conditions to be synchronized across economies."
24,"the sharp repeated declines in the price of oil have been a major common factor depressing headline inflation and are also likely feeding into low core inflation, although to a lesser extent.5 as noted previously, these price declines have led headline inflation across the globe to behave quite similarly over this time period."
25,"even so, most observers expect this source of convergence in inflationary outcomes to eventually fade and thereafter not affect monetary policy paths over the medium term."
26,"the neutral rate of interest--or the rate of interest consistent with the economy remaining at its potential rate of output and inflation remaining at target level--appears to have declined over the past 30 years in the united states and is now at historically low levels.6 similarly, longer-run interest rates appear also to have fallen across a broad group of advanced and emerging market economies, suggesting that neutral rates are at historically low levels in many countries around the world and near or below zero in the major advanced foreign economies.7 although the reasons for the declines in neutral rates are not perfectly understood and may differ across countries, there are some common drivers, such as slower productivity and labor force growth and a heightened sensitivity to risk.8 the very low levels of the shorter run neutral rate reflect in part headwinds from the crisis that are likely to dissipate over time."
27,"the global economy is also experiencing a downshift in emerging market growth momentum led by china, which may prove somewhat persistent."
28,"whereas earlier in the recovery there was a striking divergence between the relatively buoyant growth in major emerging economies and depressed growth in advanced economies, lately the extent of divergence has diminished noticeably.9 china is undergoing a challenging set of economic transitions."
29,"trend growth has slowed substantially and is expected to slow further, and the composition of growth is shifting away from resource-intensive manufacturing and exports toward a greater share for consumption and services."
30,"commodity exporters and close trading partners in asia will be most affected, but the changes in the composition and rate of growth in a country that has accounted for about one-third of the growth in world output and trade will likely ripple through the global economy much more generally."
31,"by one rough estimate, accounting for the net effect of exchange rate appreciation and changes in equity valuations and long term yields, over the past year and a half, the united states has experienced a tightening of financial conditions that is the equivalent of an additional increase of over 75 basis points in the federal funds rate.10 the transmission of divergent economic conditions across borders typically occurs though a couple of different channels."
32,"first, a decline in demand in one country reduces its demand for imports from other countries."
33,"second, the fall in economic activity would be expected to trigger a more accommodative monetary policy, which helps offset the effect of the shock by both supporting domestic demand and weakening the exchange rate."
34,the weaker exchange rate in turn leads domestic consumers to switch their expenditures away from more expensive foreign imports to cheaper domestic products while increasing the competitiveness of exports.
35,the extent to which monetary policy offsets the shock by dispersing it to trade partners as opposed to strengthening domestic demand depends on the responsiveness of domestic demand relative to the exchange rate.
36,"the exchange rate channel, by raising the price of imports in domestic currency, also pushes up domestic inflation and exerts downward pressure on foreign inflation."
37,"the recent experience of sweden suggests that for highly open economies, the effect of foreign shocks can be extremely powerful.11 sweden's economic growth has been relatively rapid recently, reaching nearly 4 percent over the most recent four quarters."
38,"moreover, the employment gap is estimated to be nearly closed, and there are signs of financial excess in the housing market."
39,"in ordinary times, these conditions would be consistent with relatively tight monetary policy."
40,"however, inflation has run persistently well below the central bank's 2 percent inflation target."
