,sentence
0,"house prices, as measured by a variety of national indexes, have risen 6 to 11 percent since the beginning of 2012 (figure 1).2 the recovery of house prices has been broad based geographically, with 90 percent of local markets having experienced price gains over the year ending in february."
1,"also since the beginning of 2012, housing starts and permits have risen by nearly 30 percent (figure 2), while new and existing home sales have also seen double-digit growth rates."
2,"homebuilder sentiment has improved notably, and real estate agents report stronger traffic of people shopping for homes (figure 3).3 in national surveys, households report that low interest rates and house prices make it a good time to buy a home; they also appear more certain that house price gains will continue (figure 4).4 despite the recent gains, the level of housing market activity remains low."
3,"the median credit score on fha purchase originations increased from 625 in 2007 to 690 in 2013, while the 10th percentile has increased from 550 to 650 (figure 9).7 part of the contraction in loan originations to households with lower credit scores may reflect weak demand among these potential homebuyers."
4,"although we have little data on this point, it may be the case that such households suffered disproportionately from the sharp rise in unemployment during the recession and thus have not been in a financial position to purchase a home."
5,"banks participating in the survey identified a familiar assortment of factors as damping their willingness to extend any type of loan to these borrowers: the risk that lenders will be required to repurchase defaulted loans from the gses (""putback"" risk), the outlook for house prices and economic activity, capacity constraints, the risk-adjusted opportunity cost of such loans, servicing costs, balance sheet or warehousing capacity, guarantee fees charged by the gses, borrowers' ability to obtain private mortgage insurance or second liens, and investor appetite for private-label mortgage securitizations."
6,investors may demand a premium to compensate them for the concern that originators might sell them the loans most vulnerable to ability-to-repay lawsuits.
7,"for example, lenders may in general compensate for this risk by charging a higher interest rate on the loan."
8,"however, if lenders originate a first-lien qm with an annual percentage rate that is 150 basis points or more above the rate available to the highest-quality borrowers, lenders receive less protection against lawsuits claiming violation of the ability-to-repay and qm rules.19 lenders who prefer to price for risk through points and fees face the constraint that points and fees on a qm loan may not exceed 3 percent of the loan amount, with higher caps available for loans smaller than $100,000."
9,"some of the forces damping mortgage credit availability, such as capacity constraints and concerns about economic conditions or house prices, are likely to unwind through normal cyclical forces."
10,"for example, in 1999, more than 25 percent of first-time homebuyers had credit scores below 620 compared with fewer than 10 percent in 2012 (figure 15).20 although i expect housing demand to expand along with the economic recovery, if credit is hard to get, much of that demand may be channeled into rental, rather than owner-occupied, housing."
11,"at the federal reserve, we continue to foster more-accommodative financial conditions and, in particular, lower mortgage rates through our monetary policy actions."
