,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech pdf please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"september 05, 2017 understanding the disconnect between employment and inflation with a low neutral rate governor lael brainard at the economic club of new york new york, new york share overall, the u.s. economy remains on solid footing, against the backdrop of the first synchronized global economic growth we have seen in many years and accommodative financial conditions."
3,"the labor market continues to bring more americans off the sidelines and into productive employment, which is a very welcome development."
4,"nonetheless, there is a notable disconnect between signs that the economy is in the neighborhood of full employment and a string of lower-than-projected inflation readings, especially since inflation has come in stubbornly below target for five years."
5,"with normalization of the federal funds rate under way and the start of gradual balance sheet normalization widely anticipated, i will want to take some time to assess the path of the federal funds rate that will best support a sustainable move in inflation to our 2 percent goal.1 sustainably achieving our inflation objective is especially important, given the apparent persistently low level of the neutral rate and the resulting limited room for maneuver above the effective lower bound."
6,the latest data on orders and shipments of capital equipment suggest that solid growth will likely continue in the second half of the year.
7,"while lackluster consumer spending was one of the key reasons for the weak increase in first-quarter gross domestic product (gdp), growth in personal consumption expenditures (pce) bounced back strongly in the second quarter, and recent readings on retail sales suggest another solid increase in consumer spending this quarter."
8,these developments have put upward pressure on gasoline prices.
9,"based on previous hurricane events, the increase in gasoline prices should be short lived, but this outcome is uncertain and will depend on the extent of damage to refining capacity."
10,"the unemployment rate has been roughly flat for the past several months at 4.4 percent, which is 1/2 percentage point lower than at the same time last year."
11,"the employment-to-population ratio for prime-age workers has also improved over the past year, although it is still 2 percentage points lower than its pre-crisis peak in 2007."
12,"earlier this year, many observers saw the prospect of fiscal stimulus as presenting the possibility of a substantial boost to domestic demand."
13,"that said, we are seeing synchronized global economic growth for the first time in many years."
14,"foreign economies--including canada, the euro area, and china--have posted robust gdp growth so far this year."
15,"this improvement has been reflected here at home in dollar depreciation; higher earnings and stock prices; tighter risk spreads; and an increase in net exports, which made a small positive contribution in the first half of this year after holding down gdp growth over the past several years."
16,"in addition, there are indications that, before too long, central banks in several major economies could begin normalizing monetary policy, in many cases through adjustments to their balance sheets as well as their policy rates."
17,"those changes in foreign monetary policies could have important implications for term premiums and, in turn, longer-term treasury rates, depending on the timing and approach.2 despite this benign picture for the u.s. economy and continued increases in resource utilization, core inflation, as measured by changes in the pce price index for items other than food and energy, slowed by almost 1/2 percentage point relative to the pace a year ago."
18,"indeed, both overall and core inflation were only 1.4 percent for the year through july, well short of the federal open market committee's (fomc) objective."
19,to what extent does it make sense to look through the recent low inflation readings on the grounds they are transitory?
20,"it appears that temporary factors, such as discounted cell phone plans, are pushing down inflation to some extent this year."
21,"by the same token, it is likely that other temporary factors--for example, prescription drug prices--boosted inflation last year."
22,"going forward, we should see a temporary boost to headline inflation due to hurricane harvey's effect on gasoline prices that i mentioned earlier."
23,"temporary factors, by their nature, have little implication for the underlying trend in inflation."
24,"in contrast, what is troubling is five straight years in which inflation fell short of our target despite a sharp improvement in resource utilization."
25,"it is instructive to put the shortfall in inflation in recent years in perspective by comparing inflation in the past few years with the last time the economy was in the neighborhood of full employment--namely, just before the financial crisis."
26,"in particular, over the past three years, unemployment has averaged roughly 5 percent."
27,"similarly, over the three years ending in early 2007--before the unemployment rate started rising--the unemployment rate also averaged 5 percent."
28,"despite a similar degree of resource utilization, core inflation averaged 2.2 percent from 2004 to 2007, notably higher than the comparable three-year average inflation rate today of 1.5 percent."
29,why is inflation so much lower now than it was previously?
30,"the fact that the period from 2004 to 2007 had inflation around target with similar unemployment rates casts some doubt on the likelihood that resource utilization is the primary explanation.3 similarly, a 12-quarter average is typically long enough that temporary factors should not be the dominant concern."
31,"one key factor that may have played a role in the past three years is the decline in import prices, reflecting the dollar's surge, especially in 2015."
32,"by contrast, in the 2004â€‘07 period, non-oil import prices increased at roughly a 2 percent annual rate and had a more neutral effect on inflation."
33,"nonetheless, while the decline in non-oil import prices likely accounts for some of the weakness in inflation over the past few years, these prices have begun rising again in the past year at a time when inflation remains relatively low."
34,"so if import prices, resource utilization, and transitory factors together do not provide a complete account, why has inflation been so much lower in the past few years than it was previously?"
35,"in many of the models economists use to analyze inflation, a key feature is ""underlying,"" or trend, inflation, which is believed to anchor the rate of inflation over a fairly long horizon."
36,underlying inflation can be thought of as the slow-moving trend that exerts a strong pull on wage and price setting and is often viewed as related to some notion of longer-run inflation expectations.
37,there is no single highly reliable measure of that underlying trend or the closely associated notion of longer-run inflation expectations.
38,"nonetheless, a variety of measures suggest underlying trend inflation may currently be lower than it was before the crisis, contributing to the ongoing shortfall of inflation from our objective."
39,"that conclusion is suggested by estimates based on time-series models, longer-run expectations from the university of michigan surveys of consumers and survey of professional forecasters, and market-based measures of inflation compensation."
40,"starting with time-series models, one model that has been used by a variety of researchers suggests that underlying trend inflation may have moved down by perhaps as much as 1/2 percentage point over the past decade.4 market-based measures of inflation compensation provide another read on inflation expectations."
41,"comparing the three-year period ending in the second quarter of this year with the three-year period ended just before the financial crisis, 10-year-ahead inflation compensation based on tips (treasury inflation-protected securities) yields is 3/4 percentage point lower.5 survey-based measures of inflation expectations are also lower."
42,"the michigan survey measure of median household expectations of inflation over the next five to 10 years suggests a 1/4 percentage point downward shift over the most recent three-year period compared with the pre-crisis years, similar to the five-year, five-year forward forecast for the consumer price index from the survey of professional forecasters."
43,why might underlying inflation expectations have moved down since the financial crisis?
44,"one simple explanation may be the experience of persistently low inflation: households and firms have experienced a prolonged period of inflation below our objective, and that may be affecting their perception of underlying inflation."
45,"a related explanation may be the greater proximity of the federal funds rate to its effective lower bound due to a lower neutral rate of interest.6 by constraining the amount of policy space available to offset adverse developments using our more effective conventional tools, the low neutral rate could increase the likely frequency of periods of below-trend inflation."
46,"in short, frequent or extended periods of low inflation run the risk of pulling down private-sector inflation expectations.7 given today's circumstances, with the economy near full employment and inflation below target, how should the fomc achieve its dual-mandate goals?"
47,"some might determine that preemptive tightening is appropriate on the grounds that monetary policy operates with long lags, and inflation will inevitably accelerate as the labor market continues to tighten because of the phillips curve."
48,"however, in today's economy, there are reasons to worry that the phillips curve will not prove very reliable in boosting inflation as resource utilization tightens."
49,"since 2012, inflation has tended to change relatively little as the unemployment rate has fallen considerably, from 8.2 percent to 4.4 percent.8 in short, the phillips curve appears to be flatter today than it was previously.9 this is also apparent in a number of advanced foreign economies, where declines in their unemployment rates to relatively low levels have failed to generate significant upward pressures on inflation.10 given the flatness of the phillips curve, it could take a considerable undershooting of the natural rate of unemployment to achieve our inflation objective if we were to rely on resource utilization alone."
