,sentence
0,"i will begin with a brief update on the outlook for the u.s. economy, then discuss recent developments in global commodity markets that are significantly affecting both the u.s. and world economies, and conclude with some thoughts on the prospects for monetary policy."
1,the outlook for growth u.s. economic growth so far this year looks to have been somewhat slower than expected.
2,"aggregate output increased at only 1.8 percent at an annual rate in the first quarter, and supply chain disruptions associated with the earthquake and tsunami in japan are hampering economic activity this quarter."
3,"that said, with the effects of the japanese disaster on manufacturing output likely to dissipate in coming months, and with some moderation in gasoline prices in prospect, growth seems likely to pick up somewhat in the second half of the year."
4,"on the positive side, household incomes have been boosted by the net improvement in job market conditions since earlier this year as well as from the reduction in payroll taxes that the congress passed in december."
5,"on the negative side, households are facing some significant headwinds, including increases in food and energy prices, declining home values, continued tightness in some credit markets, and still-high unemployment, all of which have taken a toll on consumer confidence."
6,"for example, aggregate hours of production workers--a comprehensive measure of labor input that reflects the extent of part-time employment and opportunities for overtime as well as the number of people employed--fell, remarkably, by nearly 10 percent from the beginning of the recent recession through october 2009."
7,"other indicators, such as total payroll employment, the ratio of employment to population, and the unemployment rate, paint a similar picture."
8,particularly concerning is the very high level of long-term unemployment--nearly half of the unemployed have been jobless for more than six months.
9,"i expect hiring to pick up from last month's pace as growth strengthens in the second half of the year, but, again, the recent data highlight the need to continue monitoring the jobs situation carefully."
10,"many u.s. firms, notably in manufacturing but also in services, have benefited from the strong growth of demand in foreign markets."
11,"larger businesses remain able to finance themselves at historically low interest rates, and corporate balance sheets are strong."
12,"in the residential sector, low home prices and mortgage rates imply that housing is quite affordable by historical standards; yet, with underwriting standards for home mortgages having tightened considerably, many potential homebuyers are unable to qualify for loans."
13,uncertainties about job prospects and the future course of house prices have also deterred potential buyers.
14,"given these constraints on the demand for housing, and with a large inventory of vacant and foreclosed properties overhanging the market, construction of new single-family homes has remained at very low levels, and house prices have continued to fall."
15,fiscally constrained state and local governments continue to cut spending and employment.
16,"moreover, the impetus provided to the growth of final demand by federal fiscal policies continues to wane."
17,"at the same time, establishing a credible plan for reducing future deficits now would not only enhance economic performance in the long run, but could also yield near-term benefits by leading to lower long-term interest rates and increased consumer and business confidence."
18,the outlook for inflation let me turn to the outlook for inflation.
19,"as you all know, over the past year, prices for many commodities have risen sharply, resulting in significantly higher consumer prices for gasoline and other energy products and, to a somewhat lesser extent, for food."
20,"overall inflation measures reflect these price increases: for example, over the six months through april, the price index for personal consumption expenditures has risen at an annual rate of about 3-1/2 percent, compared with an average of less than 1 percent over the preceding two years."
21,"although the recent increase in inflation is a concern, the appropriate diagnosis and policy response depend on whether the rise in inflation is likely to persist."
22,"so far at least, there is not much evidence that inflation is becoming broad-based or ingrained in our economy; indeed, increases in the price of a single product--gasoline--account for the bulk of the recent increase in consumer price inflation.1 of course, gasoline prices are exceptionally important for both family finances and the broader economy; but the fact that gasoline price increases alone account for so much of the overall increase in inflation suggests that developments in the global market for crude oil and related products, as well as in other commodities markets, are the principal factors behind the recent movements in inflation, rather than factors specific to the u.s. economy."
23,"an important implication is that if the prices of energy and other commodities stabilize in ranges near current levels, as futures markets and many forecasters predict, the upward impetus to overall price inflation will wane and the recent increase in inflation will prove transitory."
24,"indeed, the declines in many commodity prices seen over the past few weeks may be an indication that such moderation is occurring."
25,i will discuss commodity prices further momentarily.
26,"besides the prospect of more-stable commodity prices, two other factors suggest that inflation is likely to return to more subdued levels in the medium term."
27,"first, the still-substantial slack in u.s. labor and product markets should continue to have a moderating effect on inflationary pressures."
28,"notably, because of the weak demand for labor, wage increases have not kept pace with productivity gains."
29,"given the large share of labor costs in the production costs of most firms (typically, a share far larger than that of raw materials costs), subdued unit labor costs should remain a restraining influence on inflation."
30,"to be clear, i am not arguing that healthy increases in real wages are inconsistent with low inflation; the two are perfectly consistent so long as productivity growth is reasonably strong."
31,the second additional factor restraining inflation is the stability of longer-term inflation expectations.
