,sentence
0,then i shall discuss the actions that are being taken by government and businesses to deal with the millennium bug and the effects these measures are having on economic activity at the present time.
1,corporate efforts to deal with the y2k problem are affecting economic activity in a variety of ways.
2,"such capital expenditures should raise the level of productivity in those enterprises, and, in general, the need to address the y2k problem has increased the awareness on the part of senior executives of the complexity and importance of managing corporate information technology resources."
3,the increased replacement demand also has contributed to the spectacular recent growth in this country's computer hardware and software industries.
4,"but, ultimately, we are largely shifting the timing of these investment expenditures: today's added growth is likely ""borrowed"" from spending at some time in the future."
5,"the bad news is that there is no corresponding increase in the firm's marketable output, and this lowers the overall level of productivity in the enterprise, boosts its costs, and reduces its profitability."
6,one area in which uncertainty about y2k readiness is likely to have noticeable effects on economic activity in 1999 is in the management of inventories.
7,"while year 2000 preparation efforts may give a temporary boost to economic activity in some sectors, the net effect on the aggregate economy probably is negative."
8,"other than the obviously very valuable ability to maintain its operations across the millennium, few quantifiable benefits accrue to the firm---and overall productivity gains are reduced by the extra hours devoted to reprogramming and testing."
9,"conservative estimates suggest that the net effect of y2k remediation efforts might shave a tenth or two a year off the growth of our nation's overall labor productivity, and a more substantial effect is possible if some of the larger estimates of y2k costs turn out to be accurate."
10,what is the spectrum of plausible outcomes for economic activity in 2000?
11,"that said, let me now turn to a discussion of the spectrum of plausible outcomes for economic activity in the year 2000."
12,"i anticipate that there will be isolated production problems and disruptions to commerce, and perhaps some public services, that will reduce the rate of gdp growth early in 2000."
13,we have many examples of how economic activity has been affected by disruptions to the physical infrastructure of this country.
14,"some businesses were hurt by the strike, but its effect on economic activity was small in the aggregate."
15,"under these circumstances, the decline in economic activity would prove to be longer lasting, and a recession-typically defined as a decline in real gross domestic product in two consecutive quarters-could ensue."
16,what can monetary policy do about the millenium bug?
17,what can monetary policy do to offset any y2k disruptions?
18,"the y2k problem is primarily an issue affecting the aggregate ""supply"" side of the economy, whereas the federal reserve's monetary policy works mainly on aggregate ""demand."""
19,"we all understand how creating more money and lowering the level of short-term interest rates gives a boost to interest-sensitive sectors (such as homebuilding), but these tools are unlikely to be very effective in generating more y2k remediation efforts or accelerating the recovery process if someone experiences some type of year 2000 disruption."
20,"and, if a serious y2k disruption should have significant feedback effects on aggregate demand-as i outlined in the recession scenario-there obviously would be a role for the federal reserve to play in countering the downturn."
21,but there is nothing monetary policy can do to offset the direct effects of a y2k disruption.
22,"conclusion in summary, as i stated at the outset of my remarks, i am cautiously optimistic that the united states will weather the year 2000 storm without major disruptions to economic activity."
