,sentence
0,"it is a sign of how far the economy has come that a return to full employment is, for the first time since the crisis, in the medium-term outlooks of many forecasters."
1,today i will discuss how my colleagues on the federal open market committee (fomc) and i view the state of the economy and how this view is likely to shape our efforts to promote a return to maximum employment in a context of price stability.
2,"while monetary policy discussions naturally begin with a baseline outlook, the path of the economy is uncertain, and effective policy must respond to significant unexpected twists and turns the economy may take."
3,"my primary focus today will be on how the fomc's monetary policy framework has evolved to best support the recovery through those twists and turns, and what this framework is likely to imply as the recovery progresses."
4,"the current economic outlook the fomc's current outlook for continued, moderate growth is little changed from last fall."
5,"the unemployment rate, at 6.7 percent, has fallen three-tenths of 1 percentage point since late last year."
6,"broader measures of unemployment that include workers marginally attached to the labor force and those working part time for economic reasons have fallen a bit more than the headline unemployment rate, and labor force participation, which had been falling, has ticked up this year."
7,"inflation, as measured by the price index for personal consumption expenditures, has slowed from an annual rate of about 2-1/2 percent in early 2012 to less than 1 percent in february of this year.1 this rate is well below the committee's 2 percent longer-run objective."
8,many advanced economies are observing a similar softness in inflation.
9,"to some extent, the low rate of inflation seems due to influences that are likely to be temporary, including a deceleration in consumer energy prices and outright declines in core import prices in recent quarters."
10,"longer-run inflation expectations have remained remarkably steady, however."
11,"we anticipate that, as the effects of transitory factors subside and as labor market gains continue, inflation will gradually move back toward 2 percent."
12,"in sum, the central tendency of fomc participant projections for the unemployment rate at the end of 2016 is 5.2 to 5.6 percent, and for inflation the central tendency is 1.7 to 2 percent.2 if this forecast was to become reality, the economy would be approaching what my colleagues and i view as maximum employment and price stability for the first time in nearly a decade."
13,"three big questions for the fomc because the course of the economy is uncertain, monetary policymakers need to carefully watch for signs that it is diverging from the baseline outlook and then respond in a systematic way."
14,let me turn first to monitoring and discuss three questions i believe are likely to loom large in the fomc's ongoing assessment of where we are on the path back to maximum employment and price stability.
15,"one of the fomc's objectives is to promote a return to maximum employment, but exactly what conditions are consistent with maximum employment can be difficult to assess."
16,"thus far in the recovery and to this day, there is little question that the economy has remained far from maximum employment, so measurement difficulties were not our focus."
17,"but as the attainment of our maximum employment goal draws nearer, it will be necessary for the fomc to form a more nuanced judgment about when the recovery of the labor market will be materially complete."
18,"as the fomc's statement on longer-term goals and policy strategy emphasizes, these judgments are inherently uncertain and must be based on a wide range of indicators.3 i will refer to the shortfall in employment relative to its mandate-consistent level as labor market slack, and there are a number of different indicators of this slack."
19,probably the best single indicator is the unemployment rate.
