,sentence
0,"in recent years, renewed attention has been placed on the role of advanced economies and of common or global factors in driving capital movements.3 in particular, many observers have singled out monetary policy in the united states and other advanced economies as a key driver."
1,"as advanced economies pursued highly accommodative monetary policies and emes subsequently received strong capital inflows, reflecting investors' pursuit of higher returns, concerns were expressed that a flood of liquidity would overwhelm emerging markets, drive up asset prices to unsustainable levels, set off credit booms, and thus sow the seeds of future crises."
2,"in my remarks today, i will discuss the extent to which monetary policy in the advanced economies--and in the united states in particular--has contributed to changes in emerging market capital flows and asset prices, and i will place this discussion in a broader context of economic and financial linkages among economies."
3,i will also address the risks that emes may face from the eventual normalization of monetary policy in the advanced economies.
4,"in the united states, the federal reserve is bound by its dual mandate to pursue price stability and maximum employment."
5,"the first is forward guidance on the federal funds rate.by lowering private-sector expectations for the future path of short-term rates, forward guidance has reduced longer-term interest rates and raised asset prices, thereby leading to more accommodative financial conditions."
6,"the second tool is large scale asset purchases, which likewise increase policy accommodation by reducing longer-term interest rates and raising asset prices."
7,"the ecb also purchased some securities in distressed markets, and recently indicated that it expects interest rates to remain low for an extended period."
8,"thus, since the end of the crisis, central banks in the advanced economies have adopted similar policies to promote recovery and price stability."
9,"while a great deal of attention has focused on unconventional policy actions, especially asset purchases, these policies appear to affect financial conditions and the real economy in much the same way as conventional interest rate policy."
10,"indeed, recent research suggests that adjustments in policy rates and unconventional policies have similar cross-border effects on asset prices and economic outcomes.4 ; if that is so, then the overall stance of policy accommodation matters more here than the particular form of easing moreover, neither conventional nor unconventional monetary policy actions are shocks that come out of the blue."
11,"thus, any spillovers from monetary policy actions must be evaluated against the consequences of failing to respond to these adverse shocks."
12,"spillovers from advanced-economy monetary policies are to be expected.5 in theory, when advanced economies ease monetary policy in response to a contractionary shock, their interest rates will decline, prompting investors to rebalance their portfolios toward higher-yielding assets."
13,"in response, eme currencies should tend to appreciate against those of the advanced economies, and eme asset prices should rise."
14,"conversely, a tightening of advanced economy monetary policy in response to a stronger economy should lead these movements to reverse; that is, tightening should reduce capital flows to emes and diminish upward pressure on eme currencies and asset prices."
15,"if interest rates were the main driver of capital flows, these two series ought to move in a similar fashion."
16,"at times, this is indeed the case: from mid-2009 to early 2011, the interest rate differential and eme capital inflows rose together."
17,"in early 2007, capital flows to emes were quite strong even with a low interest rate differential."
18,"and in mid-2011, capital inflows stepped down even as the interest rate differential remained elevated."
19,"as i will discuss in a moment, the lack of a tight relationship between capital flows and interest rates suggests that other factors also have been important."
20,"even though interest-rate differentials and capital inflows do not always move in the same direction, numerous empirical studies have shown that interest rates do in fact help explain capital flows once other determinants of these flows are also taken into account.6 in particular, when u.s. rates decline relative to those in emes, private capital flows to emes tend to rise, consistent with investors rebalancing toward higher-yielding assets."
21,"in a similar vein, event studies have shown that the federal reserve's policy announcements, including those related to asset purchases, have been associated with capital flows to emes as well as upward movements in eme currencies and asset prices.7 but the role of monetary policy in driving capital flows and the effects of those flows on emes should not be overstated."
22,"first, many factors affect capital flows to emes, not just the stance of advanced economy monetary policy."
23,differences in growth prospects across countries and the associated differences in expected investment returns are important factors.8 chart 2 shows the growth rate of real gdp for emes and advanced economies.
24,"as shown by the line in the right panel, eme growth has, in fact, consistently outpaced that of the advanced economies."
25,"in addition, the bounceback of the emes from the global financial crisis widened this differential even more, although the gap has diminished more recently as growth in the emes has slowed."
26,"moreover, investing in emes has become more attractive as many emes have improved their macroeconomic policies and institutional frameworks over recent decades; growth differentials may partly be reflecting these improvements."
27,"as is evident in the right-hand chart, the relationship between the growth differential and capital inflows to emes seems to be quite strong."
28,"in particular, the rise in capital flows following the global financial crisis coincided with stronger relative growth performance in emes."
29,"and in 2011, capital inflows diminished along with the growth differential."
30,"swings in sentiment between ""risk-on"" and ""risk-off"" have led investors to reposition across asset classes, resulting in corresponding movements in capital flows.9 indeed, as shown in chart 3, the most common measure of uncertainty and the market price of volatility--the vix--is strongly correlated with net inflows into emes."
31,"of course, movements in risk sentiment may not be fully independent of monetary policy."
32,an interesting line of research has begun to consider how changes in monetary policy itself may affect risk sentiment.
33,"for example, some studies indicate that an easing of u.s. monetary policy tends to lower volatility (as measured by the vix), increase leverage of financial intermediaries, and boost eme capital inflows and currencies.10 a second point to bear in mind when assessing monetary policy spillovers is that expansionary policies in the advanced economies are not beggar-thy-neighbor; in other words, they do not undermine exports from emes."
