,sentence
0,"my remarks will focus on how central banks responded to recent challenges related to the conduct of both monetary policy and the promotion of financial stability and how, as a result of that experience, the analysis and execution of these two key functions may change."
1,"the monetary policy framework during the two decades preceding the crisis, central bankers and academics achieved a substantial degree of consensus on the intellectual and institutional framework for monetary policy."
2,this consensus policy framework was characterized by a strong commitment to medium-term price stability and a high degree of transparency about central banks' policy objectives and economic forecasts.
3,"the adoption of this approach helped central banks anchor longer-term inflation expectations, which in turn increased the effective scope of monetary policy to stabilize output and employment in the short run."
4,"this broad framework is often called flexible inflation targeting, as it combines commitment to a medium-run inflation objective with the flexibility to respond to economic shocks as needed to moderate deviations of output from its potential, or ""full employment,"" level."
5,"the combination of short-run policy flexibility with the discipline imposed by the medium-term inflation target has also been characterized as a framework of ""constrained discretion."""
6,"many central banks in both advanced and emerging market economies consider themselves to be inflation targeters, prominent examples including those in australia, brazil, canada, mexico, new zealand, norway, sweden, and the united kingdom."
7,"although they differ somewhat in the details of their policy strategies, policy tools, and communication practices, today virtually all inflation-targeting central banks interpret their mandate flexibly--that is, they treat the stabilization of employment and output in the short term as an important policy objective even as they seek to hit their inflation targets over the medium term."
8,"several other major central banks, such as the european central bank (ecb) and the swiss national bank, do not label themselves as inflation targeters; however, they have incorporated key features of that framework, including a numerical definition of price stability, a central role for communications about the economic outlook, and a willingness to accommodate short-run economic stabilization objectives so long as these objectives do not jeopardize the primary goal of price stability."
9,"the federal reserve is accountable to the congress for two objectives--maximum employment and price stability, on an equal footing--and it does not have a formal, numerical inflation target."
10,"but, as a practical matter, the federal reserve's policy framework has many of the elements of flexible inflation targeting."
11,"in particular, like flexible inflation targeters, the federal open market committee (fomc) is committed to stabilizing inflation over the medium run while retaining the flexibility to help offset cyclical fluctuations in economic activity and employment."
12,"also, like the formal inflation targeters, over time the federal reserve has become much more transparent about its outlook, objectives, and policy strategy."
13,"for example, since early 2009, the federal reserve's ""summary of economic projections"" has included the fomc's longer-run projections, which represent committee participants' assessments of the rates to which economic growth, unemployment, and inflation will converge over time."
14,"these projections are conditioned on the assumptions of appropriate monetary policy and no further shocks to the economy; consequently, the longer-run projections for inflation in particular can be interpreted as indicating the rate of inflation that fomc participants judge to be most consistent, over time, with the federal reserve's mandate to foster maximum employment and stable prices."
15,"these longer-run inflation projections are thus analogous to targets although, importantly, they represent the committee participants' individual assessments of the mandate-consistent inflation rate, not a formal inflation goal of the committee as a whole.1 to what extent, if at all, has the pre-crisis consensus framework for monetary policy been changed by recent events?"
16,"in part because they recognized the benefits of continuity and familiarity during a period of upheaval, central banks generally retained their established approaches to monetary policy during the crisis; and, in many respects, the existing frameworks proved effective."
17,"notably, well-anchored longer-term inflation expectations moderated both inflation and deflation risks, as price-setters and market participants remained confident in the ability of central banks to keep inflation near target in the medium term."
18,the medium-term focus of flexible inflation targeting also offered central banks latitude to cushion the effects of the financial shocks on output and employment in the face of transitory swings in inflation.
19,"in particular, they were able to avoid significant policy tightening in mid-2008 and early 2011, when sharp increases in commodity prices temporarily drove headline inflation rates above target levels."
