,sentence
0,"the topic of this year's conference, ""strategies for monetary policy,"" is especially timely."
1,"as you know, the federal reserve system is conducting a review of the strategy, tools, and communication practices we deploy to pursue our dual-mandate goals of maximum employment and price stability."
2,"in this review, we expect to benefit from the insights and perspectives that are presented today, as well as those offered at other conferences devoted to this topic, as we assess possible practical ways in which we might refine our existing monetary policy framework to better achieve our dual-mandate goals on a sustained basis."
3,"my talk today will not, however, be devoted to a broad review of the fed's monetary policy frameworkâ€”that process is ongoing, and i would not want to prejudge the outcomeâ€”but it will instead focus on some of the important ways in which economic models and financial market signals help me think about conducting monetary policy in practice after a career of thinking about it in theory.1 the role of monetary policy let me set the scene with a very briefâ€”and certainly selectiveâ€”review of the evolution over the past several decades of professional thinking about monetary policy."
4,"i will begin with milton friedman's landmark 1967 american economic association presidential address, ""the role of monetary policy."
5,"""2 this article is, of course, most famous for its message that there is no long-run, exploitable tradeoff between inflation and unemployment."
6,"and in this paper, friedman introduced the concept of the ""natural rate of unemployment,"" which today we call u*.3 what is less widely appreciated is that friedman's article also contains a concise but insightful discussion of wicksell's ""natural rate of interest""â€”r* in today's terminologyâ€”the real interest rate consistent with price stability."
7,"but while u* and r* provide key reference points in friedman's framework for assessing how far an economy may be from its long-run equilibrium in labor and financial markets, they play absolutely no role in the monetary policy rule he advocates: his well-known k-percent rule that central banks should aim for and deliver a constant rate of growth of a monetary aggregate."
8,"this simple rule, he believed, could deliver long-run price stability without requiring the central bank to take a stand on, model, or estimate either r* or u*."
9,"although he acknowledged that shocks would push u away from u* (and, implicitly, r away from r*), friedman felt the role of monetary policy was to operate with a simple quantity rule that did not itself introduce potential instability into the process by which an economy on its own would converge to u* and r*.4 in friedman's policy framework, u* and r* are economic destinations, not policy rule inputs."
10,"of course, i do not need to elaborate for this audience that the history of k-percent rules is that they were rarely tried, and when they were tried in the 1970s and the 1980s, they were found to work much better in theory than in practice.5 velocity relationships proved to be empirically unstable, and there was often only a very loose connection between the growth rate of the monetary baseâ€”which the central bank could controlâ€”and the growth rate of the broader monetary aggregates, which are more tightly linked to economic activity."
11,"moreover, the macroeconomic priority in the 1980s in the united states, the united kingdom, and other major countries was to do ""whatever it takes"" to break the back of inflation and to restore the credibility squandered by central banks that had been unable or unwilling to provide a nominal anchor after the collapse of the bretton woods system."
12,"by the early 1990s, the back of inflation had been broken (thank you, paul volcker), conditions for price stability had been achieved (thank you, alan greenspan), and the time was right for something to fill the vacuum in central bank practice left by the realization that monetary aggregate targeting was not, in practice, a workable monetary policy framework."
13,"although it was mostly unspoken, there was a growing sense at the time that a simple, systematic framework for central bank practice was needed to ensure that the hard-won gains from breaking the back of inflation were not given away by short-sighted, discretionary monetary experiments that were poorly executed, such as had been the case in the 1970s."
14,"again, for this audience, i will not need to remind you of the enormous impact this single paper had not only on the field of monetary economics, but alsoâ€”and more importantlyâ€”on the practice of monetary policy."
15,"for our purposes today, i will note that the crucial insight of john's paper was that, whereas a central bank could pick the ""k"" in a ""k-percent"" rule on its own, without any reference to the underlying parameters of the economy (including r* and u*), a well-designed rule for setting a short-term interest rate as a policy instrument should, john argued, respect several requirements.6 first, the rule should anchor the nominal policy rate at a level equal to the sum of its estimate of the neutral real interest rate (r*) and the inflation target."
16,"second, to achieve this nominal anchor, the central bank should be prepared to raise the nominal policy rate by more than one-for-one when inflation exceeds target (the taylor principle)."
17,"and, third, the central bank should lean against the wind when outputâ€”or, via an okun's law relationship, the unemployment rateâ€”deviates from its estimate of potential (u*)."
18,"as woodford (2003) demonstrates theoretically, the first two requirements for a taylor-type rule are necessary for it to be consistent with the objective of price stability."
19,"the third requirementâ€”that monetary policy lean against the wind in response to an output or unemployment gapâ€”not only contributes to the objective of price stability, but is also obviously desirable from the perspective of a central bank like the fed that has a dual mandate."
20,"in original formulations of taylor-type rules, r* was treated as constant and set equal to 2 percent, and potential output was set equal to the congressional budget office (cbo) estimates of potential output, or, in specifications using the unemployment rate as the activity variable, u* was set equal to the cbo's estimate of the natural unemployment rate."
21,"at each federal open market committee (fomc) meeting, my colleagues and i consult potential policy rate paths implied by a number of policy rules, as we assess what adjustments, if any, may be required for the stance of monetary policy to achieve and maintain our dual-mandate objectives.8 a presentation and discussion of several of these rules has been included in the semiannual monetary policy report to the congress since july 2017.9 one thing i have come to appreciate is that, as i assess the benefits and costs of alternative policy scenarios based on a set of policy rules and economic projections, it is important to recognize up front that key inputs to this assessment, including u* and r*, are unobservable and must be inferred from data via models.10 i would now like to discuss how i incorporate such considerations into thinking about how to choose among monetary policy alternatives."
22,"a monetary policy strategy must find a way to combine incoming data and a model of the economy with a healthy dose of judgmentâ€”and humility!â€”to formulate, and then communicate, a path for the policy rate most consistent with the central bank's objectives."
23,there are two distinct ways in which i think that the path for the federal funds rate should be data dependent.11 monetary policy should be data dependent in the sense that incoming data reveal at any point in time where the economy is relative to the ultimate objectives of price stability and maximum employment.
24,"this information on where the economy is relative to the goals of monetary policy is an important input into interest rate feedback rulesâ€”after all, they have to feed back on something."
25,"as a result, in the real world, monetary policy should beâ€”and in the united states, i believe, isâ€”data dependent in a second sense: policymakers should and do study incoming data and use models to extract signals that enable them to update and improve estimates of r* and u*."
26,"as indicated in the summary of economic projections, fomc participants have, over the past seven years, repeatedly revised down their estimates of both u* and r* as unemployment fell and real interest rates remained well below prior estimates of neutral without the rise in inflation those earlier estimates would have predicted (figures 1 and 2)."
27,"in addition to u* and r*, another important input into any monetary policy assessment is the state of inflation expectations."
28,"since the late 1990s, inflation expectations appear to have been stable and are often said to be ""well anchored."""
29,"however, inflation expectations are not directly observable; they must be inferred from models, other macroeconomic information, market prices, and surveys."
30,longer-term inflation expectations that are anchored materially above or below the 2 percent inflation objective present a risk to price stability.
31,"for this reason, policymakers should and do study incoming data to extract signals that can be used to update and improve estimates of expected inflation."
32,"in many theoretical rational expectations models, expected inflation is anchored at the target level by assumption."
33,"financial markets and monetary policyâ€”extracting signal from noise because the true model of the economy is unknown, either because the structure is unknown or because the parameters of a known structure are evolving, i believe policymakers should consult a number and variety of sources of information about neutral real interest rates and expected inflation, to name just two key macroeconomic variables."
34,"because macroeconomic models of r* and long-term inflation expectations are potentially misspecified, seeking out other sources of information that are not derived from the same models can be especially useful."
35,"to be sure, financial market signals are inevitably noisy, and day-to-day movements in asset prices are unlikely to tell us much about the cyclical or structural position of the economy.12 however, persistent shifts in financial market conditions can be informative, and signals derived from financial market dataâ€”along with surveys of households, firms, and market participants, data, as well as outside forecastsâ€”can be an important complement to estimates obtained from historically estimated and calibrated macroeconomic models.13 interest rate futures and interest rate swaps markets provide one source of high-frequency information about the path and destination for the federal funds rate expected by market participants (figure 3)."
36,"interest rate option markets, under certain assumptions, can offer insights about the entire ex ante probability distribution of policy rate outcomes for calendar dates near or far into the future (figure 4)."
37,"and, indeed, when one reads that a future policy decision by the fed or any central bank is ""fully priced in,"" this is usually based on a ""straight read"" of futures and options prices."
38,but these signals from interest rate derivatives markets are only a pure measure of the expected policy rate path under the assumption of a zero risk premium.
39,"for this reason, it is useful to compare policy rate paths derived from market prices with the path obtained from surveys of market participants, which, while subject to measurement error, should not be contaminated with a term premium."
40,"but when there is a divergence between the path or destination for the policy rate implied by the surveys and a straight read of interest rate derivatives prices, i place at least as much weight on the survey evidence (for example, derived from the surveys of primary dealers and market participants conducted by the federal reserve bank of new york) as i do on the estimates obtained from market prices (figure 3)."
41,"but, again, the yield curve, like the interest rate futures strip, reflects not only expectations of the path of short-term interest rates, but also liquidity and term premium factors thus, to extract signal about policy from noise in the yield curve, a term structure model is required."
42,"moreover, fluctuations in the term premium on u.s. treasury yields are driven in part by a significant ""global"" factor, which complicates efforts to treat the slope of the yield curve as a sufficient statistic for the expected path of u.s. monetary policy (clarida, 2018c)."
43,"quotes from the treasury inflation-protected securities (tips) market can provide valuable information about two key inputs to monetary policy analysis: long-run r* and expected inflation.14 direct reads of tips spot rates and forward rates are signals of the levels of real interest rates that investors expect at various horizons, and they can be used to complement model-based estimates of r*."
44,"in addition, tips market data, together with nominal treasury yields, can be used to construct measures of ""breakeven inflation"" or inflation compensation that provide a noisy signal of market expectations of future inflation."
45,"but, again, a straight read of breakeven inflation needs to be augmented with a model to filter out the liquidity and risk premium components that place a wedge between inflation compensation and expected inflation."
