,sentence
0,"rather, it is the product of advances in our understanding of how to make monetary policy most effective."
1,a growing body of research and experience demonstrates that clear communication is itself a vital tool for increasing the efficacy and reliability of monetary policy.
2,"in this extraordinary environment, the federal reserve is employing two unconventional policy tools to spur job creation and growth: large-scale asset purchases, which some people call quantitative easing, and communications about the future course of monetary policy, also known as forward guidance."
3,"at the federal open market committee's (fomc) meeting in september, the fomc--the federal reserve's principal monetary policymaking body--employed both of these unconventional tools."
4,"in addition, with regard to forward guidance, the committee said that, first, it intends to continue buying mbs and other assets until it sees a substantial improvement in the outlook for the labor market.2 second, the committee stated that it expects a highly accommodative stance of monetary policy to remain appropriate for a considerable time after the economic recovery strengthens."
5,"the three elements of forward guidance that were adopted by the fomc in september 2012 would have been unthinkable in 1992 and greatly surprising in 2002, but they have, in my view, become a centerpiece of appropriate monetary policy."
6,"to better explain my views regarding the fomc's forward guidance, i will first discuss how it fits into the committee's broader thinking and communication about monetary policy."
7,"""3 this statement provides a concise description of the fomc's objectives in conducting monetary policy and the approach the committee considers appropriate to achieve them."
8,i will present my views on the implications of this statement for monetary policy in current circumstances.
9,"the case for central bank transparency to fully appreciate the recent revolution in central bank communication and its implications for current policy, it is useful to recall that for decades, the conventional wisdom was that secrecy about the central bank's goals and actions actually makes monetary policy more effective."
10,"in 1977, when i started my first job at the federal reserve board as a staff economist in the division of international finance, it was an article of faith in central banking that secrecy about monetary policy decisions was the best policy: central banks, as a rule, did not discuss these decisions, let alone their future policy intentions."
11,"while the federal reserve is required by the congress to promote stable prices and maximum employment, federal reserve officials at that time avoided discussing how policy would be used to pursue both sides of this mandate."
12,"indeed, mere mention of the employment side of the mandate, even by the mid-1990s, was described in a new york times article as the equivalent of ""sticking needles in the eyes of central bankers."
13,"""4 this secretiveness regarding monetary policy decisions clashed with the openness regarding government decisions expected in a democracy, especially since federal reserve decisions influence the lives of every american."
14,"james tobin and milton friedman, both nobel laureates, disagreed on almost every aspect of monetary policy, but they were united in arguing that transparency regarding central bank decisions is vital in a democracy to lend legitimacy to policy decisions.5 surely only some important societal interest requiring opacity could justify the traditional practice."
15,"indeed, in 1975 a citizen demanding greater openness sued the fomc to obtain immediate release of the policy directive upon its adoption, and in 1981 the case was resolved in favor of deferred disclosure.6 ironically, while this transparency lawsuit was wending its way through the courts, robert lucas and others were publishing research that would garner several nobel prizes and ultimately overturn the traditional wisdom that secrecy regarding policy actions was the best policy.7 a key insight of these scholars was that monetary policy affects employment, incomes, and inflation to a large extent through its effects on the public's expectations about future policy."
16,"many spending decisions, such as financing the purchase of a home or businesses' capital expenditures, depend on longer-term interest rates that are connected to monetary policy through expectations of short-term interest rates over the lifetime of a mortgage or an investment project."
17,"in other words, the effect of monetary policy on the economy today depends not only, or even primarily, on the fomc's current target for the federal funds rate or the quantity of assets on its balance sheet, but rather on how the public expects the federal reserve to set the paths of these variables in the future."
18,these expectations influence longer-term interest rates and asset prices as well as the public's views concerning the likely future paths of income and inflation.
19,the history of oil price shocks is a good example to illustrate this point.
20,"in the 1970s, two large oil price shocks led to sharp increases in general inflation that were not met with prompt inflation-fighting actions by the federal reserve."
21,"this delay left the public unsure whether the federal reserve would act to reverse the increase in inflation, and expectations of longer-term inflation ratcheted up."
22,"when the federal reserve eventually did act to bring inflation down from double-digit levels, the consequence was the painful recession of 1981 and 1982."
23,"the effects of that policy shift were severe, but the decision helped change expectations of the federal reserve's commitment to price stability, and thereby ultimately led to longer-run inflation expectations becoming anchored at their current low levels."
24,"as a result, a series of large increases in oil prices starting in 2005 did not unleash a general rise in inflation or longer-term inflation expectations."
25,the public seemed to correctly perceive that the federal reserve would not allow an oil price shock to precipitate a general rise in inflation.
26,"longer-term inflation expectations remained well anchored, and hence no aggressive and recessionary disinflation action by the federal reserve was required."
27,"thus, over the quarter century up to the mid-2000s, the federal reserve established a record of policymaking that allowed the public to predict monetary policy responses to unforeseen events such as an oil price shock with reasonable accuracy."
28,"unfortunately, recent events have made it harder for the public to predict the future course of monetary policy."
29,economic weakness since the financial crisis and the great recession has confounded hopes for a speedy recovery and has required unprecedented monetary policy actions.
30,"to this end, the federal reserve started to expand its balance sheet through purchases of longer-term treasury securities and agency debt and mbs in an effort to put further downward pressure on long-term interest rates and so stimulate the economy."
