,sentence
0,i will comment briefly on the outlook for the economy and then turn to monetary policy.1 near-term outlook our economy has grown at an average annual rate of only about 2 percent since the recovery began exactly four years ago.
1,"that modest pace is notably weaker than the experience of past recoveries would have predicted, even accounting for the depth and duration of the great recession.2 since 2009, the question has been when the recovery will decisively take hold and begin to deliver the higher levels of growth that are needed to put people back to work more quickly."
2,"against that background, the federal open market committee (fomc) met last week, and, among other tasks, each of the 19 members of the committee submitted individual economic projections for growth, unemployment, and inflation for 2013 through 2015."
3,fomc participants generally expect an acceleration of the recovery through 2013 and 2014 and continued strong growth in 2015.
4,"i would point in particular to the housing sector, which in prior recoveries has been an important engine of growth."
5,"for the first two years of the current recovery, housing contributed nothing to growth, as housing investment hovered at extremely low levels."
6,"house prices declined sharply through most of 2011, wiping out about half of home equity and restraining consumer spending."
7,house prices are up more than 10 percent over the past 12 months.
8,but overall trends suggest to me that the housing recovery can continue for many years and become an important contributor to growth.
9,growth would be higher this year but for u.s. fiscal policy.
10,the congressional budget office (cbo) estimates that federal tax increases and spending cuts will slow the pace of real gross domestic product (gdp) growth about 1-1/2 percentage points this year.3 tight fiscal policy may also be preventing faster reductions in unemployment.
11,i have been surprised by how well consumer spending--and private domestic final demand more generally--have held up in the face of this pronounced fiscal drag.
12,"in the first quarter of this year, consumer spending and private domestic final demand rose at an annual rate of just above 2-1/2 percent."
13,more-recent indicators of household and business spending suggest that private demand is continuing to advance at a reasonable clip despite the fiscal tightening.
14,"let's turn to monetary policy, starting with the dual mandate, pursuant to which the congress directs the federal reserve to conduct monetary policy so as to foster stable prices and full employment."
15,"dual mandate--inflation inflation is currently running below the fomc's 2 percent long-term objective for personal consumption expenditure (pce) price inflation, and these readings have our attention."
16,but inflation often fluctuates for transitory reasons.
17,other factors point to a gradual increase in inflation.
18,"while some measures of longer-term inflation expectations have moved down, others remain more stable."
19,most fomc participants anticipate that inflation will gradually move up to the fomc's 2 percent target over coming years.
20,"continued low or falling inflation could, however, raise real concerns."
21,inflation can be too low as well as too high.
22,"i have no doubt that the committee will monitor this carefully and defend the inflation goal ""from below,"" if necessary."
23,dual mandate--full employment the employment side of the dual mandate is a different story.
24,"from payroll employment's peak in january 2008 to its trough in february 2010, the u.s. economy lost nearly 9 million jobs, while the unemployment rate rose from an average of about 4â€‘1/2 percent in 2007 to a high of 10 percent in october of 2009."
25,unemployment was 7.6 percent in may and so has come down about 2-1/2 percentage points from its peak.
26,"in addition, long-term unemployment remains very high--4.4 million americans or about 37 percent of the unemployed have been out of work for six months or more."
27,"to summarize, although inflation is below target, it is expected by most observers to return over time to the committee's 2 percent objective."
28,the committee will continue to carefully monitor inflation developments.
29,but we are still far from full employment.
30,the case for continued support for the economy from monetary policy is strong.
31,"implications for monetary policy the federal funds rate has been near zero since late 2008, and since then the fomc has been providing accommodation through two relatively new policy tools."
32,"these tools are ""forward guidance"" about the future level of the federal funds rate, which is the interest rate charged on overnight loans between banks, and large-scale asset purchase programs (""asset purchases,"" or lsaps)."
33,"the committee indicated its intention to hold short-term rates near zero at least as long as unemployment remains above 6.5 percent, provided inflation one- to two-years ahead is projected to be no higher than 2.5 percent.4 and under the current flow-based lsap program, adopted last year, we are purchasing $85 billion a month in long-term treasury securities and agency mortgage-backed securities (mbs)."
34,"although the level of purchases may vary depending on economic conditions, the program will continue until there is a substantial improvement in the outlook for the labor market, in a context of price stability."
35,"i see the first tool, forward guidance about rates, as really an extension of traditional central bank rate-setting policy."
36,"the committee will continue to use interest rate policy, including forward guidance about short-term rates, as we return to full employment."
37,"provided inflation remains in check, the committee will begin to assess whether to increase short-term rates when unemployment reaches 6.5 percent."
38,"first, if inflation remains low, as expected, that would be a signal that there is still significant slack in the economy."
39,"second, a variety of other information will shed further light on the health of the labor market, including the labor force participation rate, flows into and out of employment, and other measures of labor slack."
40,"after the committee first raises short-term rates, it will take a balanced, and in all likelihood gradual, approach consistent with its longer-run goals of full employment and inflation of 2 percent."
41,both forward guidance and asset purchases work by lowering longer-term interest rates and contributing to an easing of overall financial market conditions.
42,lower rates increase economic activity through a variety of channels.5 businesses and households react to lower rates by investing and spending more.
43,lower rates also support the prices of housing and financial assets such as stocks and bonds.
44,"higher asset prices increase wealth and, with a lag, induce higher spending."
45,"the second round of purchases that began in november 2010 also appears to have been successful in countering disinflationary pressures.6 now that the financial crisis has receded and the economy is recovering at a moderate pace, are asset purchases still effective?"
46,"the fed's workhorse macro model is frb/us, which estimates a reduction of about 20 basis points in the unemployment rate after three years in the wake of $500 billion in purchases of longer-term securities."
47,"there are reasons to think that this estimate may be too low; for example, frb/us does not include any direct channel for lsaps to boost house prices."
48,"there are also reasons to think that the estimate might be too high, since some of the channels by which lower rates spur economic activity could be attenuated in current circumstances, for example, by lower credit availability for small businesses and less creditworthy households, or corporate and household risk aversion."
49,my view is that the lsaps continue to provide meaningful support for economic activity but perhaps less than what the frb/us estimates suggest.
50,"beyond these model-predicted effects, it also seems likely that the economy continues to benefit from the knowledge that the federal reserve is committed to supporting growth as long as necessary."
51,"with inflation in check, the most important potential risk, in my view, is that of financial instability."
52,monetary policy has helped to keep real interest rates low.
53,"experience suggests that low real rates, if maintained for a long time, can lead to asset price bubbles and eventually to financial instability."
