,sentence
0,"before we begin our conversation, i want to share a few thoughts about the outlook for the economy and monetary policy.1 current economic situation and outlook the u.s. economy is in a good place and operating close to both of the federal reserve's dual-mandate objectives of maximum employment and price stability."
1,"the unemployment rate is near the lowest level recorded in 50 years, and average monthly job gains have continued to outpace the increases needed over the longer run to provide jobs for new entrants to the labor force."
2,"average hourly earnings are showing a welcome increase consistent with a healthy labor market, yet inflation remains near our 2 percent objective."
3,"all that said, the incoming data have revealed signs that u.s. economic growth is slowing somewhat from 2018's robust pace."
4,"prospects for foreign economic growth have been marked down, and important international risks, such as brexit, remain."
5,"u.s. inflation as measured by the core personal consumption expenditures (pce) price index, which excludes volatile food and energy prices and is a better gauge of underlying inflation pressures, has been muted."
6,and some indicators of longer-term inflation expectations remain at the low end of a range that i consider consistent with our price-stability mandate.
7,the considerations i just mentioned have led most private-sector forecasters to project that growth will continue in 2019 but at a somewhat slower pace than in 2018.
8,"at the federal reserve, in our most recent summary of economic projections, the median participant on the federal open market committee (fomc) projected that in 2019, gdp growth of 2 percent will be the modal, or most likely, outcome; that core pce inflation will rise to 2 percent; and that the unemployment rate will fall a bit further, to 3.7 percent, by the end of the year."
9,"monetary policy given this outlook for the u.s. economy, we decided at our march meeting that the current stance of monetary policy is appropriate.2 the federal funds rate is now in the broad range of estimates of neutral--the rate that tends neither to stimulate nor to restrain the economy."
10,our baseline economic projections see economic growth for the year as a whole running somewhat above the committee's median estimate of its longer-run trend and core pce inflation remaining near our 2 percent objective.
11,"for these reasons, we have indicated we can be patient as we assess what adjustments, if any, will be appropriate to the stance of monetary policy."
12,"at our march meeting, the committee also released revised balance sheet normalization principles and plans, and it announced that the fomc intends to slow the runoff of our securities starting in may and to cease the runoff entirely in september.3 this decision is the culmination of discussions that we had over the previous four meetings about our operating framework and reflects our desire to converge to a balance sheet that is no larger than it needs to be to conduct monetary policy efficiently and effectively."
13,"as you may know, last november the federal reserve announced that in 2019 we are undertaking a system review of our monetary policy strategy, tools, and communications practices."
14,"information about this review can be found on the federal reserve board's website.4 in this review, we will listen to a broad range of stakeholders at public events held around the country, and we will draw on their insights as we assess how best to achieve and maintain maximum employment and price stability in the most robust fashion possible."
