,sentence
0,"we strongly suspect, though we do not know for sure, that the accelerating expansion of global finance may be indispensable to the continued rapid growth in world trade in goods and services."
1,"to be sure, the recent tepid pace of world economic activity has raised concerns that the full cycle of the past decade has yet to be definitively concluded."
2,this market’s flexibility has been particularly enhanced by extensive use of interest rate swaps and options to hedge maturity mismatches and prepayment risk.
3,"in the event, of course, prices of telecom stocks collapsed, and many firms went bankrupt."
4,"credit default swaps, for example, are priced to reflect the probability of the net loss from the default of an ever broadening array of borrowers, both financial and nonfinancial."
5,"as the market for credit default swaps expands and deepens, the collective knowledge held by market participants is exactly reflected in the prices of these derivative instruments."
6,"to be sure, loan officers have always looked to the market prices of the stocks and bonds of a potential borrower for guidance, but none directly answered the key question for any prospective loan: what is the probable net loss in a given time frame?"
7,"credit default swaps, of course, do just that and presumably in the process embody all relevant market prices of the financial instruments issued by potential borrowers."
8,price trends of default swaps have been particularly sensitive to concerns about corporate governance in recent months.
9,"we are scarcely likely to reform the underlying human traits that lead to excess, but we do need to buttress our risk management capabilities as best we can to delimit such detours from the path of balanced growth."
10,"this effort, which was the outgrowth of cooperation between u.s. and u.k. supervisory authorities, is ongoing and places priority on encouraging banks to further improve their risk management systems."
