,sentence
0,"i will begin by reviewing the outlook, then provide a brief recap of how financial market liquidity has fared, and finish by commenting on the resilience and resolvability of the large interconnected banks.1 outlook for the united states i am heartened by the continued strong progress on employment and the resilience of american consumers, which stand out against a considerably more challenging global backdrop."
1,"in february, the unemployment rate was 4.9 percent--a level that is one-half its peak during the depths of the recession in 2009."
2,"last friday, we learned that employment growth has averaged 223,000 per month over the past 12 months."
3,"and there likely is some room to go: the prime-age employment-to-population ratio remains 1-3/4 percentage points below levels prevailing prior to the financial crisis, while a relatively large share of employees who are working part time would prefer to work full time."
4,"in addition, wage growth remains relatively slow."
5,"over the past two years, consumption has increased at about a 3 percent pace, on average, and i expect to see growth to continue at close to this pace based on solid job and income growth--together with elevated readings on consumer confidence and the boost to household purchasing power from persistent declines in energy prices."
6,the housing sector has also contributed steadily to growth over the past year.
7,"with housing activity well below pre-recession norms, it appears there is still scope for continued growth in construction activity."
8,"in contrast, sectors of the economy that are sensitive to energy prices or international demand have been a drag."
9,"in response to the plunge in oil prices, investment in drilling and mining structures fell 50 percent last year, and continued reductions in the number of drilling rigs this year suggest that further declines are likely.2 at the same time, firms and workers in the energy sector have experienced extreme financial difficulties and severe job losses."
10,"although the euro area and japan are recovering, their demand growth remains very low, despite extraordinary monetary accommodation."
11,in emerging market economies growth last year came in at only one-half the average rate from 2009 to 2013.
12,"because china has accounted for one-third of the growth in world gross domestic product (gdp) and trade, the recent slippage in chinese economic growth is having an important effect globally."
13,"even if chinese growth does not slide further, the changing composition of its growth toward consumption and services and away from resource-intensive manufacturing and investment will pose important challenges to commodity exporters and other emerging economies, especially since china had previously accounted for upwards of one-half of global imports of many base metals."
14,weak foreign demand relative to the united states has pushed down net exports and contributed to a nearly 20 percent strengthening of the real trade-weighted dollar since mid-2014.
15,"as a result, net exports subtracted a little more than 1/2 percentage point from gdp growth in 2014 and 2015, and econometric models suggest that past appreciation will lead to close to another 1 percentage point subtraction this year.3 these effects are especially prominent in the u.s. manufacturing sector, where output is sluggish, and the agricultural sector has also been hit hard by the rise in the value of the dollar."
16,"in addition, with profits at many firms adversely affected by the rise in the dollar and weak demand abroad, business fixed investment increased only 1-1/2 percent last year after contributing significantly to growth earlier in the recovery."
17,"on balance, in recent months, financial conditions have tightened somewhat with equity prices moving lower and corporate risk spreads widening, although conditions have improved in recent weeks."
18,"in addition, progress on inflation has been slow."
19,"prices for personal consumption expenditures (pce) have increased 1.3 percent over the 12 months through january, well below the federal open market committee's (fomc) 2 percent target."
20,"reductions in energy prices are, in part, responsible for this low rate, and if energy prices stabilize, top-line inflation should move higher."
21,"still, a stabilization in energy prices is not assured."
22,"market participants have been repeatedly surprised by the depth and persistence of oil price declines: both spot and far futures oil prices, for example, have fallen in five out of the past six quarters since mid-2014."
23,"but even after discounting the influence of energy prices, core pce inflation has been stubbornly stuck in the vicinity of 1-1/4 to 1-1/2 percent since 2012.4 most recently, the dollar has played an important role in holding down non-oil import prices, which fell 3-1/2 percent last year and subtracted an estimated 1/2 percentage point from core inflation.5 should the dollar stabilize, the downward influence on inflation should dissipate."
24,"but, as with oil prices, the movement in the value of the dollar has been more persistent than markets and many observers expected, with increases in every quarter since mid-2014."
25,"if the labor market continues to improve, higher resource utilization should also put some upward pressure on inflation going forward."
26,"however, the effect of resource utilization on inflation is estimated to be much lower today than in past decades.6 an important concern about persistently low inflation is that it can lead to a fall in longer-term inflation expectations, making it much more difficult to achieve our inflation target."
27,"for the most part, longer-term inflation expectations appear to have remained reasonably stable, though there are some concerning signs."
28,longer-term inflation expectations of professional forecasters and primary dealers have held quite steady in recent years at levels consistent with the fomc's target.
29,"however, households' inflation expectations appear to have moved down somewhat recently."
30,five-to-10-year inflation expectations in the university of michigan surveys of consumers have edged lower over the past year or two with the level in february nearly 1/2 percentage point below the 10-year average.
31,"three-year inflation expectations in the new york federal reserve's survey of consumer expectations have also moved steadily lower over the past two years, though the recent decline in energy prices may explain much of this drift."
32,"notably, market-based measures of inflation compensation based on treasury inflation-protected securities (tips) and nominal treasury yields are at historically low levels."
