,sentence
0,"in my remarks today, i will review the considerable progress the economy has made toward the attainment of the two objectives that the congress has assigned to the federal reserve--maximum employment and price stability."
1,"the upshot is that labor utilization is close to its estimated longer-run normal level, and we are closing in on our 2 percent inflation objective."
2,i will then discuss the prospects for adjusting monetary policy in the manner needed to sustain a strong job market while maintaining low and stable inflation.
3,"in 2016, job gains averaged about 180,000 per month, well above the pace of 75,000 to 125,000 per month that is probably consistent with keeping the unemployment rate stable over the longer run.1 the unemployment rate is now close to estimates of its longer-run normal level, and other measures of labor utilization have improved appreciably."
4,"as shown in figure 1, a broader measure of labor underutilization--the u-6 measure, which includes not only the unemployed but also people working part time who would like full-time employment and those who would like a job but are not actively looking--has retraced nearly all of the steep run-up that occurred as a result of the recession.2 other indicators also support the view that the labor market has largely recovered from the severe downturn that occurred in the wake of the financial crisis."
5,"of course, both the labor force participation rate and the employment-to-population ratio are still much lower than they were a decade ago."
6,"but the cyclical element in these declines looks to have largely disappeared, and what is left seems to mostly reflect the aging of the population and other secular trends.3 based on this array of labor market indicators, i judge labor utilization to be reasonably close to its normal longer-run level while also recognizing that estimates of the sustainable levels of the unemployment rate and the employment-to-population ratio are inherently imprecise.4 in the coming months, i expect some further strengthening in labor market conditions as the economy continues to expand at a moderate pace--a view that is shared by most of my colleagues on the federal open market committee (fomc).5 overall economic growth has been driven by consumer spending, which has been bolstered by substantial gains in household income and wealth."
7,"but recent readings on business sentiment and new orders for equipment are consistent with the view that capital spending will likely strengthen modestly this year; another positive factor is that oil drilling, which plummeted after oil prices fell sharply back in late 2014, has recently begun to pick up."
8,"as we look to broader trends, gross domestic product (gdp) growth has been restrained in recent years by a variety of forces depressing both supply and demand, including slow labor force and productivity growth, weak growth abroad, and lingering headwinds from the financial crisis."
9,"although i am cautiously optimistic that some of these forces will abate over time, i anticipate that they will continue to restrain overall growth over the medium term, likely holding down the level of interest rates consistent with stable labor market conditions."
10,"turning to inflation, we are now much closer to the fomc's 2 percent objective than we were just a year ago."
11,"prices, as measured by the index for personal consumption expenditures (pce), rose nearly 1-1/2 percent in the 12 months ending in november, as compared with only 1/2 percent during 2015."
12,"moreover, core pce inflation--a better indicator of the underlying inflation trend--picked up 1/4 percentage point, to a little over 1-1/2 percent."
13,this rise in inflation was anticipated and largely represents a fading of the effects of earlier declines in energy prices and the prices of non-energy imports.
14,"in addition, slack in labor and product markets is no longer placing downward pressure on inflation, in contrast to the situation only a few years ago when the unemployment rate was still quite elevated."
15,"barring future major swings in oil prices and the foreign exchange value of the dollar, inflation is likely to move up to 2 percent over the next couple of years, aided by a strong labor market."
16,"in light of the progress that has been achieved toward our employment and inflation objectives and the committee's assessment of the outlook, the fomc raised the target range for the federal funds rate at its december meeting by 25 basis points, to between 50 and 75 basis points."
17,"the committee judges, however, that the stance of monetary policy remains modestly accommodative, and so policy should support some further strengthening in labor market conditions and thus the return of inflation to our 2 percent goal."
18,"maintaining sustainable growth in a context of price stability with the unemployment rate near its longer-run normal level and likely to move a bit lower this year, a natural question is whether monetary policy has fallen behind the curve."
19,"as shown in figure 3, increases in average hourly earnings, the employment cost index, and compensation per hour remain subdued, picking up only modestly of late.6 again, these data do not seem consistent with an overheated labor market."
20,"most importantly, although core inflation is rising gradually from a low level, this increase mainly reflects the waning of the effects of earlier movements in the dollar, not upward pressure from resource utilization."
21,"of course, even if the labor market is not overheated currently, one might worry that overheating could rapidly emerge as labor market conditions strengthen further, causing inflation to surge."
