,sentence
0,other countries have used policy-making rules that are based on explicit inflation targets.
1,"while at this moment the fed is an institution where members vote on monetary policy using their own best judgment, the issues illustrated in discussing the question of rules are still interesting and controversial."
2,"an alternative approach would base a rule on some target objective, such as stable prices, and have monetary authorities reduce the inflation rate to some specified amount, however the authorities choose to do that."
3,"at one extreme, they might be mandated by congress, as would have been the case in a stable price bill introduced by senator connie mack in the early 1990s (but never passed)."
4,"at the other extreme, they might be simple informal rules of thumb that guide some members in their votes on monetary policy."
5,"moreover, there may be several competing monetary objectives - say, reducing inflation and smoothing exchange rates."
6,"new gold discoveries would lead to monetary expansions in recipient countries, which would then experience rises in prices and output."
7,contractions in the supply of usable gold would require contractions in prices and output.
8,"if a country on its own over-inflated demand, say by fiscal policy, its demand would spill over to foreigners and its gold would flow out."
9,"monetary policy was not set consciously in terms of the economic needs of the country, but by the world gold market."
10,"while it took some years for federal reserve practices to evolve, over time it has become understood that the rate of growth in money or liquidity set by the fed determines the normal long run inflation rate in the united states."
11,"if inflation is too high, monetary growth can be cut back."
12,"if there is unemployment, monetary growth can be expanded."
13,"the great conservative economist of the twentieth century, milton friedman, has long espoused an unconditional rule that would have the fed simply allow the money supply to rise by about four percent a year, the rate friedman determines would lead to approximate long run price stability."
14,"the great liberal economist of the twentieth century, paul samuelson, has on the other hand argued that the fed was given two eyes, one to watch the money supply and one to watch interest rates."
15,"with these two eyes and presumably the rest of its head, samuelson figures the fed is able to set monetary policy magnitudes judgmentally, without any need for rules or rules of thumb."
16,"the logic of the friedman constant rate of growth (crog) standard is that if the trend growth of real output is on the order of three percent per year, the trend growth of money of about four percent per year would permit for some low, and perhaps irreducible, inflation and also account for positive or negative trend changes in velocity."
17,"were there expansionary or contractionary fiscal shocks, interest rates would rise or fall to stabilize output."
18,"as contrasted with the gold standard, overall liquidity would rise at a steady pace set to accommodate the normal growth in the economy, rather than an erratic pace set by worldwide gold discoveries."
19,"a first, pointed out by william poole (1970),2 is that there could be shocks in the demand for money, related to technological or regulatory changes in the money creation system, foreign flows, or whatever."
20,"if velocity is stable, either constant (as the classical economists used to think) or slowly changing, keeping money growth on a smooth trend will keep overall gdp growth on a smooth trend."
21,"if on the other hand, velocity is not stable, by definition crog would imply big cycles in total output unrelated to money growth."
22,these swings now make it very difficult to use of crog as a rule of thumb for monetary policy.
23,"a target rule: inflation targeting a different approach, used in a number of industrialized countries (canada, the united kingdom, new zealand, sweden, australia, finland, spain, and israel, to name a few) is known as inflation targeting."
24,"rather than have some monetary quantity under the control of the authorities advance x percent per year, the idea of inflation targeting is to move right to the ultimate goal of monetary policy, stable prices - overall price levels should grow no more than y percent per year."
25,"rather than having monetary authorities operate in terms of a simple rule, the authorities are simply told to get inflation down, one way or another."
26,"in this sense, inflation targeting is a very different type of rule."
27,"while inflation targeting would seem to force central banks to become very specific about their policies, in fact the actual inflation targeting strategies have been more flexible."
28,they have usually required the central bank to target between one and three percent inflation.
29,"they have also been defined in terms of some version of the underlying rate of inflation - the overall inflation rate less food and energy prices, the impact of exchange rates, excise taxes, and perhaps other clearly exogenous prices."
30,"moreover, the real world inflation targets that have been instituted usually give the central bank an out, if this quarter it wants to worry about exchange rates, output gaps, or other economic goals (ben bernanke and frederic mishkin, (1997)).3 while not as loose as rules of thumb, nor have inflation targets been entirely rigid."
31,the advantages and disadvantages of inflation targeting are much as for those of the other policy rules.
32,all central bank objectives apart from stabilizing prices are relegated to the background.
33,"moreover, in the event of adverse price shocks, which impart a negative correlation between price and output movements, inflation targeting may force the central bank into undesirable contractionary policies just when unemployment is rising, though the fact that the targets can be written in terms of underlying inflation mitigates this concern."
34,often inflation targets are adopted when countries' inflation rates are clearly too high.
35,"in this event, should central banks be required (asked) to stabilize inflation gradually or abruptly?"
36,"if there are nonlinearities in the inflation process, output gaps would normally be less if the central bank were to try to reduce inflation more gradually."
37,"a close relative to inflation targeting is nominal income targeting, suggested by robert hall and greg mankiw (1994).4 the main difference between inflation targeting and nominal income targeting is in the shocks."
38,"if there are price shocks, nominal income will not change as much as inflation, and the central bank would be better off targeting nominal income than inflation directly."
39,"on the other hand, if there are output productivity shocks, these shocks could alter nominal income and force the central bank to expand or contract even if inflation were on target."
40,"in general it is difficult to tell whether price shocks or productivity shocks will be larger and more prevalent, and hence whether nominal income targeting will or will not improve on inflation targeting."
41,"taylor works backwards by determining how the federal funds rate, a short term interest rate, should respond to inflation and output."
42,using the funds rate directly eliminates the influence of shocks in the demand for money.
43,the equilibrium funds rate in real terms is r* and the actual rate of inflation is p. the deviation of output from its long-term trend is y and desired inflation is p*.
44,"while taylor's rule is often expressed in terms of contemporaneous values of inflation and output, if there are lags in monetary policy, p and y could be forecast values, so that monetary policy could be made forward-looking."
45,"suppose that monetary authorities were close to policy-making bliss, with no actual or forecast output or inflation deviations."
46,"if there were an inflationary shock, the monetary authorities would raise the funds rate by 1.5 times the change in inflation (the derivative of pfr with respect to p)."
47,"this means that the real funds rate would rise as inflation rises, preserving the overall system stabilizing properties."
48,"if inflation rises, the rule tells the fed to raise the real federal funds rate."
49,"for any given funds rate, if output rises the spread between long term interest rates and the funds rate will rise and dampen output demand."
50,"if output falls, the spread will fall and stimulate output demand."
51,"while such a simple rule might seem woefully inadequate as a descriptor of complex, subtle monetary policy, it turns out to explain actual monetary behavior in recent years quite well."
52,"by historical standards, the 1987-97 decade was a good decade for the federal reserve, with only one recession and with gradually declining inflation rates."
53,"he uses his rule to show that: in the 1960-63 period, the time of high unemployment, monetary policy was too tight."
54,"in the 1965-79 period, the time of accelerating inflation, monetary policy was too easy."
55,"in the 1981-85 period, the time of high unemployment, monetary policy again became too tight."
56,"moreover, the taylor rule presumes that monetary policy is independent in the sense that the fed is free to vary the funds rate."
57,"since the united states was on fixed exchange rates in the early 1960s, monetary authorities would have been substantially less free to lower the funds rate, as taylor's rule would have recommended."
58,"if the federal reserve were confronting the overhang of fifteen years of accelerating inflation combined with very large anticipated budget deficits, as it was in the early 1980s, policy might be forgiven a modest overadjustment according to the taylor rule."
59,"but while there are problems with taylor's historical analysis, the central conclusion of this analysis -- that monetary policy was far too easy most of the time (1965-79) and could have benefitted from a rule is certainly borne out by others (see richard clarida, jordi gali, and mark gertler (1998)).8 taylor's cautious implication is that sometime in the 1980s, well before taylor wrote his path-breaking paper, monetary policy has gotten on track and has pretty much stayed on track since."
60,after all these years the fed may finally be learning how to conduct monetary policy.
61,is the fed really learning how to conduct monetary policy?
62,the inflation objective.
63,the taylor rule requires the monetary authority to get specific about price stability.
64,"because there are well-known measurement problems with all price indeces, it is not necessary for the fed to shoot for zero inflation, but the fed does have to shoot for p*, and it certainly has to know whether actual or forecast inflation is above or below p*."
65,"that is not so hard when the economy is clearly suffering from inflation by anybody's definition, but it can become tricky as inflation declines and approaches its goal."
66,deviations of output from its trend are usually defined in terms of the so-called non-accelerating inflation rate of unemployment (nairu).
67,"if, for example, the actual unemployment rate is above nairu, there is an implied output gap and the taylor rule tells the fed to lower the funds rate."
68,"as with the inflation term, the fed must then know where nairu is, and know whether current or forecast unemployment implies a positive or negative output gap."
69,the unexpectedly quiescent behavior of inflation in the face of low unemployment in the late 1990s has led economists into major soul-searching about nairu.
70,"for the fed to lean against the wind of output gaps, it has to know what the output gaps are, and that too can become quite tricky as unemployment approaches its desired level."
71,"even if inflation and output are on target, the fed still has to determine what value to use for r*, the equilibrium real federal funds rate."
72,the problem with this approach is that it is only descriptive - fitting the taylor rule only estimates how previous policy-makers might have responded to inflation and unemployment.
73,one approach might be to use the rate on newly-introduced long term indexed bonds as a measure of the equilibrium real interest rate for an economy that saves roughly as much as that of the united states.
74,the saving clause is necessary because in most economies long-term equilibrium real interest rates depend on national saving rates.
75,subtracting a stable price term structure premium then gives an estimate of r*.
76,"since there are long (and perhaps variable) lags in the impact of monetary policy, monetary policy must in principle move well in advance of the inflation and output gaps."
77,"these gaps then have to be forecast, and the forecast in principle must be for a period far enough ahead that monetary policy can act in a timely matter."
78,"this is a strong requirement and one can get misleading policy prescriptions by not looking ahead far enough, as is shown by david small (1996).10 so the taylor rule generally describes monetary policy well in years when policy was relatively successful, and also generally describes how monetary policy may have gotten off track in years when policy was less successful."
79,it gives clear signals when output and inflation are far from their target values.
80,"there are interpretation problems on all the relevant targets - desired inflation, desired output, and the desired equilibrium funds rate."
