,sentence
0,"the federal open market committee (fomc), as you all know, is responsible for overseeing open market operations, which is the principal tool of monetary policy."
1,"it's not fair that we should have to pay the price."""
2,we have also seen sharp drops in home prices.
3,"when home prices were at their peak three years ago, most analysts agreed that housing valuations seemed to be substantially higher than warranted by fundamentals."
4,"however, home prices at the national level are now 18 percent off their peak, with some states, such as california and florida, experiencing declines on the order of 40 percent.1 these declines may have reversed much, or perhaps all, of the earlier overvaluation."
5,expectations that house price declines have not yet reached their trough are probably deterring some prospective homeowners from making purchases and thereby contributing to the current weakness in housing demand.
6,"as house prices boomed in the middle part of this decade, mortgage originators relaxed underwriting standards and extended mortgages with low or no down payments to households with weak credit histories or those that did not fully document their income."
7,"many of these loans had low initial interest rates that reset to market rates after a couple of years, which resulted in a significant increase in the monthly payment."
8,"had house prices continued to rise, many borrowers would have been able to refinance to avoid higher payments and perhaps to extract accumulated home equity to use for future payments."
9,"however, the downturn in house prices meant that many borrowers did not have sufficient equity to refinance."
10,"eventually, investors became unwilling to fund higher-risk mortgages at any price."
11,"in our analysis of loan originations, we found that approximately 60 percent of higher-priced loans went to middle- or higher-income borrowers or neighborhoods, which are populations not targeted by the cra."
12,"additionally, more than 20 percent of the higher-priced loans that were extended in low- to moderate-income areas, or to low- to moderate-income borrowers, were loans originated by lenders not covered by the cra."
13,"in fact, the analysis found that only 6 percent of all higher-priced loans were made by cra-covered lenders to borrowers and neighborhoods targeted by the cra."
14,"in past housing cycles, house prices have tended to fall below the level warranted by fundamentals, presumably as weak market conditions led sellers to make aggressive price cuts."
15,the potential for an overcorrection of house prices in this cycle seems particularly acute given the potential for foreclosures to create a glut of properties for sale.
16,"a high level of foreclosures results in lower prices, and lower prices tend to accelerate the pace of foreclosures."
17,"and, of course, further large declines in house prices would accentuate the broader problems in the macroeconomy and financial system through the channels that i just discussed."
18,"clusters of vacant properties can foster crime, such as vandalism and arson, and studies have shown that they lead to lower house prices throughout the neighborhood.5 municipal governments may have to spend more on maintaining properties and preventing crime just when resources are stretched thin, in part because of the reduced tax revenue associated with lower house prices."
19,fiscal and monetary stimulus directed at improving employment conditions and federal support for housing finance will ultimately strengthen the housing market.
20,"in changing the terms of the mortgage, servicers may start with changing the interest rate or adjusting the maturity to make the payments more affordable, but they also need to consider whether writing down loan principal amounts make sense."
21,minimizing the amount of time that properties remain vacant and maximizing the price at which they are sold will serve the interests of both lenders and the communities.
22,"many servicers are stepping up their efforts to sell their large and growing inventories of reo properties, although setting an appropriate price in the current environment remains difficult."
