,sentence
0,"the list of challenges we face is long and includes fundamental issues such as lender-of-last-resort policies in the modern financial system, the role of central banks in the supervision of the financial sector, and the appropriate role of forward guidance in monetary policy communications."
1,"rather, i will focus primarily on three related issues associated with the zero lower bound (zlb) on nominal interest rates and the nexus between monetary policy and financial stability: first, whether we are moving toward a permanently lower long-run equilibrium real interest rate; second, what steps can be taken to mitigate the constraints imposed by the zlb on the short-term interest rate; and, third, whether and how central banks should incorporate financial stability considerations in the conduct of monetary policy.1 are we moving toward a world with a permanently lower long-run equilibrium real interest rate?"
2,we start with a key question of the day: are we moving toward a world with a permanently lower long-run equilibrium real interest rate?
3,the equilibrium real interest rate--more conveniently known as r*--is the level of the short-term real rate that is consistent with full utilization of resources.
4,"it is often measured as the hypothetical real rate that would prevail in the long-run once all of the shocks affecting the economy die down.2 in terms of the federal reserve's approach to monetary policy, it is the real interest rate at which the economy would settle at full employment and with inflation at 2 percent--provided the economy is not at the zlb."
5,"fundamentally, the balance of saving and investment demands does so."
6,one a priori likely factor is persistent weakness in aggregate demand.
7,"the slowdown of productivity growth, which has been a prominent and deeply concerning feature of the past four years, is another factor reducing r*.6 others have pointed to demographic trends resulting in there being a larger share of the population in age cohorts with high saving rates.7 some have also pointed to high saving rates in many emerging market countries, coupled with a lack of suitable domestic investment opportunities in those countries, as putting downward pressure on rates in advanced economies--the global savings glut hypothesis advanced by ben bernanke and others at the fed about a decade ago.8 whatever the cause, other things being equal, a lower level of the long-run equilibrium real rate suggests that the frequency and duration of future episodes in which monetary policy is constrained by the zlb will be higher than in the past."
8,"moreover, the experience of the past several years in the united states and many other countries has taught us that conducting monetary policy effectively at the zlb is challenging, to say the least.10 and while unconventional policy tools such as forward guidance and asset purchases have been extremely helpful, there are many uncertainties associated with the use of such tools.11 i would note in passing that one possible concern about our unconventional policies has eased recently, as the federal reserve's normalization tools proved effective in raising the federal funds rate following our december meeting."
9,"many of the factors that determine r*, particularly productivity growth, are extremely difficult to forecast."
10,"raising the inflation target: one step that has been proposed by many, including olivier blanchard, is the possibility of raising the target rate of inflation from 2 percent to some higher level."
