,sentence
0,"in the case of the federal reserve, monetary policy is conducted to achieve our statutory objectives of maximum employment and price stability."
1,i will start with the monetary policy responses of the federal reserve and other central banks during the financial crisis.
2,"from the outset, the federal reserve vigorously used its traditional toolkit for managing short-term interest rates."
3,"these swap arrangements pose essentially no risk to the federal reserve: they are unwound (with a fee paid by the central bank drawing on the swap arrangement to the federal reserve) at the exact same exchange rate that applied to the original transaction, they are conducted with major central banks with track records of prudent decisionmaking, and they are secured by the foreign currency provided by those central banks."
4,"with substantial economic slack remaining, these central banks faced the challenge of finding ways to further ease monetary policy."
5,the idea was to put downward pressure on longer-term yields to spur demand and also to encourage some portfolio rebalancing toward riskier assets and loans to the private sector.
6,"in addition to using conventional monetary policy and balance sheet tools to provide monetary accommodation, communication is an important tool used by central banks to enhance the effectiveness of policy."
7,"in august 2011, the committee statement included forward guidance that economic conditions are likely to warrant exceptionally low levels of the federal funds rate at least through mid-2013--a date that was later extended to late 2014--which put further downward pressure on longer-term interest rates."
8,"although the crisis developed in advanced economies, latin american central banks, such as those in brazil, chile, colombia, and mexico, cut policy rates in 2009 as their economies were being hit hard through trade and financial linkages with advanced economies as well as through commodity price channels."
9,"accordingly, as was also the case in emerging asia, the monetary policy stance of several central banks in latin america, such as brazil and chile, diverged from those of advanced economies."
10,"the resulting rise in interest rate differentials, on top of the generally stronger growth in latin america, helped to fuel capital inflows, which, at times, have proved challenging for the policymakers of these economies to manage."
11,"of course, more recently, with intensification of the crisis in europe, some latin american countries, most notably brazil, have again lowered their policy rates in response to concerns about slowing growth."
12,"accordingly, it is imperative for each central bank to have monetary policy tools to appropriately address domestic objectives independent of the actions of other central banks."
