,sentence
0,"my subject is the historically low level of interest rates, a topic not far from the minds of many in this audience and of many others in the united states and all over the world.1 notwithstanding the increase in the federal funds rate last december, the federal funds rate remains at a very low level."
1,"long-term interest rates in many countries are also remarkably low, suggesting that participants in financial markets expect policy rates to remain depressed for years to come."
2,my main objective today will be to present a quantitative assessment of some possible factors behind low interest rates--and also of factors that could contribute to higher interest rates in the future.
3,"now, i am sure that the reaction of many of you may be, ""well, if you and your fed colleagues dislike low interest rates, why not just go ahead and raise them?"
4,"one of my goals today is to convince you that it is not that simple, and that changes in factors over which the federal reserve has little influence--such as technological innovation and demographics--are important factors contributing to both short- and long-term interest rates being so low at present."
5,there are at least three reasons why we should be concerned about such low interest rates.
6,"first, and most worrying, is the possibility that low long-term interest rates are a signal that the economy's long-run growth prospects are dim."
7,"later, i will go into more detail on the link between economic growth and interest rates."
8,one theme that will emerge is that depressed long-term growth prospects put sustained downward pressure on interest rates.
9,"to the extent that low long-term interest rates tell us that the outlook for economic growth is poor, all of us should be very concerned, for--as we all know--economic growth lies at the heart of our nation's, and the world's, future prosperity."
10,a second concern is that low interest rates make the economy more vulnerable to adverse shocks that can put it in a recession.
11,that is the problem of what used to be called the zero lower bound on interest rates.
12,"in light of several countries currently operating with negative interest rates, we now refer not to the zero lower bound, but to the effective lower bound, a number that is close to zero but negative."
13,"operating close to the effective lower bound limits the room for central banks to combat recessions using their conventional interest rate tool--that is, by cutting the policy interest rate."
14,the limitation on monetary policy imposed by low trend interest rates could therefore lead to longer and deeper recessions when the economy is hit by negative shocks.
15,and the third concern is that low interest rates may also threaten financial stability as some investors reach for yield and compressed net interest margins make it harder for some financial institutions to build up capital buffers.
16,"i should say that while this is a reason for concern and bears continual monitoring, the evidence so far does not suggest a heightened threat of financial instability in the post-financial-crisis united states stemming from ultralow interest rates."
17,those are three powerful reasons to prefer interest rates that are higher than current rates.
18,"but, of course, fed interest rates are kept very low at the moment because of the need to maintain aggregate demand at levels that will support the attainment of our dual policy goals of maximum sustainable employment and price stability, defined as the rate of inflation in the price level of personal consumption expenditures (or pce) being at our target level of 2 percent."
19,"that the actual federal funds rate has to be so low for the fed to meet its objectives suggests that the equilibrium interest rate--that is, the federal funds rate that will prevail in the longer run, once cyclical and other transitory factors have played out--has fallen.2 let me turn now to my main focus, namely an assessment of why the equilibrium interest rate is so low."
20,"to frame this discussion, it is useful to think about the real interest rate as the price that equilibrates the economy's supply of saving with the economy's demand for investment."
21,"to explain why interest rates are low, we look for factors that are boosting saving, depressing investment, or both.3 for those of you lucky enough to remember the economics you learned many years ago, we are looking at a point that is on the is curve--the investment-equals-saving curve."
22,"and because we are considering the long-run equilibrium interest rate, we are looking at the interest rate that equilibrates investment and saving when the economy is at full employment, as it is assumed to be in the long run."
23,the economy's growth prospects must be at the top of the list.
24,"among the factors affecting economic growth, gains in productivity and growth of the labor force are particularly important."
25,"third, investment has been weak in recent years, especially given the low levels of interest rates."
26,"fourth and finally, developments abroad, notably a slowing in the trend pace of foreign economic growth, may be affecting u.s. interest rates."
27,"to assess the empirical importance of these factors in explaining low long-run equilibrium interest rates, i will rely heavily on simulations that the board of governors' staff have run with one of our main econometric models, the frb/us model."
28,"going through the four major forces i just mentioned, i will look first at the effect that slower trend economic growth, both on account of the decline in productivity growth as well as lower labor force growth, may be having on interest rates."
29,"starting with productivity, gains in labor productivity have been meager in recent years."
30,"one broad measure of business-sector productivity has risen only 1-1/4 percent per year over the past 10 years in the united states and only 1/2 percent, on average, over the past 5 years."
31,"by contrast, over the 30 years from 1976 to 2005, productivity rose a bit more than 2 percent per year."
32,"although the jury is still out on what is behind the latest slowdown in productivity gains, prominent scholars such as robert gordon and john fernald suggest that smaller increases in productivity are the result of a slowdown in innovation that is likely to persist for some time.4 lower long-run trend productivity growth, and thus lower trend output growth, affects the balance between saving and investment through a variety of channels."
33,"a slower pace of innovation means that there will be fewer profitable opportunities in which to invest, which will tend to push down investment demand."
34,"lower productivity growth also reduces the future income prospects of households, lowering their consumption spending today and boosting their demand for savings."
35,"thus, slower productivity growth implies both lower investment and higher savings, both of which tend to push down interest rates.5 in addition to a slower pace of innovation, it is also likely that demographic changes will weigh on u.s. economic growth in the years ahead, as they have in the recent past."
36,"according to some estimates, the effects of this population aging will trim about 1/4 percentage point from labor force growth in coming years.6 lower trend increases in productivity and slower labor force growth imply lower overall economic growth in the years ahead."
37,"this view is consistent with the most recent summary of economic projections of the fomc, in which the median value for the rate of growth in real gross domestic product (gdp) in the longer run is just 1-3/4 percent, compared with an average growth rate from 1990 to 2005 of around 3 percent.7 we can use simulations of the frb/us model to infer the consequences of such a slowdown in longer-run gdp growth for the equilibrium federal funds rate."
38,"in addition to its effects on labor force growth, the aging of the population is likely to boost aggregate household saving."
39,"this increase is because the ranks of those approaching retirement in the united states (and in other advanced economies) are growing, and that group typically has above-average saving rates.9 one recent study by federal reserve economists suggests that population aging--through its effects on saving--could be pushing down the longer-run equilibrium federal funds rate relative to its level in the 1980s by as much as 75 basis points.10 in addition to slower growth and demographic changes, a third factor that may be pushing down interest rates in the united states is weak investment."
40,"analysis with the frb/us model suggests that, given how low interest rates have been in recent years, investment should have been considerably higher in the past couple of years."
41,another possibility is that the economy is simply less capital intensive than it was in earlier decades.11 fourth on my list are developments abroad: many of the factors depressing u.s. interest rates have also been working to lower foreign interest rates.
