,sentence
0,"nevertheless, in the context of central banking, the modern science of monetary policy indicates that a discretionary approach can lead to poor economic outcomes.1 therefore, in my remarks today, i would like to explain how a commitment to keeping inflation low and stable can help foster the stability of economic activity as well as the stability of prices."
1,i will then illustrate these conceptual principles by considering the experiences of other central banks that have adopted explicit numerical inflation objectives.
2,"as usual, these remarks reflect only my own views and are not intended to reflect those of the federal open market committee or of anyone else associated with the federal reserve system.2 pitfalls of discretionary monetary policy starting in the 1970s, the economics profession began to recognize that the evolution of economic activity and inflation--and hence the design of optimal monetary policy--depends crucially on how households, firms, and financial market investors form their expectations regarding the future course of policy.3 this recognition of the central role of expectations in macroeconomic outcomes led to the discovery of the time-inconsistency problem, a concept that sounds highfalutin but is actually quite intuitive.4 this problem arises whenever the possibility of short-run gains creates a temptation to renege on an existing plan, even though following that plan would produce a better outcome over the longer run."
3,"the time-inconsistency problem arises in the context of monetary policy, because there is a temptation to give a short-run boost to economic output and employment by pursuing a course of policy that is more expansionary than firms or workers had initially expected.5 nevertheless, if the economy is already at full employment, then this boost is merely transitory: as economic activity rises above its sustainable level, wages and prices begin to rise, and the private sector's inflation expectations start to pick up."
4,"of course, the central bank must eventually remove the policy stimulus to avoid a continuous upward spiral of inflation."
5,"at that point, economic activity drops back to a sustainable level."
6,"however, inflation settles in at a permanently higher rate because prospects of future monetary expansions become embedded in expectations, and hence in wage and price adjustments, and the higher average inflation rate generates undesirable economic distortions.6 thus, failing to address the time-inconsistency problem poses the risk of ending up with a higher average inflation rate, with detrimental long-run consequences for economic efficiency and the general standard of living."
7,"similarly, discretionary monetary policy, even though well intended, can lead to poor economic outcomes."
8,"the answer is to establish a firm commitment to a nominal anchor--that is, to ensure that inflation remains low and stable over time."
9,"in a speech that i gave last week, i highlighted the merits of specifying an inflation objective in terms of a specific numerical value.7 with an explicit numerical inflation objective, the central bank's strategy is aimed at keeping economic activity close to a sustainable growth path and at maintaining a low and stable inflation rate."
10,such a commitment ensures that the central bank resists the temptation to pursue short-run expansionary policies that are inconsistent with the long-run goals of price stability and maximum sustainable employment.
11,a strong commitment to an explicit numerical inflation objective has other significant benefits.
12,"first, the long-run inflation expectations of households and firms are a key factor in determining the actual behavior of inflation.8 in the absence of a firm nominal anchor, these expectations may wander over time as the private sector revises its assessment of the rate at which inflation is likely to settle down, and those movements in long-run inflation expectations can generate pressure on the current inflation rate."
13,"thus, by establishing a transparent and credible commitment to a specific numerical objective, monetary policy can provide a firm anchor for long-run inflation expectations, avoiding such pressures and thereby directly contributing to the objective of low and stable inflation."
14,"moreover, such a commitment can play an important role in minimizing the risk of â€œinflation scaresâ€--that is, episodes in which longer-term inflation expectations jump sharply in response to specific macroeconomic developments or monetary policy actions.9 second, as i emphasized in a speech in late february, establishing a firm commitment to a nominal anchor can help stabilize output and employment.10 specifically, to counter a contractionary demand shock, the monetary authorities need to reduce the short-run nominal interest rate; however, the effectiveness of such a policy action may be hindered if long-run inflation expectations are not firmly anchored."
15,"for example, if the private sector becomes less certain about the longer-run inflation outlook, then an increase in the inflation risk premium could boost longer-term interest rates by more than the increase in expected inflation."
16,the higher inflation risk premium would place upward pressure on the real costs of long-term financing for households and businesses (whose debt contracts are almost always expressed in nominal terms) and hence might partially offset the direct monetary stimulus.
17,"thus, a central bank commitment that firmly anchors long-run inflation expectations can make an important contribution to the effectiveness of the central bankâ€™s actions aimed at stabilizing economic activity in the face of adverse demand shocks."
18,"third, a strong commitment to an explicit inflation objective provides the central bank with greater flexibility to respond decisively to adverse demand shocks."
19,"such a commitment helps ensure that an aggressive policy easing is not misinterpreted as signaling a shift in the central bank's inflation objective, and thereby minimizes the possibility that inflation expectations could move upward and lead to a rise in actual inflation."
20,"a strong nominal anchor can be especially valuable in periods of financial market stress; at such times, prompt and decisive policy action may be required to prevent the financial market disruption from causing a severe contraction in economic activity that could further exacerbate uncertainty and financial market stress, leading to a further deterioration in macroeconomic activity, and so on.11 thus, by providing the central bank with greater flexibility in mitigating the risk of such an adverse feedback loop, the strong commitment to an explicit inflation objective can play an important role in promoting financial stability as well as the stability of economic activity and inflation."
21,"fourth, a strong nominal anchor can help minimize the effects of an adverse cost shock, such as a persistent rise in the price of energy."
22,"generally speaking, such shocks tend to result in weaker economic activity as well as higher inflation."
23,"however, when longer-term inflation expectations are firmly anchored, an adverse cost shock is likely to have only transitory effects on actual inflation; hence, there may be no need to raise interest rates aggressively to keep inflation from moving upward."
24,"thus, the commitment to a nominal anchor can help reduce output and employment fluctuations that impose unnecessary hardship on workers and, more broadly, the economy."
25,the bottom line is that a transparent and credible commitment to an explicit numerical inflation objective can provide significant benefits in facilitating the central bank's task of stabilizing both economic activity and inflation as well as fostering the stability of the financial system.
26,the public announcement of an explicit numerical inflation objective increases the accountability of a central bank and therefore promotes the monetary authority's commitment to delivering low and stable inflation.
27,"""12 the credibility of the central bank may rise over time as the public comes to appreciate its success in delivering inflation outcomes consistent with its stated numerical objective."
28,"similarly, the temptation to pursue policy actions inconsistent with the objective--and hence renege on its commitment--may be diminished, because large or persistent deviations of inflation from the stated goal would be observed by the public and thus would be more likely to be called into question."
29,"as i argued in a speech last week, accountability is further enhanced if the inflation objective is stated as a numerical value rather than a range or comfort zone.13 but couldn't a numerical inflation objective be easily changed at the whim of the central bank or the government?"
30,"the time-inconsistency problem could then rear its ugly head, because raising the numerical inflation objective could be used to justify more expansionary monetary policy to generate higher employment and output in the short run."
31,"although this temptation to renege on keeping inflation low and stable might be present, the transparency of a public change in the numerical inflation objective, which will subject it to public scrutiny and debate, makes it much harder to engage in such opportunistic behavior."
32,"unless an adjustment of the explicit inflation objective is perceived to be driven by analytical considerations, it will be viewed as violating the public's trust."
33,"the resulting loss of credibility on the part of the central bank (or the government) could be devastating; hence, there are strong incentives not to change the inflation objective absent sound technical reasons for doing so."
34,"indeed, adjustments to the numerical inflation objective or the inflation measure have rarely occurred in practice, and those adjustments have been consistent with clear scientific reasoning.14 however, two important communication challenges arise in establishing a firm commitment to an explicit numerical inflation objective."
35,"first, a central bank must make clear that this commitment should not be regarded as implying that the central bank will continuously maintain inflation at the specified rate or even that the inflation rate will always return to that rate over a fixed time horizon, in the same way that one might pledge to lose 20 pounds in the next six or nine months."
36,"given that every economy is constantly buffeted by various shocks, it is generally neither feasible nor desirable to try to keep inflation constant at some specific level."
37,"thus, a commitment to keep inflation low and stable should be interpreted in a probabilistic sense--that is, policy will act in a manner that keeps inflation close to the inflation objective on average over time, and unusually large shocks may result in more persistent deviations from this objective."
38,"a second challenge stems from the fact that the optimal monetary policy under commitment to an inflation objective is oriented toward minimizing variability in the real economy as well as keeping inflation low and stable.15 as a consequence, when a given shock causes inflation to deviate significantly from the numerical objective, the central bank must communicate how its policy strategy will bring inflation back to this rate within a reasonable timeframe and how this strategy will minimize fluctuations in output and employment over that horizon.16 for example, it is generally desirable to reduce inflation gradually following an adverse cost shock in order to alleviate the contractionary effects on the real economy."
