,sentence
0,"the evolution of interest rate risk management in the united states is a great illustration of how an enterprise-wide approach can help institutions customize products that better serve customers, set prices to reflect risk exposures and attain profit targets, and ensure that corporate earnings contributions are met."
1,"financial institutions found that, to meet market interest rates, they had to pay higher rates of interest on deposits than they were receiving on loans."
2,"as a banker, i went through that period in 1980 when the popular new six-month cds that were booked in march, at annualized interest rates of around 15 percent, were funding loans at a negative carry when the prime rate fell to 11 percent by august."
3,one of the first challenges bankers faced in this environment was developing the information and analytical systems needed to manage the institution's overall interest rate sensitivity.
4,"further, the management committees responsible for interest rate risk changed."
5,"the industry turned to new securitization techniques to pool mortgages and remove the interest rate risk from balance sheets, techniques that eventually expanded to other loan types as well."
6,"interest rate derivatives, structured investment securities, and callable debt have allowed financial institutions to meet customer demands more effectively while managing the liquidity and interest rate risk exposures those relationships entail."
7,"according to a global survey of governance at financial institutions conducted by pricewaterhousecoopers (and reported in april), one of the reasons financial institutions are not making the grade is that they equate effective governance with meeting the demands of regulators and legislators, without recognizing that sound governance is also good for business.1 in other words, they tend to look at this as another compliance exercise."
8,"as a result, loans are priced better to reflect their varying levels of risk, they are syndicated and securitized to mitigate lenders' risk, and credit derivatives have been created to limit credit-risk exposures that are retained."
9,this consultative paper focuses on credit derivatives and related transactions--themselves an outgrowth of better risk measurement--and is open to public comment through january 2005.
10,"it documents the remarkable growth and innovation in these credit products, with aggregate notional value of $2.3 trillion and with about 1,200 regularly traded reference entities or ""names."""
11,"the paper emphasizes that much more growth is likely, because these products are still in the early phases of their life cycle, and that the most important issue now facing market participants is the continuing development of their risk measurement and management capabilities."
12,"without observable market prices and sound valuation approaches, fair value measurements are difficult to determine, verify, and audit."
