,sentence
0,then i will turn to the implications for monetary policy.
1,"the economic outlook the economic recovery that began in the middle of 2009 appears to have strengthened in recent months, although, to date, growth has not been fast enough to bring about a significant improvement in the job market."
2,but economic growth slowed significantly last spring as the impetus from inventory building and fiscal stimulus diminished and as europe's debt problems roiled global financial markets.
3,"businesses' investments in new equipment and software grew robustly over most of last year, as firms replaced aging equipment and as the demand for their products and services expanded."
4,"in contrast, in the housing sector, the overhang of vacant and foreclosed homes continues to weigh heavily on both home prices and residential construction."
5,"overall, however, improving household and business confidence, accommodative monetary policy, and more-supportive financial conditions, including an apparent increase in the willingness of banks to make loans, seems likely to lead to a more rapid pace of economic recovery in 2011 than we saw last year."
6,"while indicators of spending and production have, on balance, been encouraging, the job market has improved only slowly."
7,"following the loss of about 8â€‘1/2 million jobs in 2008 and 2009, private-sector employment showed gains in 2010."
8,"however, these gains were barely sufficient to accommodate the inflow of recent graduates and other new entrants to the labor force and, therefore, not enough to significantly reduce the overall unemployment rate."
9,"recent data do provide some grounds for optimism on the employment front; for example, initial claims for unemployment insurance have generally been trending down, and indicators of job openings and firms' hiring plans have improved."
10,"even so, with output growth likely to be moderate for awhile and with employers reportedly still reluctant to add to their payrolls, it will be several years before the unemployment rate has returned to a more normal level."
11,"on the inflation front, we have recently seen significant increases in some highly visible prices, notably for gasoline."
12,"indeed, prices of many commodities have risen lately, largely as a result of the very strong demand from fast-growing emerging market economies, coupled, in some cases, with constraints on supply."
13,"nevertheless, overall inflation remains quite low: over the 12 months ending in december, prices for all the goods and services purchased by households increased by only 1.2 percent, down from 2.4 percent over the prior 12 months.1 to assess underlying trends in inflation, economists also follow several alternative measures of inflation; one such measure is so-called core inflation, which excludes the more volatile food and energy components and therefore can be a better predictor of where overall inflation is headed."
14,"core inflation was only 0.7 percent in 2010, compared with around 2-1/2 percent in 2007, the year before the recession began."
15,"wage growth has slowed as well, with average hourly earnings increasing only 1.8 percent last year."
16,"these downward trends in wage and price inflation are not surprising, given the substantial slack in the economy."
17,"monetary policy in sum, although economic growth will probably increase this year, we expect the unemployment rate to remain stubbornly above, and inflation to remain persistently below, the levels that federal reserve policymakers have judged to be consistent over the longer term with our mandate from the congress to foster maximum employment and price stability."
