,sentence
0,"with a firming of monetary policy by the federal reserve widely expected, they built large short positions in long-term debt instruments in anticipation of the increase in bond yields that has been historically associated with a rising federal funds rate."
1,"even in emerging economies, whose history has been too often marked by inflationary imbalances and unstable exchange rates, access to longer-term finance has improved."
2,* * * a number of hypotheses have been offered as explanations of this remarkable worldwide environment of low long-term interest rates.
3,this demand for increasingly longer-term obligations is evident in the favorable reception given the fifty-year-maturity bonds recently issued by france and the united kingdom.
4,"a final hypothesis takes as its starting point the breakup of the soviet union and the integration of china and india into the global trading market, developments that have permitted more of the world's lower-cost productive capacity to be tapped to satisfy global demands for goods and services."
5,"the enlargement of global markets for goods, services, and finance has contributed importantly to the favorable inflation performance that we are witnessing in so many countries."
6,"that improved performance has doubtless contributed to lower inflation-related risk premiums, and the lowering of these premiums is reflected in significant declines in nominal and real long-term rates."
7,"although this explanation contributes to an understanding of the past decade, i do not believe it explains the decline of long-term interest rates over the past year despite rising short-term rates."
8,"to meet this demand, hedge fund managers are devising increasingly more complex trading strategies to exploit perceived arbitrage opportunities, which are judged--in many cases erroneously--to offer excess rates of return."
9,this effort is particularly evident in the pronounced growth and increasing complexity of collateralized debt obligations.
10,"although collateralized debt obligations are a powerful tool for enhancing risk management by separating idiosyncratic risks from systematic risks, the models used to price and hedge these instruments are just beginning to be tested."
