,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednowâ„ service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech pdf please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"from there, i will discuss my views on monetary policy, including the new long-run monetary policy strategy recently announced by the federal open market committee (fomc)."
3,the momentum is feeding into many private-sector forecasts that suggest prospects are good for strong economic growth in the united states and other advanced economies over the rest of this year and next.
4,"incomes and employment are likely to lag below pre-covid event levels for some time, which would put stress on the finances of many families."
5,"these closures may lead to some longer-term scarring of the economy through lower investment, reduced capacity, and long-term unemployment leading some to drop out of the labor force altogether."
6,the historic collapse in economic activity in march and april will take time to reverse.
7,"for example, the census bureau reports that applications by people seeking to start new businesses have surged this summer.2 the median of projections for 2020 by fomc participants in september showed that both gross domestic product (gdp) and inflation had been revised up significantly from the median in the june projections.3 i expect that robust gdp growth over the rest of this year and in 2021 will lead to strong employment gains and move inflation closer to 2 percent."
8,"turning now to the labor market, unemployment was still at 8.4 percent in august and the labor force participation rate still down significantly from february."
9,"but the act's unemployment provisions have expired, and most of the businesses that received paycheck protection program (ppp) loans report that they have exhausted those funds.4 in addition, one area where increased understanding of the disease has, in many places, not led to general changes in practice is in the widespread school closures this fall."
10,"although still unacceptably high, an 8.4 percent unemployment rate represents a considerable improvement from 14.7 percent in april and is already much lower than many thought possible this year.5 by comparison, after the onset of the great recession, it took more than two years to reduce unemployment from the peak of 10 percent to 8.4 percent."
11,"however, some indicators point to slower improvement in the job market going forward."
12,"like employment, consumer spending has been much stronger than expected, even though spending on travel and many other categories of in-person services remains depressed."
13,"retail sales were extremely strong from may through august, driven by demand for consumer durables such as automobiles, furniture, and home improvement."
14,the strength in the consumer and housing sectors is being supported by fed action to lower interest rates and support credit availability for creditworthy borrowers.
15,"in addition, the recent high rate of household savings likely represents a significant source of pent-up demand."
16,"since then, vacancy rates have risen significantly and rents have fallen sharply, putting at risk the high valuations that our may financial stability report flagged as a vulnerability.10 the sharp decrease in output and employment, as well as continued slack in the economy, have put downward pressure on wages and the prices of goods and services affected by the covid event."
17,the 12-month increase in the price index for personal consumption expenditures (pce) dropped to about 0.5 percent in april.
18,"although the recovery since then has helped prices retrace some of those declines, pce inflation was still only 1 percent for the 12 months ended in july and is likely to end 2020 well below our 2 percent longer-run target.11 indicators of future inflation do not point to rapid acceleration."
19,"market measures of inflation expectations decreased sharply earlier this year before recovering to their previous levels recently, and inflation expectations in some surveys of professional forecasters have ticked down."
20,the committee will be closely watching for a further recovery of inflation and signs that inflation expectations remain well anchored as we set monetary policy.
21,"monetary policy, short term and longer term in the near term, with both employment and inflation significantly short of the fomc's economic goals, the prescription is for a sustained aggressive use of monetary policy to support the economy."
22,"taking a step back, beginning in 2019, the fomc undertook a public review of the conceptual framework for how we approach monetary policy."
23,"and last month, the fomc updated its statement on longer-run goals and monetary policy strategy, which i will call the ""consensus statement."
24,i believe the new consensus statement lays out a strategy that is suited to the demands of setting monetary policy in our constantly changing economy.
25,"first, over the past two decades, the prevailing level of interest rates in many advanced economies has declined, leaving central bankers with less room to cut interest rates when the economy slows."
26,"in addition, experience over the past few decades has shown us that the traditionally strong relationship between unemployment and inflation has weakened, perhaps considerably.15 we saw this weakening relationship in the united states, as the robust expansion before the covid event led to historic and broad-based labor market gains."
27,"not only did the unemployment rate drop to long-time lows, but the wages of low- and moderate-income workers also accelerated, and unemployment rates for historically disadvantaged groups fell to record lows."
28,"yet inflation continued to run modestly below our symmetric 2 percent target, for almost the entire period, and long-term interest rates remained very low by historical standards.16 this recent experience in the united states, which has also played out elsewhere, has led to a growing consensus in the economics profession that the relationship between unemployment and inflationâ€”commonly known as the phillips curveâ€”has flattened."
29,"therefore, given the considerable benefits that we observed when unemployment fell to very low levels in recent years, the committee determined that a low unemployment rate, unless accompanied by worrisome developments in inflation or other risks that could impede the attainment of our goals, would not necessitate a policy response."
30,"we capture this change in the revised consensus statement by tying future policy decisions to ""shortfalls of employment from its maximum level"" rather than to ""deviations"" from the maximum level as in the previous statement."
31,"the new framework statement also highlights that the maximum level of employment is a broad-based and inclusive goal, and it reiterates that the committee will review a wide range of indicatorsâ€”not just the unemployment rateâ€”in its assessments of that level."
