,sentence
0,"i will begin with a progress report on the broad public review my federal reserve colleagues and i are conducting of the strategy, tools, and communication practices we use to achieve the objectives congress has assigned to us by lawâ€”maximum employment and price stability, or the dual mandate."
1,then i will discuss the outlook for the u.s. economy and monetary policy.
2,but real accountability demands more of us than clear explanation: we must listen.
3,"with unemployment low, the economy growing, and inflation near our symmetric 2 percent objective, this is a good time to undertake such a review."
4,another factor motivating the review is that the challenges of monetary policymaking have changed in a fundamental way in recent years.
5,"interest rates are lower than in the past, and likely to remain so."
6,"the persistence of lower rates means that, when the economy turns down, interest rates will more likely fall close to zeroâ€”their effective lower bound (elb)."
7,scholars at the chicago event offered a range of views on how well our monetary policy tools have effectively promoted our dual mandate.
8,we learned more about cutting-edge ways to measure job market conditions.
9,we heard the latest perspectives on what financial and trade links with the rest of the world mean for the conduct of monetary policy.
10,we heard scholarly views on the interplay between monetary policy and financial stability.
11,"we heard of companies, communities, and schools working together to bring employers the productive workers they needâ€”and of employers working creatively to structure jobs so that employees can do their jobs while coping with the demands of family and life beyond the workplace."
12,"the questions we are confronting about monetary policymaking and communication, particularly those relating to the elb, are difficult ones that have grown in urgency over the past two decades."
13,"that is why it is so important that we actively seek opinions, ideas, and critiques from people throughout the economy to refine our understanding of how best to use the monetary policy powers congress has granted us."
14,"in the meantime, anyone who is interested in learning more can find information on the federal reserve board's website.1 let me turn now from the longer-term issues that are the focus of the review to the nearer-term outlook for the economy and for monetary policy."
15,"solid fundamentals are supporting continued growth and strong job creation, keeping the unemployment rate near historic lows."
16,"although inflation has been running somewhat below our symmetric 2 percent objective, we have expected it to pick up, supported by solid growth and a strong job market."
17,"along with this favorable picture, we have been mindful of some ongoing crosscurrents, including trade developments and concerns about global growth."
18,"against the backdrop of heightened uncertainties, the baseline outlook of my fomc colleagues, like that of many other forecasters, remains favorable, with unemployment remaining near historic lows."
19,"inflation is expected to return to 2 percent over time, but at a somewhat slower pace than we foresaw earlier in the year."
20,"last week, my fomc colleagues and i held our regular meeting to assess the stance of monetary policy."
21,"we now state that the committee will closely monitor the implications of incoming information for the economic outlook and will act as appropriate to sustain the expansion, with a strong labor market and inflation near its symmetric 2 percent objective."
22,but we are also mindful that monetary policy should not overreact to any individual data point or short-term swing in sentiment.
