,sentence
0,last week's strong jobs report provided reassurance that employment has continued to expand at a healthy pace.
1,"the unemployment rate remains near a 50-year low, wages are growing at a moderate pace, the percentage of prime-age adults who are employed is close to its pre-crisis peak, and claims have been hovering around historic lows."
2,"furthermore, financial conditions overall remain quite supportive of continued employment and output growth."
3,"over the past year, inflation has fallen short of the federal reserve's 2 percent objective, and that has been the case more often than not in recent years."
4,"on the one hand, that means the economy can continue to grow without pushing inflation too high."
5,"on the other hand, inflation that runs too low for long periods can pose difficult challenges."
6,below-target inflation reduces the amount of room the federal reserve has to cut the federal funds rate to cushion the economy from negative developments.
7,"and it could lead people to lower their expectations for future inflation, which in turn could lead to an increasing shortfall of inflation from our objective.1 indeed, some indicators of longer-run inflation expectations have been on the soft side in recent months."
8,"putting all of the pieces together, it appears the economy has been doing well so far this year, bolstered by confident consumers and a strong job market."
9,"and after fluctuations earlier in the year, financial markets currently appear supportive of growth, with borrowing rates low and the stock market at all-time highs."
10,"while the modal outlook is solid, the downside risks, if they materialize, could weigh on economic activity."
11,taking into account the downside risks at a time when inflation is on the soft side would argue for softening the expected path of monetary policy according to basic principles of risk management.
12,the area's unemployment rate is close to its lowest level in the past 40 years.
