,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"january 17, 2007 enterprise risk management and mortgage lending governor frederic s. mishkin at the forecasterâ€™s club of new york, new york, new york share over the past ten years, we have seen extraordinary run-ups in house prices."
3,"from 1996 to the present, nominal house prices in the united states have doubled, rising at a 7-1/4 percent annual rate.1 over the past five years, the rise even accelerated to an annual average increase of 8-3/4 percent."
4,"for example, australia, denmark, france, ireland, new zealand, spain, sweden, and the united kingdom have had even higher rates of house price appreciation in recent years."
5,"although increases in house price have recently moderated in some countries, they still are very high relative to rents."
6,"furthermore, with the exception of germany and japan, the ratios of house prices to disposable income in many countries are greater than what would have been predicted on the basis of their trends."
7,"because prices of homes, like other asset prices, are inherently forward looking, it is extremely hard to say whether they are above their fundamental value."
8,"nevertheless, when asset prices increase explosively, concern always arises that a bubble may be developing and that its bursting might lead to a sharp fall in prices that could severely damage the economy."
9,this concern has led to an active debate among monetary policy makers around the world on the appropriate reaction to the run-ups in house prices that we have recently seen in many markets: should central banks raise interest rates?
10,and how should they prepare themselves to react if housing prices decline?
11,"home prices, like other asset prices, have important effects on output and inflation."
12,home prices affect the economy in two primary ways.
13,"that expectation boosts demand for homes, which stimulates new construction and aggregate demand."
14,"of course, the sustained rise in prices can simultaneously sow the seeds of a market correction by making houses progressively less affordable relative to income, thereby limiting the demand for them and restraining additional construction."
