,sentence
0,this paper argues that the extraordinary response to the global financial crisis brought about a conflict between debt management and monetary policy that should have been avoided through collaboration.
1,the paper proposes a regime in which the treasury and the fed would cooperate around debt management at all times and would fully collaborate in the case in which the monetary policy rate is pinned at the zero lower bound.
2,"first, the literature on financial stability and monetary policy is still in its infancy."
3,there is no consensus that monetary policy (or debt management policy) should assume the kinds of roles assigned by the authors.
4,"my starting point would be that the federal open market committee did what it thought was appropriate ex ante to return the economy to full employment and stable prices, taking treasury decisions concerning debt management as exogenous."
5,my view is that it is quite difficult to explain the observed effects of lsaps on asset prices without reference to these other channels.
6,"the lsaps tripled the federal reserve's share of outstanding 10-year duration, from 12 percent to 36 percent, and had quite significant effects on the prices of financial assets."
7,the independence of the federal reserve's monetary policy is highly valuable to society.
8,there is considerable evidence that monetary policy independence leads to better macroeconomic outcomes.
9,"any active collaboration between debt management and monetary policy, even in a crisis, would risk calling into question that independence."
10,the period after the second world war during which debt management imposed requirements upon monetary policy was marked by strains between the treasury and the fed and less than full independence for monetary policy.
