,sentence
0,"today, i will offer some reflections on factors holding back the recovery in advanced economies, the contribution that emerging asia can make in boosting global growth, and the challenges facing japan."
1,"the recovery from the global recession of emerging market economies, especially in asia, has been more robust, but even these economies are slowing in the face of weak global demand, and they would benefit from further progress toward a more balanced model of growth led by domestic demand."
2,"this research finds that for the advanced economies--especially europe and the united states--the growth in output has been somewhat weaker than past history would have suggested, even accounting for the depth and duration of the last downturn."
3,"although monetary policy has been highly accommodative, the pace of fiscal consolidation in europe and the united states has been much greater during this recovery than is typical following severe recessions."
4,"in the united states, spillovers from europe and a still-depressed housing market also help account for our tepid recovery and elevated unemployment."
5,"the role of emerging asia in contrast to the advanced economies, emerging market economies, particularly in asia, recovered sharply from the global downturn, in part by using countercyclical fiscal and monetary policies to bolster domestic demand."
6,"exports to china from other countries in the region have also weakened, partly because of the unwinding of china's earlier stimulus programs, but also because china's exports to the advanced economies have slowed, thus lowering its demand for imported parts and components."
7,"for the moment, emerging asia is offsetting weakness in external demand through accommodative monetary and fiscal policies."
8,"but ultimately, it would be desirable, both for the region and for the global economy, if emerging asia were able to rely less on temporary policy stimulus and more on a fundamental rebalancing of growth toward domestic demand."
9,greater reliance on domestic demand would not only help shield asia's economic growth from the weakness in the advanced economies; it would also boost the well-being of its citizens by enabling them to consume a greater share of the output they produce.
10,"moreover, transforming emerging asia into an independent engine of global growth would put the global economy on a much surer footing, thus helping to achieve the group of twenty nations' commitment to strong, sustainable, and balanced growth."
11,"like other asian economies, japan shares a history of current account surpluses and export-dependent growth."
12,"like its neighbors, japan will need to look for alternative engines of growth."
13,"japanese government spending helped propel the economy's bounceback from recession, but it has also added to public debt, which the international monetary fund now projects will rise to 237 percent of gross domestic product (gdp) this year, the largest among the major advanced economies.2 along with this high debt, aging of the population and slow gdp growth pose important concerns for fiscal sustainability."
14,"to date, the savings of japanese household and firms have been more than enough to finance the government deficit; indeed, interest rates on government debt have fallen to near record lows."
15,"accordingly, japan, like the united states, has the scope to carry out fiscal consolidation plans that address long-run sustainability issues without endangering near-term growth prospects."
16,"currently, policymakers in both japan and the united states face the challenge of designing policies that provide a credible commitment to medium-term deficit reduction without disrupting the fragile recovery."
17,"japan would also benefit from measures to increase its potential growth, which is generally estimated to have fallen to less than 1 percent and could decline further as population aging progresses."
18,"it is widely believed that easing regulations could promote faster productivity growth, particularly in the services sector."
19,"higher employment and faster productivity gains would help to boost economic activity, enhance fiscal sustainability, and restore japan's contributions to global economic growth."
20,conclusion growth in the advanced economies is still hampered by critical challenges and full recovery is likely to take several years.
21,"emerging market economies, particularly in asia, have performed better, but both they and the global economy more generally would benefit by further rebalancing of their growth toward domestic demand."
22,"japan initially bounced back more quickly than other advanced economies from the global financial crisis, but its growth has slowed recently, and it also faces serious fiscal and structural challenges."
