,sentence
0,"as those who have been following the academic and policy debates know, there are significant, ongoing disagreements concerning the roles of various factors contributing to the rapid growth of the shadow banking system, the precise dynamics of the runs in 2007 and 2008, and the relative social utility of some elements of this system."
1,"but it seems reasonably clear that both a rise in the demand by investors for safe, liquid assets as tools for precautionary or transactional liquidity and a rise in demand for short-term financing by certain borrowers--notably financial intermediaries looking to fund longer-term assets--played important, probably reciprocally reinforcing roles."
2,"examples of investor demand for safe, liquid assets are not hard to identify."
3,"some of these reserves were undoubtedly built up as a precautionary measure in light of the financial problems in emerging markets during the late 1990s, while others are attendant to policies of managed exchange rates."
4,"this official sector demand for safe assets was largely if not entirely focused on u.s. government securities, rather than cash equivalents."
5,"but this source of demand absorbed roughly 80 percent of the increase in u.s. treasury and agency securities over the four-year period, potentially crowding out other investors and thereby increasing their demand for cash equivalents that appeared to be of comparable safety and liquidity."
6,"a second source of demand has been nonfinancial firms, which responded to the market disruptions associated with defaults by enron and other firms more than a decade ago by boosting their holdings of cash."
7,a third source of demand for cash equivalents resulted from the adoption of more elaborate investment strategies by many institutional investors.
8,"moreover, of course, as the amount of assets under professional management increased, the demand for safe, liquid investments also inevitably increased, since intermediaries need a place to park funds that are awaiting investment or needed to meet unexpected withdrawals."
9,"the growing demand for safe and liquid assets was met largely by the shadow banking system's creation of assets that were seemingly safe and seemingly liquid.1 new varieties of shadow-banking activities were created, some pre-existing types grew larger, and the shadow banking system became much more internationalized."
10,money market funds aim to maintain a stable net asset value of one dollar per share and to meet redemption requests upon demand.
11,"to the extent that this borrowing appeared riskless to lenders, broker-dealers were potential suppliers through triparty repos of the safe, liquid assets that were in such demand."
12,"my third example of a funding channel characterized by tacit credit support is the securities lending market, which is driven in large part by demand for securities by financial institutions wanting to establish short positions or needing collateral to support other transactions."
13,"shaping a regulatory response ideally, a regulatory response to the shadow banking system would be grounded in a full understanding of the dynamics that drove its rapid growth, the social utility of its intermediation activities, and the risks they create."
