,sentence
0,"this seminar has also fostered a stronger sense of community among central banks, whose interactions undergird the global financial system.1 i will talk today about an issue that currently confronts almost all central banks: historically low interest rates."
1,"ultralow interest rates have not been limited to the short end of the yield curve, which is most directly affected by monetary policy."
2,figure 2 shows that longer-term interest rates--which embed market participants' expectations of where real short-term rates and inflation are likely to be in the future--have also been exceptionally low.
3,"the low interest rate environment presents us with four key questions: (1) are ultralow interest rates part of the so-called new normal for the global economy, or are they mostly transitory?"
4,"(2) how concerned should we be, if at all, about the current interest rate environment?"
5,(3) what determines the level of interest rates over the longer run?
6,(4) what can policymakers do about chronically low interest rates?
7,the fact that interest rates have remained so low in the united states over the past eight years--well into the recovery from the severe strains of the great recession--suggests that ultralow rates may reflect more than just cyclical forces.
8,here is a simple observation that illustrates this point: the unemployment rate in the united states has dropped from a peak of 10 percent in the aftermath of the great recession to just 4.9 percent today.
9,"yet, over the same period, yields on nominal and inflation-indexed 10-year u.s. treasury securities have fallen around 180 basis points and 140 basis points, respectively."
10,"knut wicksell, the great swedish economist, emphasized the concept of an equilibrium level of interest rates in his influential work."
11,"in his 1898 book, interest and prices, he wrote that ""there is a certain level of the average rate of interest which is such that the general level of prices has no tendency to move either upwards or downwards."
12,"""2 in modern language, this level of the interest rate is usually referred to as the natural rate of interest."
13,"applying wicksell's insights to the circumstances we face today, the fact that both inflation and interest rates have remained very low over the past several years suggests that our current interest rate environment may well reflect, at least in part, a very low level of the natural rate of interest."
14,"if we knew the natural rate precisely, conducting monetary policy would be relatively straightforward."
15,"central bankers could easily assess their policy stance--which could be measured, for instance, as the difference between actual and natural interest rates--and adjust it as needed."
16,"in reality, given that the natural rate of interest cannot be directly observed, wicksell proposed that the central bank follow a simple interest rate rule."
17,"given that he believed that the sole function of monetary policy should be to pursue price stability, a modern interpretation of wicksell's rule would suggest that the central bank should raise the interest rate if inflation is above target and reduce the interest rate if inflation is below target.3 when inflation stabilized, the central bank would know that the interest rate was at its natural level."
18,"in principle, this method could be extended to a reaction function that included both an inflation and a maximum-employment objective for the central bank, as is the case for the federal reserve."
19,one prominent example of this approach is the work of my federal reserve colleagues thomas laubach and john williams.4 laubach and williams estimated the natural rate in a small-scale keynesian model where inflation responds to the gap between actual and potential gross domestic product (gdp) and economic activity is determined by a simple equation that links deviations of actual from potential gdp to the gap between actual and natural interest rates.
20,"in their model, as in wicksell's framework, inflation generally will rise if the interest rate is low relative to the natural rate and fall if the interest rate is high relative to the natural rate."
