,sentence
0,"this speech expands on remarks i made in march to the national community reinvestment coalition, in which i explored the roles that monetary and bank regulatory policy play in reducing the unemployment, economic marginalization, and financial vulnerability of millions of moderate- and low-income working americans."
1,"instead, my remarks today are specifically focused on adding to the conversation about how such disparities in income and wealth could be relevant for a macro understanding of the financial crisis and the recovery and the appropriate course of monetary policy today."
2,"these households, which had endured 30 years of very sluggish real-wage growth, held an unusually large share of their wealth in housing, much of it financed with debt."
3,"as a result, over time, their exposure to house prices had increased dramatically."
4,the recovery has also been hampered by a continuation of longer-term trends that have reduced employment prospects for those at the lower end of the income distribution and produced weak wage growth.
5,"as just one example of the broader trend, according to the congressional budget office, between 1979 and 2007, inflation-adjusted, pretax income for a household in the top 1 percent more than doubled, while, in contrast, income for a household in the middle of the income distribution increased less than 20 percent.1 over these years, the share of pretax income accruing to the top 1 percent of households also doubled, from 10 percent to 20 percent, while the share accruing to the bottom 40 percent fell from 13 percent to 10 percent."
6,many have argued that these disparities in income are hindering economic growth through their effects on consumption.
7,"intuitively, one might assume that the growing concentration of income at the top could lead to less consumer spending and aggregate demand, as wealthier households tend to save more of their additional income than others."
8,"however, there is no definitive research indicating that these income disparities show mixed results on the question of whether there are stable differences in the marginal propensity to consume across households with different incomes.2 more generally, the evidence is equivocal as to whether there is an empirical relationship between higher income inequality and reduced aggregate demand."
9,"in my view, understanding the links between greater concentrations of income, variation in spending patterns throughout the income distribution, and the effect of that variation on aggregate consumption--and, ultimately, growth--requires more exploration.3 but since household behavior is surely driven by more than the size of the paycheck coming in the proverbial front door, the distribution of wealth--as distinct from the distribution of income--could have clearer implications for the macroeconomy."
10,"for example, according to the survey of consumer finances (scf), a survey conducted every three years by the federal reserve board, the top one-fifth of families ranked by income owned 72 percent of the total wealth in the economy in 2010, whereas families in the bottom one-fifth of the income distribution together owned only 3 percent of total wealth in 2010.4 hence, families with more-modest incomes have much less wealth to cushion themselves against income shocks, such as unemployment."
11,"because the wealth of people at the lower end of the distribution is concentrated in housing, these households are disproportionately exposed to swings in house prices."
