,sentence
0,"similarly, the revival in growth that our economy has enjoyed since the middle of last year has also shown up, to greater and lesser degrees, in other parts of the world."
1,"although growth rates in different regions of the global economy are somewhat synchronous, such shared movements in output do not ensure that external deficits or surpluses will remain small."
2,"with the united states now running a current account deficit equal to about 5 percent of the gross domestic product, the rest of the world must run a correspondingly large net current account surplus."
3,"and when the u.s. deficit starts to decline, then trade flows abroad will adjust as well, reducing their overall surplus."
4,"observers routinely ask the following questions: is the deficit unusually, or even abnormally, large?"
5,"how might a correction of the deficit affect the united states and its trading partners, including europe?"
6,"is the u.s. current account deficit ""abnormal""?"
7,"first, current account imbalances allow countries to smooth consumption over time, for example, in response to the ups and downs of the world price of a major export."
8,"however, examples of high or persistent current account deficits abound among industrialized economies, including canada (averaging 2.5 percent of gdp from 1975 through 1998), the united kingdom (1.9 percent of gdp from 1984 through 2003), and australia (4.1 percent of gdp from 1974 through 2003)."
9,labor productivity in the united states accelerated to a rate of about 3 percent in the period 1996-2003.
10,these capital inflows exerted upward pressure on the dollar and provided the financing for our widening current account deficit.
11,how long can the current account deficit be sustained?
12,to say that a current account deficit is unsurprising or explainable is not to say that it is sustainable in the long run.
13,"with the net external debt of the united states rising more rapidly than gdp, some narrowing of the deficit is inevitable."
14,"however, such shrinkage does not mean that the current account deficit will be eliminated."
15,"moreover, to say that the current account deficit cannot stay large on a permanent basis is not to say just when or how adjustment will occur."
16,"in europe, for example, a considerable expansion in the use of information technologies in recent years has not, to date, appreciably boosted growth rates of labor productivity."
17,"it is conceivable that such high-tech investments may finally lead to higher productivity growth, further boosting investment spending, and weakening trade performance, as occurred in the united states in the 1990s."
18,"in latin america, improved policies and more flexible exchange rates may set the stage for renewed capital inflows."
19,"and in asia, a revival of domestic demand could give the authorities confidence that, if they allow capital inflows to strengthen their currencies and narrow their current account surpluses, high rates of economic growth will be maintained."
20,"even if rival sources of demand for global capital do not emerge, another factor that would induce adjustment of the current account, if it were to occur, would be a diminishing appetite for additional u.s. assets and, therefore, a reduced willingness to finance the deficit."
21,"from the standpoint of investor portfolios, notwithstanding years of large current account deficits, the share of u.s. equities in global equities actually fell from 49 percent in 1997 to 47 percent in 2002; the u.s. share in the global bond market moved up only marginally during the same period, from 42 percent to 44 percent."
22,"concerns about the expanding budget deficit may prompt some reining in of fiscal policy, leading to a reduction of public sector dissaving."
23,"either of these developments would boost total domestic savings and, all else being equal, cut into the current account deficit."
24,"although we cannot know the time frame over which capital flows may begin to shift or u.s. demand for imports to lessen, so far there appears to have been no loss of appetite for dollar-denominated assets."
25,"as to the first of these questions, three mechanisms might induce a narrowing of the current account deficit."
26,"first, a fall of u.s. prices below foreign prices could raise our competitiveness."
27,"prices have become relatively stable, by historical standards, in the united states and its trading partners, however, and, it is not clear how much of a dent this could put in the trade deficit."
28,a second possibility is that an increase of foreign growth above u.s. growth could boost our exports.
29,"between 1970 and 1995, foreign gdp growth, weighted by u.s. trade, exceeded u.s. growth by nearly 2/3 percentage point annually; since then, u.s. growth has exceeded foreign growth by 1/4 percentage point."
30,"thus, there is some potential for foreign growth to rise relative to u.s. growth."
31,"finally, price adjustments through exchange rate adjustment, by encouraging exports and making imports more costly, could play a role in current account adjustment."
32,"i must emphasize that, no matter how the u.s. external imbalance is narrowed, the level and composition of demand, both in the united states and abroad, would have to change."
33,"such a change, in turn, would require adjustments of relative prices."
34,"in the united states, to accommodate increases in exports relative to imports, changes in relative prices would be needed to shift production toward internationally traded goods and services and to shift consumption toward nontraded goods and services."
35,"by the same token, adjustment by our trading partners to a reduction in the u.s. current account deficit would require both an increased domestic demand to maintain the overall level of economic activity and an adjustment of relative prices to raise the share of nontraded goods in production and of traded goods in consumption."
36,"after the dollar correction of the mid-1980s, for example, economic activity in the united states continued to expand as the growth of domestic demand eased but was replaced by strong contributions from net exports."
37,"the pace of gdp growth in the foreign g7 economies, weighted by u.s. exports, increased from about 2-1/2 percent during 1982-84 to nearly 4 percent in 1985-87 as greater domestic demand growth compensated for weaker performance in net exports."
38,"for example, the rise in foreign productivity growth that i touched on earlier could work through several channels to narrow the u.s. trade deficit as funds were attracted abroad."
39,"strong domestic demand among our trading partners would likely outweigh any drag resulting from appreciation of their currencies, while u.s. exports would benefit from both a change in relative prices and stronger foreign growth."
40,"of course, the financial press frequently points to less-favorable scenarios, including the so-called disorderly correction, that is, a rapid fall in the dollar that engenders a steep falloff in u.s. bond and equity prices and that perhaps disrupts other national markets as well."
41,"looking ahead, i see no obvious indications that the external sector poses significant concerns for growth or stability."
42,"not only has the decline in the dollar to date failed to disrupt u.s. financial markets, but most would judge that, on balance, it has had only modest effects on inflation."
43,"as has been the case over the past half-year, because of sizable increases in productivity, businesses seem to be able to boost production without adding much to their payrolls."
44,"although it has depressed job creation in the short run, increasing productivity is positive for the economy's long-run outlook and the creation of wealth."
45,"due, in part, to these same increases in productivity, inflationary pressures have generally been muted."
46,"now the process of disinflation appears to have ceased, and inflation has apparently stabilized."
47,"however, we cannot be complacent regarding inflation and inflation expectations."
48,"should the federal reserve conclude that the maintenance of price stability is in jeopardy, i am confident that it will act appropriately."
