,sentence
0,"in 1995, the growth rate of the gross domestic product was close to the prevailing estimate of trend, the unemployment rate was close to the prevailing estimate of the non-accelerating inflation rate of unemployment (nairu), and inflation was modest."
1,"what did the challenges facing monetary policy look like, and what did they turn out to be?"
2,"third--and in terms of time expended, this swamped all the others--we struggled to understand why performance had turned out to be so exceptional and what this explanation implied for the appropriate conduct of monetary policy."
3,"in my view, monetary policy played a modest but nevertheless important role."
4,"low, stable inflation and steady growth facilitated good private decisionmaking and minimized economic distortions."
5,but i certainly understood that the time would come when monetary policymakers would find it challenging to keep the economy on a favorable course--as we had been briefly challenged in 1998.
6,"indeed, last october, i said a transition to slower growth was likely already under way."
7,"when i first drafted that talk, i focused on the two sides of the economy's adjustment to a dramatic acceleration of productivity."
8,"this phase was dominated by above-trend growth, rising utilization rates, and steady-to-declining inflation."
9,this is the side that arrives when productivity growth stabilizes and the temporary demand and disinflationary effects that flowed from the rising rate of productivity growth begin to dissipate.
10,"this period would be characterized by below-trend growth, rising unemployment, and, i suspected, some rise in inflation."
11,"the soft landing in this case--what i have called a reverse soft landing--would have to be one engineered by slowing the economy to modestly below trend growth for a period, returning to its potential level of output from above rather than below."
12,"third, returning to the specifics of the current episode, why did the economy make such an abrupt transition from exceptional performance to sharply lower growth?"
13,"and, finally, what can we learn from this experience to help us in meeting the challenges facing monetary policy today?"
14,"let me also remind you, before proceeding further, that the views i am presenting this afternoon on the economic outlook and challenges facing monetary policy are my own and i am not speaking for the board of governors or the fomc."
15,"the narrow definition identifies the new economy with the dramatic acceleration in productivity tied, to an important degree, to innovations in information technology."
16,"productivity refers to output per hour, and it is perhaps the single most important determinant of economic well-being, closely related to real income per capita."
17,"but perhaps we should say, we are in a new economy again--that is, another period, like others over the long span of american economic history, during which a bunching of innovations has propelled the economy to a higher rate of growth for a while."
18,the acceleration in productivity set off complex dynamics.
19,"first, it encouraged an investment boom to take advantage of new profit opportunities provided by technological advances and a consumption boom in response both to expectations of more-rapid growth of labor income and to the surge in equity values that reflected optimism about higher earnings growth."
20,"growth soared, not just by an amount that paralleled the faster growth in supply, but for a while by more, thanks to the simultaneous consumption and investment booms."
21,"as a result, the unemployment rate moved progressively lower."
22,"at the same time, the higher rate of productivity growth meant a lower cost of production for a given level of wages."
23,but this was quickly followed by a disinflationary virtuous cycle that allowed the economy to accommodate a progressively tighter labor market without an increase in inflation.
24,"in the end, tax revenues increased by more than could be explained by the higher income growth and the high level of capital gains, but those developments still played an important role in the dramatic swing from large deficits to burgeoning surpluses."
25,"the swing from deficit to surplus, in turn, kept interest rates lower than they otherwise would have been by freeing up real resources to sustain the investment boom."
26,"the united states was the only major country in which the dramatic surge in productivity was evident, so foreign capital flowed in to take advantage of profit opportunities here."
27,"the stronger dollar, in turn, helped contain inflation and, along with faster growth here than in other industrial countries, contributed to a rising trade and current account deficit."
28,"that is, instead of viewing the current experience as unique, it is probably better understood as a replay of earlier historical episodes in which a bunching of technological innovations ushered in periods of high productivity growth."
29,my first task in developing support for this interpretation was to see whether the economic history of the united states can be viewed as a series of what i will call productivity cycles--meaning relatively long periods of higher and then lower productivity growth.
30,"if this is possible, then i can examine these cycles for regularities related to investment booms and equity price surges, followed by retrenchments in investment and corrections in equity values."
