,sentence
0,"as you are all aware, amendments to the regulation implementing hmda required the reporting of loan-pricing data for higher-priced loans, beginning in 2004."
1,"because technology allows lenders to price for risk more efficiently, access to mortgage credit has expanded."
2,"given these concerns, and after considering public comments, the federal reserve determined that information on loan prices was critical to gaining insight into the functioning of the higher-cost mortgage market."
3,"today, as i stated earlier, the issue is no longer limited to whether minority borrowers have access to credit but, rather, whether the price of that credit reflects the lender's risk or whether it is tied in any way to discrimination."
4,the hmda rules were changed to require the reporting of pricing information for higher-priced loans.
5,"indeed, the data have been used to identify credit demand that might otherwise have been overlooked."
6,the public disclosure of price information--in the form of spreads between the annual percentage rate on a loan and the rate on treasury securities of comparable maturity--is designed to improve market efficiency and regulatory compliance.
7,"even with the addition of the price data, however, hmda data alone are not sufficient to prove discrimination."
8,"but new data will allow examination resources to be deployed more strategically by allowing supervisory agencies to determine, in advance, which lenders and higher-priced loan products may require more scrutiny."
9,a published board staff analysis of the 2004 data finds substantial disparities among racial and ethnic groups in the incidence of receiving higher-priced loans.
10,one cause of the disparities worthy of note is the finding that blacks and hispanics are much more likely than whites to obtain credit from institutions that concentrate more of their business on higher-priced loans.
11,"now, for the first time, we can sort information on higher-priced loans by race, sex, product type, and geographic area."
12,"we will be able to evaluate whether higher prices are being charged, for example, to all hispanics or only to hispanic females and whether the higher prices are being charged overall or just for a certain kind of mortgage products."
13,"this is particularly important for institutions in which the ultimate price of a loan may be set at the discretion of individual loan officers or branch managers, or on some other decentralized basis-- especially if the individual setting the price receives some share of any price over a certain floor or ""par"" rate."
14,"a broader question regarding pricing involves price differences based on risk, property characteristics, or type of loan product."
15,"any time a lender differentiates or prices based on these factors, the burden of proof shifts to the lender to demonstrate that pricing differentials are based on empirical analysis."
16,competitive pressures in these markets will increase efficiency and ensure that prices for mortgages are commensurate with risk rather than with a lack of lower-cost options.
