,sentence
0,"against that backdrop, i appreciate the opportunity to speak at the first friday economic outlook, at the start of a promising new year, and share my thoughts with you on two vitally important topics: how the federal reserve's monetary policy aims to increase the availability of credit to foster economic growth, and how we are tailoring our examination and supervision of community banks to ensure that we are not inadvertently constraining lending."
1,"monetary policy and credit availability to gain some perspective on this issue, let's set aside for a moment the beautiful eastern shore and the examiners in their new business-casual attire, taking the bus to the banks, and approach examination and supervision from the perspective of monetary macroeconomics and the federal reserve's decisionmaking over the past several years."
2,"by the end of 2009, the unemployment rate reached a horrifying 10 percent, corresponding to more than 15 million americans being out of work, with all of the attendant social consequences--including lost income and wealth, mortgage foreclosures, family strains, health problems, and so on."
3,"although measures of community banks' profitability have risen from their recession lows, pressures on the banks' profitability and credit quality remain as a result of the lingering weak macroeconomic fundamentals, especially the stubbornly high amount of unemployment."
4,"in that regard, although the pace of employment growth has picked up in recent months and the unemployment rate has fallen some, the labor market remains quite weak."
5,and almost half of that group--nearly 1 million individuals--had given up searching for employment altogether because they did not believe any jobs were available to them.
6,"i have visited unemployment insurance offices and job training centers, and i have met lots of people who have been out of work for more than a year or two--out of work for so long that some of them are embarrassed to show their resumes to potential employers."
7,"in normal times, the federal reserve adjusts the stance of monetary policy largely through changes in the federal open market committee's (fomc) target for the federal funds rate."
8,the current and anticipated level of the target federal funds rate then influences the level of many other interest rates in the economy.
9,the federal reserve's monetary policy has been accommodative since the onset of the financial crisis.
10,"given the magnitude of the financial crisis and its aftermath, the federal reserve clearly needed to provide additional monetary accommodation beyond simply keeping short-term interest rates close to zero."
11,"broadly speaking, these policy tools affect the economy through channels that are similar to those of conventional monetary policy."
12,"specifically, forward guidance and balance sheet operations have been employed to put downward pressure on interest rates; lower interest rates, in turn, reduce the costs of borrowing for households and businesses and also boost household wealth, thereby providing economic stimulus."
13,"in my judgment, our deployment of unconventional policy tools has been completely appropriate to help promote the federal reserve's statutory mandate of maximum employment and price stability."
14,"ideally, monetary policy decisions would be informed by precise quantitative information about the effects of each tool."
15,"that said, even in normal times, uncertainty is intrinsic to real-world monetary policymaking."
16,"uncertainty about the effects of policy is particularly relevant under current circumstances where the scope for conventional monetary policy is constrained by the zero lower bound on the federal funds rate, leaving unconventional tools as the only means of providing further monetary accommodation."
17,"however, certain factors could be constraining the channels through which monetary policy accommodation affects the economy."
18,"if times were more typical, we would expect a smooth transmission in which lower interest rates would fuel credit expansion that would be used to finance expanding payrolls, capital investment, inventories, and other short-term operating expenses."
19,"risks at community banks tend to arise from their lending activities, whether in the form of credit or interest rate risk, and a lack of diversification can exacerbate these risks."
20,"arguably, the financial crisis revealed that at many of the largest firms, the sophistication of these banks' governance, controls, and risk management did not keep pace with the rapid growth of risk."
21,"ideally, our supervisory policies result in stronger community banks that are able to lend and promote sustainable economic growth in their communities."
