,sentence
0,"because of the reforms that strengthened our financial system, and with support from monetary and other policies, credit is available on good terms, and lending has advanced broadly in line with economic activity in recent years, contributing to today's strong economy.1 at the same time, reforms have boosted the resilience of the financial system."
1,"nonetheless, the scope and complexity of financial regulatory reforms demand that policymakers and researchers remain alert to both areas for improvement and unexpected side effects."
2,"i will then turn to the evidence regarding how financial regulatory reform has affected economic growth, credit availability, and market liquidity."
3,"u.s. house prices had peaked in 2006, and strains in the subprime mortgage market grew acute over the first half of 2007.2 by august, liquidity in money markets had deteriorated enough to require the federal reserve to take steps to support it.3 and yet the discussion here at jackson hole in august 2007, with a few notable exceptions, was fairly optimistic about the possible economic fallout from the stresses apparent in the financial system.4 as we now know, the deterioration of liquidity and solvency within the financial sector continued over the next 13 months."
4,"as a result, policymakers took extraordinary measures: the federal open market committee (fomc) sharply cut the federal funds rate, and the federal reserve, in coordination with the treasury department and other agencies, extended liquidity facilities beyond the traditional banking sector, applying to the modern structure of u.s. money markets the dictum of walter bagehot, conceived in the 19th century, to lend freely against good collateral at a penalty rate.5 still, the deterioration in the financial sector continued, with fannie mae and freddie mac failing in early september.6 but the deterioration from early 2007 until early september 2008â€‘â€‘already the worst financial disruption in the united states in many decadesâ€‘â€‘was a slow trickle compared with the tidal wave that nearly wiped out the financial sector that september and led to a plunge in economic activity in the following months­."
5,and distress was not limited to the u.s. economy: global trade and economic activity contracted to a degree that had not been seen since the 1930s.
6,"repeating a familiar pattern, the ""madness of crowds"" had contributed to a bubble, in which investors and households expected rapid appreciation in house prices."
7,"finally, a self-reinforcing loop developed, in which all of the factors i have just cited intensified as investors sought ways to gain exposure to the rising prices of assets linked to housing and the financial sector."
8,"moreover, u.s. leadership of global efforts through bodies such as the basel committee on banking supervision, the financial stability board (fsb), and the group of twenty has contributed to the development of standards that promote financial stability around the world, thereby supporting global growth while protecting the u.s. financial system from adverse developments abroad."
9,"moreover, these steps promote market discipline, as creditors--knowing full well that they will bear losses in the event of distress--demand prudent risk-taking, thereby limiting the problem of too-big-to-fail."
10,"studies have demonstrated that higher levels of bank capital mitigate the risk and adverse effects of financial crises.17 moreover, researchers have highlighted how liquidity regulation supports financial stability by complementing capital regulation.18 economic models of the resilience of the financial sector--so called top-down stress-testing models--reinforce the message from supervisory stress tests that the riskiness of large banks has diminished over the past decade.19 similarly, model-based analyses indicate that the risk of adverse fire sale spillovers across banks or broker-dealers have been substantially mitigated.20 is this safer system supporting growth?"
11,"i suspect many in this audience would agree with the narrative of my remarks so far: the events of the crisis demanded action, needed reforms were implemented, and these reforms have made the system safer."
12,"now--a decade from the onset of the crisis and nearly seven years since the passage of the dodd-frank act and international agreement on the key banking reforms--a new question is being asked: have reforms gone too far, resulting in a financial system that is too burdened to support prudent risk-taking and economic growth?"
13,"given the uncertainty regarding the effect of capital regulation on lending, rulemakings of the federal reserve and other agencies were informed by analyses that balanced the possible stability gains from greater loss-absorbing capacity against the possible adverse effects on lending and economic growth.24 this ex ante assessment pointed to sizable net benefits to economic growth from higher capital standards--and subsequent research supports this assessment.25 the steps to improve the capital positions of banks promptly and significantly following the crisis, beginning with the 2009 supervisory capital assessment program, have resulted in a return of lending growth and profitability among u.s. banks more quickly than among their global peers."
14,"credit appears broadly available to small businesses with solid credit histories, although indicators point to some difficulties facing firms with weak credit scores and insufficient credit histories.26 small business formation is critical to economic dynamism and growth."
15,"substantial progress has been made toward the federal reserve's economic objectives of maximum employment and price stability, in putting in place a regulatory and supervisory structure that is well designed to lower the risks to financial stability, and in actually achieving a stronger financial system."
16,"enhanced resilience supports the ability of banks and other financial institutions to lend, thereby supporting economic growth through good times and bad."
17,the balance of research suggests that the core reforms we have put in place have substantially boosted resilience without unduly limiting credit availability or economic growth.
