,sentence
0,"we are closing in on full employment, inflation is moving gradually toward our target, foreign growth is on more solid footing, and risks to the outlook are as close to balanced as they have been in some time."
1,"assuming continued progress, it will likely be appropriate soon to remove additional accommodation, continuing on a gradual path.1 as normalization of the federal funds rate gets further under way, monetary policy too is approaching a transition, prompting increased focus on the balance sheet."
2,"progress at home and abroad over the past several quarters, we have seen improvement in inflation and activity both at home and abroad following a period when the drag on domestic activity from abroad was considerable."
3,"between the middle of 2014 and 2016, a combination of notable fragilities and risks in large foreign economies, elevated sensitivity of the dollar to policy divergence, a sharp decline in oil prices, and financial markets' heightened sensitivity to these downside risks slowed progress in the u.s. economy and the adjustment of monetary policy to an extent few had anticipated."
4,the improvement in the global risk outlook was also helped by the continued economic progress and the gradual pace of monetary policy adjustment in the united states last year.
5,"in recent quarters, market participants appear more confident that china has the will and capacity to maintain its exchange rate regime, while achieving its growth targets, although there is a tension with high credit growth that will eventually need to be addressed."
6,"early last year, china's gross domestic product (gdp) growth, which had averaged nearly 8 percent over the previous five years, was only a little above an annual rate of 5 percent in the first quarter, according to official data, and many observers believe that actual growth was weaker."
7,"in response, chinese authorities boosted the supply of credit, ramped up fiscal stimulus, initiated new communications regarding the exchange rate, and clamped down on capital outflows."
8,these actions appear to have stabilized growth and calmed fears of financial instability stemming from a sudden large devaluation in the renminbi.
9,gdp growth rebounded to an average annual pace of over 7 percent in the final three quarters of the year.
10,monetary policy has continued to provide crucial support.
11,"as a result, several challenges--including referendums in the united kingdom and italy and liquidity and capital stresses faced by german and italian banks--have so far been navigated without significant damage to growth, financial stability, or inflation expectations."
12,"fiscal policy has ceased being a drag on demand growth and, in some cases, has turned moderately expansionary."
13,"overall euro-area gdp increased at an annual rate of 1-3/4 percent last year, sufficiently in excess of potential output growth to bring the unemployment rate down nearly 1 percentage point."
14,"fears of disinflation also appear to have abated: measures of inflation compensation based on 5-to-10-year-ahead inflation swaps, which fell to 1-1/4 percent in the middle of last year, have recently moved up to 1-3/4 percent."
15,"activity in japan has also picked up recently, with gdp increasing 1-1/2 percent last year--noticeably above the estimated rate of potential growth--and the unemployment rate declining 1/4 percentage point to 3 percent, as monetary policy has remained supportive."
16,"in china, the price of near-term stability has been an increase in leverage, particularly in the corporate sector."
