,sentence
0,"whatever one's view on that question, the confluence of some apparently secular trends raises important questions about our nation's future growth potential and our ability to provide opportunity for all of our people."
1,this evening i will address in some detail four particularly important developments: productivity growth has slowed.
2,"after detailing these trends, i will turn briefly to both the role and the limits of monetary policy in countering them.1 structural challenges for the american economy lagging productivity growth over the long term, the pace at which our standards of living increase depends on the growth of labor productivity--that is, the increase in the amount of economic value that a worker can generate during each hour on the job."
3,"unfortunately, the data on productivity growth in recent years have been disappointing."
4,"although output per hour in the nonfarm business sector rose about 2-3/4 percent per year from the end of world war ii through 1971, productivity has risen just 1-1/2 percent per year since then, excluding a brief burst of rapid growth that occurred roughly between 1996 and 2004."
5,"just as it took economists a long time to identify the sources of the surge in productivity that began nearly two decades ago, they are only now beginning to grapple with the more recent slowdown."
6,"some have argued that the burst of productivity growth that began in the mid-1990s was the anomaly, and that the more pedestrian pace of growth over the past decade represents a return to the norm.2 in this view, the long period of rapid productivity growth that ended in the 1970s grew out of the technological innovations of the first and second industrial revolutions."
7,"in particular, these authors argue that the information technology revolution of the past several decades--including the diffusion of computers, the development of the internet, and improvements in telecommunications--is unlikely to generate the productivity gains prompted by earlier innovations such as electrification and mass production."
8,"while productivity has increased less rapidly in recent years than during the first three-fourths of the 20th century, per capita income (a statistic available over a longer time span) is still rising more quickly than it was even during the second industrial revolution."
9,"indeed, some have argued that the problem with new technology is not with productivity growth but with our ability to capture the productivity in our statistics."
10,"moreover, many economists and technophiles remain optimistic that we have yet to fully realize the potential of the information revolution, and that technological change will continue to bring inventions and productivity enhancements that we cannot imagine today.3 this view holds that there is no reason productivity could not continue to rise in line with its long-term historical average.4 it must be noted that, even among the productivity optimists, there are differences over how the expected progress will affect job creation and income distribution."
11,"in particular, some in this camp believe that we are likely to see a continuation of the pattern by which recent productivity growth seems to have mostly benefited relatively skilled workers."
12,"it may also have favored returns to capital investment, as opposed to labor, in greater proportion than past productivity gains."
13,"while there is some reason for optimism about the prospects for technological progress, there are grounds for concern over the decline in the dynamism of the u.s. labor market, an attribute that has contributed to productivity growth in the past and has traditionally distinguished the united states from many other advanced economies."
14,"creative destruction has been shown to improve productivity as jobs that have low productivity are replaced with jobs that yield greater productivity.6 however, a variety of data indicate that this feature of labor market dynamism has diminished."
15,"to give an example, the rate of cross-state migration was less than half as large in 2011 as its average over the period from 1948 to 1971.7 and, while we still see the level of employment rising and falling over the business cycle, the gross flows of people between jobs and of jobs across firms that underlie the observed aggregate changes have fallen over the past 15 years."
16,"in both cases, workers and firms are able to achieve a good outcome with less turnover and presumably no loss of productivity."
17,"for instance, an increase in the costs to firms of hiring and firing individuals or an increase in the costs to individuals of changing jobs could lead to fewer productivity-enhancing job changes."
18,"alternatively, the reduction in churning could itself be a function of slower productivity growth, as slower productivity growth implies lower benefits to forming new matches."
19,"and on that point, we find that households in the middle and lower parts of the earnings distribution have experienced, at best, only modest improvements in inflation-adjusted income.10 between 1979 and 2007, households in the middle quintile of the income distribution--a functional definition of the middle class--saw their real labor income (adjusted for household size) rise only about 3 percent."
20,"there have been healthy gains in employment in highly paid occupations, such as computer and information systems managers, and a rise in low-paid jobs, such as home health-care workers, but growth has been much slower in occupations with earnings in the middle of the distribution, such as machinists."
21,"for example, food services, retail, and employment services, all low-wage industries, accounted for nearly 45 percent of net employment growth from the start of the recovery through early 2012, while employment in a number of industries that offer good jobs for mid-wage workers--including construction, manufacturing, and finance, insurance, and real estate--did not grow in those years or grew too slowly to make up for their job losses during the recession.11 there is no single explanation for the rise in inequality and the decline in the share of jobs that provide a middle-class standard of living."
22,"economists generally agree that technological change and globalization have played a role.12 both of these forces have reduced the demand for workers whose jobs had involved routine work that can easily be mechanized or offshored while, at the same time, increasing the productivity of higher-skilled workers."
23,"in the united kingdom, for example, about 30 percent of sons with low-income parents end up being low-income themselves, while in the united states the comparable figure is over 40 percent.14 the role of monetary policy as must be apparent, the challenges i have discussed are not susceptible to easy or rapid solution."
24,"it is equally apparent that monetary policy cannot be the only, or even the principal, tool in addressing these challenges."
25,monetary policies directed toward achieving the statutory dual mandate of maximum employment and price stability can help reduce underemployment associated with low aggregate demand.
