,sentence
0,"adjusted for price change, trade across national borders has increased fourteenfold--far faster than the fivefold increase in world gdp."
1,"by far the largest contributor to growth of our price adjusted gdp, or value added, has been ideas--insights that leveraged physical reality."
2,"it is thus not surprising that the price adjusted level of international trade, as i indicated earlier, has expanded at a far faster pace than gains in real domestic demand."
3,"the growth in physical weight of such trade, as with the national product generally, has been far less."
4,"for example, united states data on both exports and imports indicates that the price adjusted value of our trade per pound has risen by approximately 4 percent per year on average over those same three decades."
5,the demand for on-the-job training has also understandably expanded substantially.
6,"in some interesting research done at the dallas fed, it was estimated that import and export growth with mexico is over 16 percent higher per year owing specifically to the effects of nafta."
7,"typically, antidumping duties are levied when foreign average prices are below average cost of production."
8,but that also describes a practice that often emerges as a wholly appropriate response to a softening in demand.
9,"it is the rare case that prices fall below marginal cost, which would be a more relevant standard."
10,the reason should be that it enhances standards of living through the effects of competition on productivity.
11,it is difficult to find credible evidence that trade has impacted the level of total employment in this country over the long run.
12,"indeed, we are currently experiencing the widest trade deficit in history with a level of unemployment close to record lows."
13,it is the relative balance of supply and demand in a competitive market economy that determines the mix of employment.
14,"when exports fall or imports rise, domestic demand and relative prices have invariably adjusted in the long run to leave total employment relatively unaffected."
15,"should we endeavor to freeze competitive progress in place, we will almost certainly slow economic growth overall, and impart substantial harm to those workers who would otherwise seek more effective longer-term job opportunities."
