,sentence
0,"in my remarks this morning i will underscore the urgency of strengthened international policy cooperation to attain strong, sustainable and balanced growth in the global economy--a theme that received emphasis at the group of twenty (g-20) leaders' summit in cannes earlier this month."
1,there have also been clear signs of slowing growth in emerging market economies over the past year.
2,"in effect, we face a dearth of aggregate demand, not just among the advanced economies, but also for the global economy as a whole.1 in ordinary times, policymakers in the advanced countries would address such a demand shortfall with expansionary fiscal and monetary policies."
3,"central banks in a number of advanced economies, including the united states, have brought short-term interest rates close to zero, so that further monetary accommodation can be provided only through unconventional tools, such as securities purchases and forward policy guidance."
4,"meanwhile, the scope for fiscal stimulus is limited by concerns about sizable budget deficits and longer-term sustainability."
5,"indeed, in the current environment of weak demand, near-term fiscal consolidation could threaten the economic recovery, which in turn may undermine the success of the fiscal strategy."
6,"in such circumstances, economies with the capacity to stimulate global growthâ€‘â€‘namely, countries with large current account surpluses and the potential to expand domestic demand--must take a leading role in adopting policies to rebalance and sustain the global economy."
7,"in the remainder of my remarks, i will point out some key factors that have been restraining the pace of u.s. economic growth, and i will discuss the need for fiscal adjustments to place our federal budget on a sustainable path over the medium term without impairing the economic recovery."
8,"u.s. economic growth since the middle of 2009, the u.s. economy has been recovering from the most severe recession and financial crisis to afflict our country since the great depression."
9,"however, the pace of the economic recovery has been less vigorous than desired or expected, and the unemployment rate has declined only about 1 percentage point over the past two years."
10,"the pace of economic growth in the second half of this year has been somewhat faster than in the first half, reflecting in part a reversal of the temporary factors that had weighed on growth earlier in the year."
11,"in recognition of these drags, the consensus of professional forecasters in the survey released earlier this month by the federal reserve bank of philadelphia was that unemployment would decline only slightly in the next few years, to an average rate of 8.4 percent in 2013."
12,"in contrast, over the next few years, consumer spending seems unlikely to serve as one of the main engines of growth."
13,"moreover, high levels of unemployment and underemployment, slow gains in wages, and declines in the values of both homes and financial assets have weighed on household spending and diminished the ability of households to tap home equity in emergencies or for other purposes."
14,"this time, in contrast, residential construction remains depressed by a large inventory of foreclosed and distressed properties either currently available for purchase or probably soon to become so, tight credit conditions for construction loans and mortgages, and concerns about the possibility of further declines in home prices."
15,"in addition, homeowners with insufficient equity in their homes have found it difficult to take advantage of today's low interest rates by refinancing their mortgages."
16,the federal reserve continues to provide highly accommodative monetary conditions to foster a stronger economic recovery in a context of price stability.
17,"challenges for u.s. fiscal policy turning now to u.s. fiscal policy, with the onset of the recent recession and financial crisis, the federal budget deficit widened significantly and has remained wide."
18,"so long as the economy continues to recover, the deficit should narrow over the next several years as a growing economy boosts revenues and reduces expenditures and as the policies put in place to provide economic stimulus continue to wind down."
19,"even so, the ratio of debt to gross domestic product (gdp) will continue to edge higher over the next decade unless the congress and the administration are able to agree on a program of deficit reduction that is more ambitious than the targets incorporated in last summer's budget control act."
20,significant near-term reductions in federal spending or large increases in taxes would impose an additional drag on the economy at a time when aggregate demand is already weak.
21,"indeed, under current law, federal fiscal policy is slated to impose considerable restraint on the growth of aggregate demand next year."
22,"we need, and i believe we have scope for, an approach to fiscal policy that puts in place a well-timed and credible plan to bring deficits down to sustainable levels over the medium and long terms while also addressing the economy's short-term needs."
23,"the key role of the emerging asian economies in light of the various factors weighing on aggregate demand in the united states and other advanced economies, i believe it is crucial for emerging market economies, particularly in asia, to take further steps to boost domestic demand, providing support for their own growth and that of the global economy."
24,"indeed, such policies are a core component of the g-20 nations' commitment to strong, sustainable, and balanced growth."
25,monetary policy was also eased substantially throughout emerging asia.
26,"partly as a result of those policy measures, the growth of the emerging asian economies over the past several years appears to have relied less on external demand from the advanced economies."
27,"these surpluses suggest that, on balance, the asian economies continue to add more to global supply than to global demand."
28,"indeed, at the g-20 cannes summit, china pledged to rebalance its demand toward domestic spending through policies to bolster household income and strengthen social safety nets, and indonesia and korea each made similar commitments to facilitate the process of global rebalancing."
29,"services tend to have a higher non-traded component, so faster growth of this sector would help rebalance growth toward domestic demand."
30,the case for boosting investment rates in asian emerging economies to support global demand is less clear-cut.
31,"indeed, some have argued that infrastructure needs remain extremely pronounced in many emerging market economies, and that a wave of investment may be in the offing for the world's developing economies.3 with low interest rates throughout the world, this would certainly seem to be a propitious time for countries to pursue productive capital investment."
32,"finally, exchange rate adjustments will play a crucial role in boosting emerging asia's contribution to global demand."
33,"indeed, the g-20 leaders welcomed china's determination to increase exchange rate flexibility and to carry out its plans to increase convertibility of the renminbi capital account."
34,such flexibility is crucial if asian domestic demand is to be expanded without exacerbating inflationary pressures.
35,"exchange rate appreciation channels demand toward foreign products, thereby creating the scope for policies to expand domestic demand without exacerbating inflationary pressures."
36,"more generally, exchange rate flexibility makes it easier for monetary policy to respond to domestic considerations and to achieve price stability."
37,"perhaps most important, since the ultimate goal of economic growth is to improve standards of living, allowing the currency to appreciate can help ensure that a greater proportion of output is devoted to household consumption, enabling social welfare to improve at a faster pace."
38,"conclusion to sum up, growth in advanced nations, including the united states, faces serious headwinds."
39,"despite some pickup in growth in the united states during the second half of the year, the outlook is for unemployment to diminish only slowly, remaining painfully high for many years to come."
40,"these developments have also affected emerging market economies, where there are now clear signs of slowing growth."
41,"in addition, downside risks to global growth have increased significantly because of rising financial market pressures, reflecting an intensification of stress in european banking and sovereign debt markets as well as broader concerns about the outlook."
42,these circumstances call for concerted domestic policy actions to boost growth and create jobs.
43,"however, monetary policy is not a panacea, and it is essential for other policymakers to also do their part."
44,stronger housing demand has the potential to boost recovery.
45,"in europe, forceful action is essential to address the region's fiscal and financial stresses, which pose a threat not only to growth but also to global financial stability."
46,"in addition, many emerging market economies, particularly in asia, have the scope to bolster domestic demand."
47,"such policies would support stronger, more balanced, and more sustainable global economic growth; they would enhance social welfare at home as well."
