,sentence
0,"today i will discuss uncertainty and monetary policy, particularly as it relates to recent inflation developments."
1,"because changes in interest rates influence economic activity and inflation with a substantial lag, the federal open market committee (fomc) sets monetary policy with an eye to its effects on the outlook for the economy."
2,"key among current uncertainties are the forces driving inflation, which has remained low in recent years despite substantial improvement in labor market conditions."
3,"as i will discuss, this low inflation likely reflects factors whose influence should fade over time."
4,"but as i will also discuss, many uncertainties attend this assessment, and downward pressures on inflation could prove to be unexpectedly persistent."
5,"my colleagues and i may have misjudged the strength of the labor market, the degree to which longer-run inflation expectations are consistent with our inflation objective, or even the fundamental forces driving inflation."
6,"in interpreting incoming data, we will need to stay alert to these possibilities and, in light of incoming information, adjust our views about inflation, the overall economy, and the stance of monetary policy best suited to promoting maximum employment and price stability."
7,recent inflation developments and the outlook let me begin by reviewing recent inflation developments and the economic outlook.
8,"as the solid blue line in figure 1 indicates, inflation as measured by the price index for personal consumption expenditures (pce) has generally run below the fomc's 2 percent longer-run objective since that goal was announced in january 2012.1 core inflation, which strips out volatile food and energy prices, has also fallen persistently short of 2 percent (the red dashed line)."
9,"furthermore, both overall and core inflation, after moving up appreciably last year, have slipped again in recent months."
10,"sustained low inflation such as this is undesirable because, among other things, it generally leads to low settings of the federal funds rate in normal times, thereby providing less scope to ease monetary policy to fight recessions."
11,"in addition, a persistent undershoot of our stated 2 percent goal could undermine the fomc's credibility, causing inflation expectations to drift and actual inflation and economic activity to become more volatile."
12,"as noted in its recent statement, the fomc continues to anticipate that, with gradual adjustments in the stance of monetary policy, inflation will rise and stabilize at around 2 percent over the medium term."
13,"this expectation is illustrated by the green stars, which represent the medians of the inflation projections submitted by fomc participants at our meeting last week."
14,"as shown in figure 2, the unemployment rate (the blue line) now stands at 4.4 percent, somewhat below the median of fomc participants' estimates of its longer-run sustainable level (the black line)."
15,"the inflation outlook also reflects the committee's judgment that inflation expectations will remain reasonably well anchored at a level consistent with pce price inflation of 2 percent in the long run, and that the restraint imposed in recent years by a variety of special factors, including movements in the relative prices of food, energy, and imports, will wane in coming quarters."
16,"to understand this assessment, it is useful to decompose the forces driving movements in inflation since the financial crisis, as estimated using a simple model of inflation that i presented in a speech two years ago.2 figure 3 reports this decomposition as the contributions made by various factors to the shortfall of pce price inflation from 2 percent, year by year."
17,"by comparison, the influence of changes in relative food, energy, and import prices--the solid blue and checkered red portions--has been more substantial in the past few years, although their contribution is estimated to have greatly diminished this year.3 not surprisingly, the simple model does not account for all of the year-to-year movements in inflation."
18,"this year, however, inflation has been unexpectedly weak from the model's perspective."
19,"this unusually large error does not necessarily imply that inflation is more likely to continue to come in on the low side in coming years.4 some of the recent decline in inflation, although not all, reflects idiosyncratic shifts in the prices of some items, such as the large decline in telecommunication service prices seen earlier in the year, that are unlikely to be repeated."
20,"as the green dashed line in figure 4 illustrates, if the average change in consumer prices each month is calculated excluding items whose price changes are outliers on both the high and low side, the resulting ""trimmed mean"" measure of inflation shows less of a slowdown this year.5 based on analyses of this sort, my colleagues and i currently think that this year's low inflation is probably temporary, so we continue to anticipate that inflation is likely to stabilize around 2 percent over the next few years."
21,"but our understanding of the forces driving inflation is imperfect, and we recognize that something more persistent may be responsible for the current undershooting of our longer-run objective."
22,"uncertainty about the inflation outlook although we judge that inflation will most likely stabilize around 2 percent over the next few years, the odds that it could turn out to be noticeably different are considerable."
23,here the red line indicates the median of the latest inflation projections submitted by fomc participants that i showed previously.
