,sentence
0,"in my remarks today, i will discuss inflation and its role in the federal reserve's conduct of monetary policy."
1,"i will begin by reviewing the history of inflation in the united states since the 1960s, highlighting two key points: that inflation is now much more stable than it used to be, and that it is currently running at a very low level."
2,"i will then consider the costs associated with inflation, and why these costs suggest that the federal reserve should try to keep inflation close to 2 percent."
3,"after briefly reviewing our policy actions since the financial crisis, i will discuss the dynamics of inflation and their implications for the outlook and monetary policy."
4,"historical review of inflation a crucial responsibility of any central bank is to control inflation, the average rate of increase in the prices of a broad group of goods and services."
5,"keeping inflation stable at a moderately low level is important because, for reasons i will discuss, inflation that is high, excessively low, or unstable imposes significant costs on households and businesses."
6,"as a result, inflation control is one half of the dual mandate that congress has laid down for the federal reserve, which is to pursue maximum employment and stable prices."
7,the federal reserve has not always been successful in fulfilling the price stability element of its mandate.
8,"the dashed red line in figure 1 plots the four-quarter percent change in the price index for personal consumption expenditures (pce)--the measure of inflation that the fed's policymaking body, the federal open market committee, or fomc, uses to define its longer-run inflation goal.1 starting in the mid-1960s, inflation began to move higher."
9,"large jumps in food and energy prices played a role in this upward move, but they were not the whole story, for, as illustrated here, inflation was already moving up before the food and energy shocks hit in the 1970s and the early 1980s.2 and if we look at core inflation, the solid black line, which excludes food and energy prices, we see that it too starts to move higher in the mid-1960s and rises to very elevated levels during the 1970s, which strongly suggests that something more than the energy and food price shocks must have been at work."
10,"a second important feature of inflation over this period can be seen if we examine an estimate of its long-term trend, which is plotted as the dotted black line in figure 1."
11,"at each point in time, this trend is defined as the prediction from a statistical model of the level to which inflation is projected to return in the long run once the effects of any shocks to the economy have fully played out.3 as can be seen from the figure, this estimated trend drifts higher over the 1960s and 1970s, implying that during this period there was no stable ""anchor"" to which inflation could be expected to eventually return--a conclusion generally supported by other procedures for estimating trend inflation."
12,"today many economists believe that these features of inflation in the late 1960s and 1970s--its high level and lack of a stable anchor--reflected a combination of factors, including chronically overheated labor and product markets, the effects of the energy and food price shocks, and the emergence of an ""inflationary psychology"" whereby a rise in actual inflation led people to revise up their expectations for future inflation."
13,"together, these various factors caused inflation--actual and expected--to ratchet higher over time."
14,"ultimately, however, monetary policy bears responsibility for the broad contour of what happened to actual and expected inflation during this period because the federal reserve was insufficiently focused on returning inflation to a predictable, low level following the shocks to food and energy prices and other disturbances."
15,"in late 1979, the federal reserve began significantly tightening monetary policy to reduce inflation."
