,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech pdf please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"before doing so, however, i thought it would be useful to explain my perspective on the federal reserve's monetary policy posture, which will obviously have great significance for the economic environment in which community banks will be operating."
3,"this unconventional monetary policy action was taken because the fomc, after having reduced short-term interest rates nearly to zero, determined that the severity of the economic downturn made additional stimulus necessary."
4,the other is to raise interest rates when warranted by economic conditions.
5,"historically, the fed has affected the level of short-term interest rates primarily by varying the supply of bank reserves."
6,"thus, in order to tighten monetary policy, the fed cannot simply raise its target for the federal funds rate; it will have to take other steps to ensure that interest rates actually increase."
7,these changes were not expected to lead to tighter financial conditions for households and businesses and they did not signal any change in the outlook for the economy or for monetary policy.
8,"as chairman bernanke has detailed in his speeches and congressional testimony, we have a number of tools that will allow us to accomplish this task at the appropriate time.1 the most important instrument is likely to be increasing the interest rate paid to banks on the reserves they hold with the fed."
9,"thus, unlike a monetary policy action under more normal conditions, our eventual decision to raise interest rates will require a determination of the mix and sequencing of these policy tools, as well as the basic determination of when monetary tightening is appropriate."
10,these analytic and practical steps are obviously taking place in preparation for a change in monetary policy.
11,"indeed, the relatively modest pace of recovery, the continued high rate of unemployment, subdued inflation trends, and well-anchored inflation expectations together suggest that the need for highly accommodative monetary policies will not diminish soon."
12,"apart from the key element of raising interest rates on reserves, the optimal strategy will likely depend on the specific money market and lending conditions that prevail at the time."
13,"for instance, some circumstances might dictate the advisability of a quite rapid sequence of reserve draining and interest rate raising steps, whereas other conditions might argue for a more measured and incremental approach."
14,"but, as with all monetary policy decisions, we should ultimately tailor the particulars of our response to the circumstances as we find them."
