,sentence
0,i have participated in a number of these stimulating conferences since i was in graduate school in the 1980s and have learned a lot from them as my thinking on monetary economics and monetary policy has evolved.
1,"in the united states and in virtually every country around the world, inflation has declined, and in most countries dramatically so."
2,"in addition, the volatility of inflation and expectations of future inflation have also fallen significantly."
3,i will call these changes experienced around the globe the conquest of worldwide inflation.
4,i will begin by providing a few facts about the substantial improvement of inflation during roughly the past decade compared with the quarter century that preceded it.
5,i will then try to understand why this remarkable decline in inflation has taken place.
6,"in particular, i argue that globalization, deregulation, and financial innovation, in part spurred by experiences of high inflation in the 1980s, have fostered currency competition that has led to improved central bank performance and, hence, the recent conquest of worldwide inflation."
7,the increased competition among currencies has changed the ability and the incentives of governments and central banks to pursue high-inflation policies.
8,"as i will argue, such changes have allowed improvements in central bank independence, governance and credibility, thereby leading to better inflation outcomes."
9,"in addition, greater central bank credibility has allowed the development of long-term bond markets in many countries where such markets did not previously exist and flattened of yield curves around the globe as concerns about future inflation risks declined."
10,the important issue is whether the conquest of worldwide inflation will persist or be a temporary phenomenon.
11,"the worldwide decline in inflation from the 1950s until the late 1960s, inflation rates were relatively contained, and episodes of high inflation were rare."
12,"following the collapse of the bretton woods fixed-exchange-rate system in the early 1970s, however, inflation became a worldwide phenomenon."
13,"even in germany, where prices had been the most stable of any country in the world as tracked by the international monetary fund (imf), the purchasing power of the deutsche mark declined by more than half between 1972 and 1995.2 for the united states, purchasing power declined more than 70 percent over this period."
14,"to express this erosion in terms of cumulative inflation, $370 would be required today in the united sates to purchase $100 worth of goods and services at 1972 prices."
15,brazil has by far had the worst experience of any country in the world during this period: the price level in brazil is approximately 5 trillion times higher today than it was in 1972.
16,"since the early 1990s, however, worldwide inflation has significantly declined."
17,"in the advanced economies, for instance, the median inflation rate has fallen from 7 percent in the 1980s to 2 percent in the current decade."
18,"in emerging markets, the median inflation rate has fallen from 9 percent to 4 percent over the same period."
19,"indeed, the latest issue of the international monetary fund's world economic outlook shows that average inflation rates in both the advanced economies and the developing countries in recent years are at their lowest levels since at least the early 1970s.3 indeed, the worst performers over the past five years have had inflation outcomes close to the average outcome in the 1970s.4 thus, the worst inflation today is not nearly as bad as it once was."
20,"to give some specific examples, just ten or twenty years ago, annual inflation rates in brazil and mexico exceeded 100 percent."
21,"but during the past five to ten years, brazilian and mexican inflation rates have remained low."
22,"in particular, inflation in brazil failed to spike after brazil experienced financial crises and sharp currency depreciations in the late 1990s."
23,"given brazil's history of hyperinflation, this stability is especially remarkable."
24,"brazil did experience an uptick of inflation around its presidential election in 2002, but even this was minor by historical standards."
25,"this pattern of reduced inflation is seen across many countries, large and small, developed and developing."
26,the data thus clearly show that better inflation performance in the last decade is a worldwide phenomenon.
27,but is this lower inflation regime likely to persist?
