,sentence
0,"main menu toggle button sections search toggle button search search submit button submit aboutthe fed structure of the federal reserve system purposes & functions board members advisory councils federal reserve banks federal reserve act currency board meetings board votes diversity & inclusion careers do business with the board holidays observed - k.8 contact requesting information (foia) faqs economic education fed financial statements innovation news& events press releases speeches testimony calendar videos photo gallery conferences monetarypolicy federal open market committee about the fomc meeting calendars and information transcripts and other historical materials faqs monetary policy principles and practice notes policy implementation policy normalization policy tools reports monetary policy report beige book quarterly report on federal reserve balance sheet developments review of monetary policy strategy, tools, and communications overview supervision& regulation institution supervision community & regional financial institutions large financial institutions foreign banking organizations financial market utilities consumer compliance reports federal reserve supervision and regulation report reporting forms all reporting forms recent updates information collections under review financial statements applications/structure change federal financial institutions examination council (ffiec) municipal & government securities supervision & regulation letters by year by topic banking applications & legal developments application process board & reserve bank action enforcement actions & legal developments regulatory resources regulations manuals basel regulatory framework volcker rule education, training, and assistance banking & data structure beneficial ownership reports large commercial banks u.s. offices of foreign entities financial holding companies interstate branching securities underwriting & dealing subsidiaries minority depository institutions paymentsystems regulations & statutes regulation cc (availability of funds and collection of checks) regulation ii (debit card interchange fees and routing) regulation hh (financial market utilities) other regulations and statutes payment policies federal reserve's key policies for the provision of financial services overnight overdrafts payment system risk sponsorship for priority telecommunication services reserve bank payment services & data automated clearinghouse services check services currency and coin services daylight overdrafts and fees fednow service fedwire funds services fedwire securities services fiscal agency services national settlement service financial market utilities & infrastructures supervision & oversight of financial market infrastructures designated financial market utilities international standards for financial market infrastructures research, committees, and forums payment research federal reserve payments study (frps) payments system policy advisory committee forums economicresearch working papers and notes finance and economics discussion series (feds) feds notes international finance discussion papers (ifdp) meet the economists models and tools frb/us model estimated dynamic optimization (edo) model survey of consumer finances (scf) data data download program bank assets and liabilities aggregate reserves of depository institutions and the monetary base - h.3 assets and liabilities of commercial banks in the u.s. - h.8 assets and liabilities of u.s."
1,corporations dealer financing terms senior credit officer opinion survey on dealer financing terms exchange rates and international data foreign exchange rates - h.10/g.5 international summary statistics securities holdings and transactions statistics reported by banks and other financial firms in the united states structure and share data for u.s. offices of foreign banks financial accounts financial accounts of the united states - z.1 household finance consumer credit - g.19 household debt service and financial obligations ratios mortgage debt outstanding survey of consumer finances (scf) survey of household economics and decisionmaking industrial activity industrial production and capacity utilization - g.17 interest rates selected interest rates - h.15 micro data reference manual (mdrm) micro and macro data collections money stock and reserve balances factors affecting reserve balances - h.4.1 money stock measures - h.6 other yield curve models and data consumers& communities regulations community reinvestment act (cra) all regulations supervision & enforcement ca letters enforcement actions independent foreclosure review community development housing and neighborhood revitalization small business and entrepreneurship employment and workforce development community development finance rural community and economic development conferences research & analysis survey of household economics and decisionmaking research publications & data analysis community advisory council consumer resources mortgage and foreclosure resources federal reserve community development resources home news & events speeches speech please enable javascript if it is disabled in your browser or access the information through the links provided below.
2,"october 12, 2007 john taylor rules vice chairman donald l. kohn at the conference on john taylor's contributions to monetary theory and policy, federal reserve bank of dallas, dallas, texas share the role of simple rules in monetary policymaking it is a pleasure and an honor to speak at this conference honoring john taylor and his contributions to monetary theory and policy."
3,"in the late 1980s and early 1990s, macroeconomics was focused mainly on real business cycles and endogenous growth theory."
4,"during this period, john was one of a very small number of academic economists who continued to pursue research aimed at informing the conduct of monetary policy."
5,"importantly, john's legacy to the federal reserve has not been confined to enhancing our understanding of monetary policy."
6,john and i have spent countless hours discussing how the federal reserve arrives at decisions about monetary policy and how it should arrive at decisions.
7,"three benefits of simple rules in monetary policymaking in his carnegie rochester conference paper, john considered a simple policy rule under which the nominal federal funds rate is adjusted in response to both the gap between real and trend gross domestic product (gdp) and the gap between the inflation rate and policymakers' target."
8,"based on data for the previous few years, john calibrated the long-run target for inflation and the two parameters that determine the responsiveness of the federal funds rate to the two gaps."
9,the equilibrium real interest rate was based on a longer history of actual real interest rates.
10,"despite its simplicity, this policy rule fits the data remarkably well; it described a period of generally successful policymaking; and it adhered to the taylor principle of adjusting the nominal rate more than one-for-one with changes in the inflation rate, so it provided a plausible template for future success."
11,"following john's seminal contribution, many other economists have engaged in research on similar policy rules and, together with john, have identified several benefits of such rules in conducting monetary policy."
